8915,7316
8915,8915
8915,6885
8915,7132
5991,5991
5991,2130
801,1326
801,3320
801,7132
801,11035
801,9641
801,2130
801,801
805,1326
805,7132
805,11035
805,6885
805,9641
805,805
54726,9513
213,7083
213,213
213,6767
213,84464
3320,3320
3320,1326
3320,7132
3320,6767
3320,5566
3320,3326
3320,6885
3320,11035
3320,9641
3320,10928
11074,11074
3326,1326
3326,10856
3326,3326
3326,673
3326,6885
3326,11035
3326,9641
3326,9513
6648,9641
6648,6648
6648,80011
55593,7316
3482,3482
673,5566
673,7316
673,673
8841,2130
8841,7316
8841,5600
8841,8841
2553,55138
117144,117144
117144,10253
117144,3846
2990,2720
2990,2990
2990,5566
2990,3425
2990,5476
2990,3074
11103,2130
11103,841
11103,8772
11103,7132
2992,5565
2992,5563
1558,3172
1558,22983
81631,80764
81631,841
4899,9513
4133,5566
4133,4133
1326,1326
1326,958
1326,5347
1326,7278
7874,7316
7874,2130
7874,10856
7874,7874
7874,6233
7874,5493
5601,222484
5601,50944
5601,8550
5600,2130
5600,8550
5600,3172
9491,2130
9994,8772
9994,841
9994,9994
11035,6233
11035,7132
11035,10856
11035,11035
11035,790
11035,8772
11035,841
11035,7278
11035,7316
4804,7083
4804,27018
4804,5566
55138,9513
5565,10253
5565,5564
5565,339834
5565,5563
5565,3846
5566,5566
5566,790
1856,7525
1856,1856
1856,51224
5563,5564
5563,2475
5563,5563
5563,6885
5563,3172
50944,50944
3846,10253
9641,6233
9641,10856
9641,6767
9641,7316
9641,9641
9641,7278
51074,60491
51074,51074
27018,27018
841,7132
841,8772
841,841
841,7316
841,6233
841,10928
7278,7132
51421,51421
51421,9513
51421,10928
7376,7376
7376,10253
7546,7316
7525,60491
7525,9513
7525,7525
2475,2475
2475,5338
5476,2720
5476,5476
5476,3074
10253,10253
10856,10856
10856,5564
10856,6885
6767,5564
285753,285753
285753,5493
27125,1025
3604,3604
8772,8772
8772,10928
8772,7132
60491,60491
60491,9513
60496,84464
80764,80764
6885,6233
6885,790
6885,6885
6885,7316
3074,2720
3074,3074
3074,3423
3172,3172
2950,2950
1025,1025
7083,2720
7083,84464
5347,5347
5347,2720
5347,84464
84464,80011
10928,7316
10928,6233
10928,5493
7132,7316
7132,6233
7132,7132
7132,790
2130,2130
2130,5564
2130,9513
4093,4093
8550,7316
222484,222484
7316,6233
3423,3425
790,790
9513,9513
6233,6233
