Unnamed: 0,transcript_id,cell_id,overlaps_nucleus,feature_name,x_location,y_location,z_location,qv,fov_name,nucleus_distance,codeword_index
2373,281517926403851,djdbdadi-1,1,KLK7,232.21915,86.77315,26.548056,40.0,S3,0.0,406
2374,281517926403853,djdcmfle-1,0,PLCE1,233.97922,18.846706,26.988388,40.0,S3,1.7906964,245
2375,281517926403854,djeflpil-1,1,DPYSL3,234.281,147.74007,27.563238,40.0,S3,0.0,50
2376,281517926403855,UNASSIGNED,0,SLC12A2,235.1617,47.26224,26.493256,40.0,S3,6.7592616,183
2377,281517926403856,djdcmfle-1,0,MYC,235.42867,18.919691,27.021044,16.404022,S3,0.6683433,474
2378,281517926403857,djehmkno-1,1,FYB1,235.32495,242.66965,29.217178,16.400259,S3,0.0,63
2379,281517926403858,djdbdadi-1,0,S100B,235.42876,88.83162,26.697031,40.0,S3,0.8912204,478
2380,281517926403859,djdcgino-1,0,MYC,235.40201,22.882196,29.004288,40.0,S3,0.23872948,474
2381,281517926403860,djdallmb-1,1,PTGER4,235.83403,73.450806,26.729984,40.0,S3,0.0,26
2382,281517926403862,djdcmfle-1,0,MYC,236.67586,19.030273,26.910864,16.384695,S3,0.0522812,474
2383,281517926403863,djdcmfle-1,1,MYC,236.71928,20.49628,27.838482,40.0,S3,0.0,474
2384,281517926403866,UNASSIGNED,0,DPYSL3,238.7537,28.844059,30.412487,40.0,S3,3.3305705,50
2385,281517926403878,djegfaee-1,0,MAF,243.3239,246.71675,26.609034,40.0,S3,0.86138916,335
2386,281517926403882,djdbpdfp-1,0,DPYSL3,245.1174,67.17564,26.764093,40.0,S3,2.2776303,50
2387,281517926403883,UNASSIGNED,0,DPYSL3,245.28372,28.410664,30.391415,40.0,S3,1.7415435,50
2388,281517926403885,UNASSIGNED,0,DPYSL3,245.8459,47.47354,28.70345,40.0,S3,1.889426,50
2389,281517926403886,djdbopbn-1,0,IL1B,246.04826,44.243935,28.98767,40.0,S3,0.3982544,87
2390,281517926403888,UNASSIGNED,0,DPYSL3,246.45682,48.063118,28.78179,40.0,S3,2.4253182,50
2391,281517926403895,djdlddkl-1,1,DPYSL3,248.85628,15.159749,26.602566,40.0,S3,0.0,50
2392,281517926403896,UNASSIGNED,0,DPYSL3,248.92815,10.118153,28.430975,16.345957,S3,1.5945494,50
2393,281517926403899,djeggkfd-1,0,MYC,249.71211,234.45618,26.262762,37.95434,S3,0.38482165,474
2394,281517926404764,dilekigb-1,1,ANXA1,19.039297,55.407135,29.41786,22.622068,S3,0.0,105
2395,281517926404768,dimnmpbf-1,0,ANXA1,21.587595,214.16003,28.20514,23.279972,S3,0.72600657,105
2396,281517926404771,dimnjhpc-1,0,C3,22.675726,211.19171,28.69731,19.148218,S3,0.5338097,431
2397,281517926404777,UNASSIGNED,0,IFI6,30.005188,34.544537,27.996803,21.83435,S3,1.7178924,413
2398,281517926404780,dilhcdjo-1,1,KLRD1,31.43983,28.736301,27.28125,37.95434,S3,0.0,162
2399,281517926404786,dilhcdjo-1,0,VWF,38.970562,31.12442,29.2023,25.168997,S3,0.9838163,441
2400,281517926404792,dilhcdjo-1,0,VWF,42.96235,32.586323,27.367884,40.0,S3,5.234555,441
2401,281517926404793,UNASSIGNED,0,VWF,43.51794,26.77341,29.491764,40.0,S3,6.340781,441
2402,281517926404795,UNASSIGNED,0,VWF,47.139557,31.142452,29.057034,40.0,S3,9.108033,441
2403,281517926404801,dimjdhph-1,1,GCG,51.904144,147.45718,27.813122,40.0,S3,0.0,383
2404,281517926404803,UNASSIGNED,0,C3,53.178852,32.960373,29.352951,40.0,S3,7.9424667,431
2405,281517926404805,UNASSIGNED,0,C3,55.676014,72.42347,28.24239,40.0,S3,8.892235,431
2406,281517926404807,odlpfgmk-1,0,C3,56.391113,29.285284,28.381454,40.0,S3,3.1008203,431
2407,281517926404810,UNASSIGNED,0,IFI6,59.93709,146.8876,28.589056,37.95434,S3,2.6607082,413
2408,281517926404814,dilhjfdf-1,0,IFI6,65.84151,90.11017,27.382233,40.0,S3,3.8149817,413
2409,281517926404830,UNASSIGNED,0,C3,93.786995,27.607645,26.818506,15.136874,S3,8.146585,431
2410,281517926404831,dimmeknp-1,0,MMP3,93.65196,238.0684,28.263144,40.0,S3,1.427211,493
2411,281517926404833,UNASSIGNED,0,C3,95.48935,29.233734,25.074993,40.0,S3,9.696728,431
2412,281517926404835,dimlckjd-1,1,SIT1,100.929436,249.79935,26.917385,20.635437,S3,0.0,356
2413,281517926404846,dilekbfm-1,0,C3,110.066086,44.984154,25.10675,40.0,S3,2.4841697,431
2414,281517926404850,UNASSIGNED,0,MRC1,119.67208,54.47636,24.91345,29.833567,S3,9.737061,405
2415,281517926404859,dilmafoc-1,1,ANXA1,128.1281,116.542984,27.895868,40.0,S3,0.0,105
2416,281517926404863,UNASSIGNED,0,ANXA1,130.79108,249.54407,28.137302,40.0,S3,14.845476,105
2417,281517926404867,UNASSIGNED,0,ANXA1,135.29166,69.27152,29.178406,40.0,S3,5.445448,105
2418,281517926404868,diljjbmb-1,0,ANXA1,136.63924,60.08195,27.061394,22.622068,S3,0.15452011,105
2419,281517926404875,UNASSIGNED,0,VWF,141.21494,58.81446,28.186308,26.14426,S3,3.721785,441
2420,281517926404876,UNASSIGNED,0,VWF,141.35425,69.97117,23.911358,40.0,S3,5.6463227,441
2421,281517926404877,UNASSIGNED,0,ANXA1,144.87697,60.22692,28.304688,40.0,S3,5.6344457,105
2422,281517926404880,UNASSIGNED,0,NegControlCodeword_0526,147.00473,23.730186,28.048971,7.3142314,S3,12.150869,526
2423,281517926404881,UNASSIGNED,0,VWF,148.95181,62.480614,25.574053,40.0,S3,5.112433,441
2424,281517926404884,dimalibe-1,0,C3,152.22043,168.26888,28.029175,40.0,S3,1.7704315,431
2425,281517926404887,UNASSIGNED,0,C3,155.85117,168.44785,25.417574,40.0,S3,5.403192,431
2426,281517926404890,UNASSIGNED,0,C3,156.72205,169.17677,24.577263,37.95434,S3,6.333034,431
2427,281517926404891,UNASSIGNED,0,C3,159.35251,26.313696,28.57703,40.0,S3,4.290136,431
2428,281517926404892,dilnifnk-1,0,ANXA1,160.19626,128.34268,27.3743,40.0,S3,0.73127365,105
2429,281517926404893,diljbmce-1,0,C3,161.74954,24.80607,28.143417,40.0,S3,1.8763065,431
2430,281517926404895,dimbdjej-1,0,C3,162.84622,164.25703,27.729202,34.130066,S3,0.3538327,431
2431,281517926404897,diljbmce-1,0,C3,163.50696,23.958084,27.765009,40.0,S3,0.58232605,431
2432,281517926404898,UNASSIGNED,0,ANXA1,163.46529,162.33725,29.111856,40.0,S3,0.93814135,105
2433,281517926404901,UNASSIGNED,0,KLRD1,166.4802,95.886604,29.211145,40.0,S3,3.8127127,162
2434,281517926404905,dilmancb-1,1,C3,169.80197,123.95754,28.427988,40.0,S3,0.0,431
2435,281517926404906,dimbdjej-1,0,MRC1,170.25912,166.56801,29.513477,40.0,S3,0.4925402,405
2436,281517926404910,dimbdjej-1,0,MRC1,170.78822,167.76862,30.035196,40.0,S3,1.7055444,405
2437,281517926404911,dimbdjej-1,0,C3,171.15366,167.64075,25.824884,30.775465,S3,1.8539048,431
2438,281517926404912,dimajgjc-1,0,ANXA1,172.04256,168.35101,29.569252,17.63584,S3,2.6324463,105
2439,281517926404913,dimajgjc-1,0,MRC1,172.90729,165.8801,27.009531,40.0,S3,1.8493692,405
2440,281517926404917,dimajgjc-1,0,MRC1,175.5231,164.54575,27.338299,40.0,S3,1.4167633,405
2441,281517926404923,UNASSIGNED,0,MRC1,179.15729,121.70451,25.150167,40.0,S3,1.3932215,405
2442,281517926404924,dimajgjc-1,1,MRC1,179.1999,170.74295,29.206188,40.0,S3,0.0,405
2443,281517926404926,UNASSIGNED,0,C3,180.26312,225.78433,25.225122,40.0,S3,21.208597,431
2444,281517926404927,UNASSIGNED,0,C3,181.29794,225.70584,25.885859,40.0,S3,20.17131,431
2445,281517926404942,UNASSIGNED,0,C3,189.88847,32.501408,30.17162,40.0,S3,5.829307,431
2446,281517926404943,UNASSIGNED,0,C3,192.01172,39.582573,28.57873,40.0,S3,12.035036,431
2447,281517926404946,djcpoaad-1,0,VWF,194.09978,22.4382,29.527655,40.0,S3,0.87438864,441
2448,281517926404956,djdakgga-1,0,ANXA1,201.36574,23.022528,27.417904,40.0,S3,0.18254204,105
2449,281517926404969,dilpfghj-1,0,C3,216.69649,194.82275,25.368195,15.276101,S3,0.2522583,431
2450,281517926404970,dilpfghj-1,0,C3,217.72841,195.066,26.055412,16.375376,S3,0.21389136,431
2451,281517926404974,dilpfghj-1,0,C3,220.8731,195.02621,26.278936,40.0,S3,2.1986601,431
2452,281517926404976,UNASSIGNED,0,ANXA1,223.89595,23.770403,29.833828,40.0,S3,5.043842,105
2453,281517926404977,UNASSIGNED,0,C3,225.59766,23.800407,25.431973,40.0,S3,3.368069,431
2454,281517926404978,UNASSIGNED,0,C3,226.31387,24.7569,29.724857,40.0,S3,2.5508707,431
2455,281517926404981,dimgnnji-1,0,IFI6,227.2437,249.65796,27.115301,40.0,S3,4.331192,413
2456,281517926404983,djdcgino-1,1,ANXA1,230.93265,24.326546,28.312254,40.0,S3,0.0,105
2457,281517926404986,djeihodo-1,0,C3,232.37679,180.86243,28.17489,40.0,S3,0.5378612,431
2458,281517926404994,djeibjkc-1,0,C3,235.84525,248.87598,27.404232,40.0,S3,1.508752,431
2459,281517926404996,djdcgino-1,1,C3,236.8929,25.18608,29.872952,37.95434,S3,0.0,431
2460,281517926404999,djegfaee-1,0,ANXA1,237.74188,246.60434,26.573685,40.0,S3,2.28139,105
2461,281517926405018,djddclfj-1,1,ANXA1,246.43861,24.804855,28.41452,40.0,S3,0.0,105
2462,281517926405654,UNASSIGNED,0,TAGLN,14.253913,149.11955,27.310629,36.26353,S3,16.39152,499
2463,281517926405656,UNASSIGNED,0,TAGLN,14.29916,151.09065,26.55805,22.390135,S3,16.610167,499
2464,281517926405658,dimoehcp-1,0,TAGLN,14.230281,217.04932,24.270782,22.390135,S3,0.63908666,499
2465,281517926405661,dimoehcp-1,0,TAGLN,14.410167,211.13623,27.022636,40.0,S3,2.865994,499
2466,281517926405663,UNASSIGNED,0,TAGLN,14.651028,147.84308,25.983925,40.0,S3,15.948973,499
2467,281517926405664,dimmkdhj-1,0,TAGLN,15.019252,99.59032,25.159786,40.0,S3,1.5557489,499
2468,281517926405669,dimoehcp-1,1,TAGLN,14.716312,215.42508,23.806791,40.0,S3,0.0,499
2469,281517926405673,UNASSIGNED,0,TAGLN,15.490963,124.7263,27.555891,40.0,S3,2.9637985,499
2470,281517926405674,dimoehcp-1,0,IGFBP7,15.221899,212.69803,27.420984,35.269947,S3,1.1220729,155
2471,281517926405675,UNASSIGNED,0,TAGLN,15.84911,71.52176,28.608904,40.0,S3,4.3717575,499
2472,281517926405676,dimoehcp-1,0,TAGLN,15.200369,219.86754,23.17214,40.0,S3,2.317079,499
2473,281517926405677,UNASSIGNED,0,TAGLN,16.119703,41.63048,28.40162,22.479565,S3,10.64452,499
2474,281517926405680,UNASSIGNED,0,TAGLN,15.390289,231.78932,26.821787,17.75619,S3,12.979859,499
2475,281517926405681,UNASSIGNED,0,TAGLN,15.86037,125.99298,28.071602,40.0,S3,4.2304764,499
2476,281517926405687,dimmkdhj-1,0,TAGLN,16.214828,103.29131,27.729343,40.0,S3,2.0763214,499
2477,281517926405689,UNASSIGNED,0,TAGLN,15.954992,151.47205,24.456024,40.0,S3,15.074339,499
2478,281517926405691,UNASSIGNED,0,TAGLN,15.84985,223.99147,28.329887,40.0,S3,5.380024,499
2479,281517926405692,dimoehcp-1,0,TAGLN,15.966815,212.16505,27.852337,40.0,S3,1.1469805,499
2480,281517926405694,dimmnnid-1,1,TAGLN,16.45575,119.269135,26.092804,36.26353,S3,0.0,499
2481,281517926405700,dimoehcp-1,0,TAGLN,16.679771,219.96278,26.844534,23.136301,S3,1.547262,499
2482,281517926405701,UNASSIGNED,0,TAGLN,17.46518,41.76344,24.916407,21.432096,S3,10.521851,499
2483,281517926405704,UNASSIGNED,0,TAGLN,16.74748,239.00035,28.516571,40.0,S3,17.496923,499
2484,281517926405706,dilekigb-1,1,MYC,17.71868,52.98727,28.256462,32.001213,S3,0.0,474
2485,281517926405707,dimmkdhj-1,0,MYC,17.37386,105.90199,26.203833,40.0,S3,4.1717176,474
2486,281517926405709,dimoehcp-1,0,TAGLN,17.171854,222.92938,27.74771,17.2056,S3,3.9437597,499
2487,281517926405715,dilfendi-1,0,TAGLN,18.170769,58.97063,27.744772,40.0,S3,2.4261472,499
2488,281517926405716,UNASSIGNED,0,TAGLN,17.84853,145.783,26.101068,40.0,S3,12.77924,499
2489,281517926405720,dimmkdhj-1,0,TAGLN,18.440561,93.799576,27.451643,40.0,S3,3.566933,499
2490,281517926405721,dimoehcp-1,0,TAGLN,17.889639,212.11072,23.202549,40.0,S3,0.8152495,499
2491,281517926405722,dimmnnid-1,1,TAGLN,18.285233,120.44255,27.842497,32.8582,S3,0.0,499
2492,281517926405725,dimoehcp-1,0,TAGLN,17.99989,212.72336,28.416449,40.0,S3,0.2512516,499
2493,281517926405727,dimnjhpc-1,0,IGFBP7,18.144438,209.86662,27.004843,12.911263,S3,0.555563,155
2494,281517926405728,dimoehcp-1,0,TAGLN,18.129358,220.47768,23.40541,40.0,S3,1.3901672,499
2495,281517926405729,UNASSIGNED,0,TAGLN,18.088173,231.84052,28.363241,7.076343,S3,12.753006,499
2496,281517926405734,dimoehcp-1,1,TAGLN,18.325052,215.72908,26.910238,40.0,S3,0.0,499
2497,281517926405736,dimmkdhj-1,1,TAGLN,19.024765,100.10431,28.275192,40.0,S3,0.0,499
2498,281517926405739,dimmkdhj-1,0,TAGLN,19.06783,105.33586,24.00424,34.598923,S3,3.6880226,499
2499,281517926405741,dimmkdhj-1,0,TAGLN,19.13921,94.061134,28.174858,40.0,S3,3.1143768,499
2500,281517926405744,dilelhko-1,0,TAGLN,19.45479,89.24761,27.311745,40.0,S3,4.416435,499
2501,281517926405745,dimmkdhj-1,0,TAGLN,19.49897,96.22381,26.556995,40.0,S3,0.9269449,499
2502,281517926405746,dilhemok-1,0,TGFBI,19.799171,30.863626,28.67206,14.459015,S3,2.5224724,494
2503,281517926405748,dimoehcp-1,0,TAGLN,18.954218,213.31561,27.419891,40.0,S3,0.1524777,499
2504,281517926405750,UNASSIGNED,0,TAGLN,19.529709,115.762955,27.346815,32.8582,S3,1.9620514,499
2505,281517926405751,dimoehcp-1,1,TAGLN,19.12947,218.09439,25.916115,40.0,S3,0.0,499
2506,281517926405753,dilekigb-1,0,TAGLN,20.086687,57.744606,26.614195,37.95434,S3,1.3825911,499
2507,281517926405756,dilfendi-1,0,TAGLN,20.023802,61.400307,26.960737,37.95434,S3,1.8748841,499
2508,281517926405757,dilfendi-1,0,TAGLN,20.088854,66.69713,28.733082,40.0,S3,1.1368576,499
2509,281517926405758,UNASSIGNED,0,TAGLN,20.22631,41.81976,28.35176,35.269947,S3,10.600171,499
2510,281517926405761,UNASSIGNED,0,TAGLN,19.855284,149.86461,28.015173,40.0,S3,10.922847,499
2511,281517926405762,UNASSIGNED,0,TAGLN,20.540178,44.214924,28.393074,40.0,S3,8.485077,499
2512,281517926405763,dilekigb-1,1,TGFBI,20.48059,54.888412,28.172228,31.606339,S3,0.0,494
2513,281517926405767,dimmkdhj-1,1,TAGLN,20.46582,97.236725,28.895906,29.529707,S3,0.0,499
2514,281517926405771,dilfendi-1,0,TAGLN,20.723885,62.185055,29.439035,17.573544,S3,2.0601985,499
2515,281517926405777,UNASSIGNED,0,TAGLN,20.681602,147.60536,27.218918,23.720724,S3,9.918398,499
2516,281517926405780,dimoehcp-1,1,TAGLN,20.424849,215.42885,27.907608,40.0,S3,0.0,499
2517,281517926405787,dilekigb-1,1,MYC,21.668541,54.309883,28.400309,32.001213,S3,0.0,474
2518,281517926405788,dimoehcp-1,0,TAGLN,20.978247,218.40894,26.878479,27.266665,S3,0.3798382,499
2519,281517926405789,dimoehcp-1,1,TAGLN,20.97448,217.1527,26.173409,40.0,S3,0.0,499
2520,281517926405794,dimmnnid-1,0,TAGLN,21.6202,116.4602,27.436071,40.0,S3,1.0523071,499
2521,281517926405799,dimmnnid-1,1,ATP5F1E,21.686346,119.982544,27.444489,14.558855,S3,0.0,457
2522,281517926405805,dimoehcp-1,0,TAGLN,21.607798,223.01419,26.80382,40.0,S3,4.6224914,499
2523,281517926405806,dimnjhpc-1,0,TAGLN,21.807444,212.7278,29.250305,27.745682,S3,1.0163033,499
2524,281517926405807,dimnjhpc-1,1,TAGLN,21.828644,209.73798,29.065472,40.0,S3,0.0,499
2525,281517926405808,UNASSIGNED,0,TAGLN,22.466427,95.86112,28.05048,40.0,S3,2.1134605,499
2526,281517926405811,dimmkdhj-1,0,TAGLN,22.47443,108.03545,27.734652,37.95434,S3,6.986511,499
2527,281517926405821,dimmkdhj-1,0,TAGLN,23.172781,98.01509,28.763958,40.0,S3,1.0846337,499
2528,281517926405826,dilelhko-1,1,TAGLN,23.451511,85.56902,25.297806,40.0,S3,0.0,499
2529,281517926405828,dimnjhpc-1,1,IGFBP7,22.945148,208.90247,28.570053,40.0,S3,0.0,155
2530,281517926405833,dilelhko-1,1,TAGLN,23.75722,82.262054,27.01533,40.0,S3,0.0,499
2531,281517926405835,dimnmpbf-1,1,TAGLN,23.324017,213.36787,27.71991,40.0,S3,0.0,499
2532,281517926405841,UNASSIGNED,0,TAGLN,23.96154,129.2165,28.066349,40.0,S3,8.32469,499
2533,281517926405846,UNASSIGNED,0,TAGLN,23.731485,232.5139,27.801508,40.0,S3,11.092948,499
2534,281517926405847,dimoehcp-1,0,TAGLN,23.783768,224.4141,26.249386,40.0,S3,6.2075763,499
2535,281517926405851,UNASSIGNED,0,TAGLN,24.115389,230.08139,26.873173,40.0,S3,9.053439,499
2536,281517926405854,dilfendi-1,0,TAGLN,25.134165,60.981754,26.683464,40.0,S3,4.3724227,499
2537,281517926405858,dimnmpbf-1,0,TAGLN,24.491673,218.81897,28.278717,40.0,S3,0.9538109,499
2538,281517926405860,dilelhko-1,1,IGFBP7,25.240353,82.62262,27.780828,40.0,S3,0.0,155
2539,281517926405862,dilelhko-1,1,ID2,25.339909,85.065834,27.762476,18.857035,S3,0.0,10
2540,281517926405873,dilekigb-1,0,MYC,26.000679,54.33106,25.594904,32.001213,S3,0.9675181,474
2541,281517926405879,dilfaamf-1,1,TAGLN,26.443167,66.02643,28.949333,31.453669,S3,0.0,499
2542,281517926405880,dilelhko-1,1,TAGLN,26.371891,81.06505,26.872002,40.0,S3,0.0,499
2543,281517926405883,dimnmpbf-1,1,TAGLN,25.918697,217.01614,24.17408,40.0,S3,0.0,499
2544,281517926405887,UNASSIGNED,0,TAGLN,26.63279,102.22827,29.094624,40.0,S3,4.7845626,499
2545,281517926405891,dimnmpbf-1,0,TAGLN,26.21559,219.32492,28.06185,40.0,S3,1.3938677,499
2546,281517926405892,UNASSIGNED,0,TAGLN,26.255222,225.21802,26.266361,40.0,S3,4.2573047,499
2547,281517926405896,UNASSIGNED,0,TAGLN,26.819422,126.59574,27.127848,16.907324,S3,6.0415716,499
2548,281517926405898,dilhemok-1,1,STAB1,27.44661,30.948603,30.280584,40.0,S3,0.0,423
2549,281517926405902,UNASSIGNED,0,TAGLN,26.931273,128.00945,26.20563,40.0,S3,7.448252,499
2550,281517926405905,dimmnnid-1,0,TGFBI,27.222645,117.63086,28.4399,40.0,S3,1.1566467,494
2551,281517926405908,dimnmpbf-1,1,TAGLN,26.966469,212.96101,27.747005,40.0,S3,0.0,499
2552,281517926405909,UNASSIGNED,0,TAGLN,27.85357,18.00976,27.82969,26.477308,S3,8.6783905,499
2553,281517926405910,dimnmpbf-1,1,TAGLN,26.912045,216.59299,28.26162,40.0,S3,0.0,499
2554,281517926405912,dimnmpbf-1,0,TAGLN,27.061754,218.41951,27.509943,23.720724,S3,0.95960474,499
2555,281517926405915,UNASSIGNED,0,TAGLN,27.545536,125.09513,28.363453,40.0,S3,4.8404655,499
2556,281517926405920,dimnmpbf-1,1,TAGLN,27.575836,211.72278,26.056335,40.0,S3,0.0,499
2557,281517926405922,dilfaamf-1,1,TAGLN,28.290863,65.31574,27.800123,40.0,S3,0.0,499
2558,281517926405924,dilfaamf-1,0,ATP5F1E,28.468477,63.892265,25.295391,32.534534,S3,0.9202347,457
2559,281517926405925,UNASSIGNED,0,TAGLN,28.380089,88.71387,26.932901,21.432096,S3,4.562639,499
2560,281517926405926,dimoifie-1,0,TAGLN,28.054659,140.26978,26.346243,16.60628,S3,1.9078426,499
2561,281517926405930,UNASSIGNED,0,TAGLN,28.735806,55.47827,28.01308,40.0,S3,3.7617877,499
2562,281517926405937,dilelhko-1,0,ID2,29.021048,81.66444,28.379995,40.0,S3,0.36493403,10
2563,281517926405942,dimmnnid-1,0,TAGLN,29.196463,118.325485,27.47,40.0,S3,1.1373674,499
2564,281517926405944,dimmnnid-1,0,MYC,29.348356,120.256966,27.405195,40.0,S3,1.1005994,474
2565,281517926405945,dimnmpbf-1,0,TAGLN,28.95388,213.8448,28.464052,40.0,S3,0.6006285,499
2566,281517926405947,dilhcdjo-1,1,TAGLN,30.008429,27.65291,28.708633,16.903465,S3,0.0,499
2567,281517926405955,dimohhdf-1,0,TAGLN,29.775457,147.59953,24.073677,21.710054,S3,0.824543,499
2568,281517926405957,UNASSIGNED,0,TAGLN,30.244595,69.277176,26.267565,40.0,S3,2.1543906,499
2569,281517926405960,UNASSIGNED,0,TAGLN,29.667908,233.00575,23.719109,40.0,S3,9.041017,499
2570,281517926405962,dimofale-1,1,TAGLN,29.801414,222.60318,26.132175,40.0,S3,0.0,499
2571,281517926405963,UNASSIGNED,0,TAGLN,30.302948,93.24044,27.374226,40.0,S3,9.067609,499
2572,281517926405964,UNASSIGNED,0,TAGLN,30.416323,96.14055,27.227276,40.0,S3,6.699785,499
2573,281517926405972,dimnmpbf-1,0,TAGLN,30.36399,217.08707,28.469204,40.0,S3,2.6007025,499
2574,281517926405973,dilfaamf-1,0,TAGLN,31.135918,63.380936,27.501797,40.0,S3,2.6145713,499
2575,281517926405975,UNASSIGNED,0,TAGLN,31.458977,36.03932,29.092623,40.0,S3,2.8893204,499
2576,281517926405977,dimoifie-1,1,IGFBP7,30.826458,141.64905,26.807077,40.0,S3,0.0,155
2577,281517926405982,UNASSIGNED,0,TAGLN,31.743715,108.662766,25.641407,37.95434,S3,4.262907,499
2578,281517926405984,UNASSIGNED,0,IGFBP7,31.334381,209.76387,26.210184,40.0,S3,4.016034,155
2579,281517926405991,dimnmpbf-1,0,TAGLN,31.60122,217.67014,27.24471,37.95434,S3,2.0548706,499
2580,281517926405997,UNASSIGNED,0,TAGLN,32.52508,112.02176,25.392773,37.95434,S3,7.0394945,499
2581,281517926406002,dileppee-1,0,TAGLN,32.847134,79.9808,26.457848,40.0,S3,1.7807922,499
2582,281517926406006,dimofale-1,1,TAGLN,32.581963,223.04712,24.26933,40.0,S3,0.0,499
2583,281517926406007,odlpdifd-1,0,TAGLN,33.449944,39.881832,25.779936,21.432096,S3,3.2556686,499
2584,281517926406009,dimohhdf-1,0,TAGLN,32.975777,152.90508,25.488113,40.0,S3,3.5175781,499
2585,281517926406010,UNASSIGNED,0,TAGLN,32.6829,226.00775,26.612211,40.0,S3,1.8600882,499
2586,281517926406012,dileppee-1,1,TAGLN,33.553673,74.94534,27.590206,40.0,S3,0.0,499
2587,281517926406016,dimohhdf-1,1,TAGLN,33.585842,146.70966,27.98336,40.0,S3,0.0,499
2588,281517926406032,UNASSIGNED,0,TAGLN,34.146416,130.49054,27.613495,23.66482,S3,7.4234104,499
2589,281517926406034,dimofale-1,1,TGFBI,33.868088,222.34555,26.382412,36.26353,S3,0.0,494
2590,281517926406039,odlpdifd-1,0,TAGLN,34.843044,50.296375,27.146381,34.598923,S3,3.9713745,499
2591,281517926406040,dimofale-1,0,IGFBP7,34.212845,220.16211,28.442907,40.0,S3,0.21284485,155
2592,281517926406041,dimofale-1,1,TAGLN,34.184643,221.21954,27.859081,40.0,S3,0.0,499
2593,281517926406042,dimoifie-1,1,TAGLN,34.52626,141.33234,28.190098,18.615936,S3,0.0,499
2594,281517926406043,UNASSIGNED,0,TAGLN,34.69093,129.00067,26.492147,31.937527,S3,8.938579,499
2595,281517926406044,UNASSIGNED,0,TAGLN,34.709827,127.72582,28.015345,16.816969,S3,10.014715,499
2596,281517926406046,dilhcdjo-1,1,TGFBI,35.226692,31.638958,29.428732,40.0,S3,0.0,494
2597,281517926406051,UNASSIGNED,0,TAGLN,34.60407,244.66608,28.97093,22.390135,S3,14.507987,499
2598,281517926406053,dimoifie-1,1,IGFBP7,35.013172,139.82268,26.365099,15.553756,S3,0.0,155
2599,281517926406059,dimofale-1,0,TAGLN,34.91565,222.78072,23.650225,40.0,S3,0.4637971,499
2600,281517926406061,dimoifie-1,0,MYC,35.19347,142.4334,27.389893,40.0,S3,1.3333893,474
2601,281517926406070,UNASSIGNED,0,TAGLN,35.460064,212.32047,27.791023,40.0,S3,6.569952,499
2602,281517926406074,dimoifie-1,0,TAGLN,35.8398,142.645,26.127472,17.808802,S3,1.5449982,499
2603,281517926406076,UNASSIGNED,0,TAGLN,36.123722,96.72149,27.803766,40.0,S3,3.0122561,499
2604,281517926406080,dileppee-1,1,TAGLN,36.52723,73.60714,27.955032,40.0,S3,0.0,499
2605,281517926406086,dimogkkp-1,1,TAGLN,36.19744,222.03435,28.653854,40.0,S3,0.0,499
2606,281517926406087,UNASSIGNED,0,TAGLN,36.110455,242.01863,24.225685,17.688513,S3,11.566976,499
2607,281517926406088,dimohhdf-1,0,TAGLN,36.467472,146.49998,28.198261,40.0,S3,0.1802968,499
2608,281517926406089,UNASSIGNED,0,TAGLN,36.19683,229.56621,27.143814,16.907324,S3,5.0517936,499
2609,281517926406092,UNASSIGNED,0,TAGLN,36.298157,241.41689,24.702564,40.0,S3,11.008746,499
2610,281517926406093,dimohhdf-1,0,TAGLN,36.640644,150.44707,28.534517,40.0,S3,1.1783166,499
2611,281517926406095,dimoifie-1,1,TAGLN,36.76795,139.87614,26.184143,8.529231,S3,0.0,499
2612,281517926406098,dimogkkp-1,0,TAGLN,36.703476,225.28735,23.327955,40.0,S3,0.8304832,499
2613,281517926406106,UNASSIGNED,0,TAGLN,37.333096,108.532715,28.751566,40.0,S3,3.7572312,499
2614,281517926406108,dimogkkp-1,0,TAGLN,36.927315,218.39717,27.042324,34.130066,S3,0.5419089,499
2615,281517926406109,dimogkkp-1,1,TAGLN,36.869766,224.24194,23.342735,23.136301,S3,0.0,499
2616,281517926406110,dimohhdf-1,0,TAGLN,37.37062,147.00104,26.584312,27.745682,S3,0.47420982,499
2617,281517926406116,dimoifie-1,0,TAGLN,37.76677,137.78224,28.631207,40.0,S3,0.34275818,499
2618,281517926406121,dimohhdf-1,0,TAGLN,38.122887,147.1708,26.933247,40.0,S3,1.1515405,499
2619,281517926406129,UNASSIGNED,0,TAGLN,38.133965,229.70406,27.884186,40.0,S3,5.0924664,499
2620,281517926406134,UNASSIGNED,0,TGFBI,38.730553,124.35763,23.276192,8.015443,S3,11.314956,494
2621,281517926406135,dimogkkp-1,1,TAGLN,38.52296,222.08832,24.902939,37.95434,S3,0.0,499
2622,281517926406141,UNASSIGNED,0,TAGLN,39.49978,129.17415,26.151848,40.0,S3,9.039111,499
2623,281517926406147,UNASSIGNED,0,TAGLN,39.54147,215.53258,27.748812,21.432096,S3,2.7145994,499
2624,281517926406151,dimoifie-1,0,TAGLN,40.026184,138.29391,27.921856,40.0,S3,1.1496513,499
2625,281517926406153,UNASSIGNED,0,TAGLN,39.732372,212.9267,27.687157,40.0,S3,5.327378,499
