CellID,X_centroid,Y_centroid,sampleid,phenotype
544,1962.214170692432,580.9991948470209,sample1,CK+
545,2246.255421686747,580.8138554216868,sample1,CD16/CD14
546,525.7663755458515,583.5851528384279,sample1,CK+
547,2430.531692766592,584.4623415361671,sample1,CD16/CD14
548,31.046069103655483,586.5393089634451,sample1,CD16/CD14
549,561.7312925170068,591.7197278911565,sample1,CK+
550,2549.619768477293,594.6651825467497,sample1,CK+
551,171.4937728937729,596.3912087912088,sample1,MDSC
552,244.6505148394912,595.4815263476681,sample1,MDSC
553,2466.093023255814,598.733976176971,sample1,CK+
554,2177.5951107715814,599.7402597402597,sample1,CD16/CD14
555,475.3431085043988,606.9970674486804,sample1,CK+
556,2502.945230769231,604.6024615384615,sample1,CK+
557,67.5090027700831,609.7818559556787,sample1,MDSC
558,450.5623973727422,609.9901477832512,sample1,CK+
559,195.77000919963203,612.6504139834407,sample1,MDSC
560,1978.8624338624336,612.3831569664903,sample1,CK+
561,106.87060384870604,618.3231585932316,sample1,MDSC
562,253.8588334742181,620.5798816568048,sample1,Vimentin+ cells
563,501.35857805255023,622.1182380216384,sample1,CK+
564,2130.3182519280203,620.8704370179948,sample1,CD16/CD14
565,2440.575115207373,622.6405529953917,sample1,CK+
566,409.2756716967243,629.0684578579315,sample1,CK+
567,533.3825956489122,623.1687921980495,sample1,CK+
568,2415.8998221695315,631.8109069353883,sample1,CK+
569,2200.986860304288,631.484785615491,sample1,CD16/CD14
570,2368.566515837104,636.8484162895927,sample1,CK+
571,132.86948297604036,643.3556116015133,sample1,Vimentin+ cells
572,2481.582113821138,642.0991869918699,sample1,CK+
573,1994.9049153908136,647.1579371474618,sample1,CK+
574,2290.346153846154,650.8247863247864,sample1,CK+
575,370.1349924585219,653.8898944193062,sample1,CK+
576,2266.772378516624,656.6227621483376,sample1,CK+
577,2460.8173836698857,654.5048287971905,sample1,Unclassified
578,277.1745762711864,660.4101694915254,sample1,MDSC
579,2158.6546629732225,657.6592797783934,sample1,Vimentin+ cells
580,2027.3114820846904,660.7927524429967,sample1,CK+
581,206.08320493066256,664.0208012326657,sample1,Vimentin+ cells
582,20.51576354679803,663.5458128078818,sample1,MDSC
583,411.8924205378973,667.7946210268949,sample1,CK+
584,2400.721074380165,667.3367768595041,sample1,CK+
585,258.0094786729858,672.5213270142181,sample1,MDSC
586,2057.389932381668,674.854996243426,sample1,CK+
587,2346.1973018549747,675.6998313659359,sample1,CK+
588,303.88062622309195,676.8013698630137,sample1,CK+
589,340.31658291457285,680.5217755443886,sample1,CK+
590,2285.822023047376,676.6875800256082,sample1,CK+
591,2314.018963337548,673.8805309734513,sample1,CK+
592,2471.5774932614554,696.2931266846361,sample1,Unclassified
593,183.3458213256484,694.581171950048,sample1,CD16/CD14
594,2244.6478873239435,695.569014084507,sample1,CK+
595,417.3465859982714,698.152117545376,sample1,CK+
596,42.12334801762115,704.6123348017621,sample1,Vimentin+ cells
597,377.7983002832861,696.0957507082153,sample1,CK+
598,2404.9142857142856,701.8178571428572,sample1,CK+
599,2291.7547683923704,706.0367847411444,sample1,CK+
600,218.2504816955684,706.1840077071291,sample1,MDSC
601,324.3352435530086,708.567335243553,sample1,CK+
602,2379.8060344827586,703.6405172413793,sample1,CK+
603,2434.111516034985,706.8957725947522,sample1,CK+
604,75.28534031413612,709.5776614310646,sample1,MDSC
606,2080.738888888889,704.8722222222223,sample1,CK+
607,2267.323759791123,711.4212358572672,sample1,CK+
608,2315.694915254237,715.2661016949153,sample1,CK+
609,2030.8511597938143,717.7171391752578,sample1,Unclassified
610,2227.1833976833977,717.6409266409266,sample1,CK+
611,2339.4566284779053,717.6955810147299,sample1,CK+
612,146.23799582463465,720.9812108559499,sample1,CD16/CD14
613,178.8448275862069,721.0658307210032,sample1,CD16/CD14
614,2099.92,719.6,sample1,Unclassified
615,2174.8515081206497,728.2320185614849,sample1,CK+
616,2460.141656662665,727.8343337334934,sample1,CK+
617,368.86231244483673,728.7405119152692,sample1,CK+
618,255.19919786096256,734.9077540106952,sample1,CK+
619,38.15332834704562,734.9506357516829,sample1,MDSC
620,292.4791666666667,738.0303571428572,sample1,CK+
621,2146.7774390243903,737.045731707317,sample1,CK+
622,2197.807453416149,735.0,sample1,CK+
623,2418.555555555556,736.3304093567251,sample1,CK+
624,79.18895705521473,740.5730061349693,sample1,MDSC
625,2215.77,739.545,sample1,CK+
626,2327.3217391304347,741.5463768115942,sample1,CK+
627,337.4865979381443,741.7546391752577,sample1,CK+
628,2046.2993539124195,739.9906676238335,sample1,Unclassified
629,2244.861480075901,744.0151802656546,sample1,CK+
630,2363.8096385542167,743.8469879518073,sample1,CK+
631,2493.634903640257,743.245182012848,sample1,Unclassified
632,2112.8256351039263,747.7775211701309,sample1,CK+
633,2282.0946327683614,750.25,sample1,CK+
634,2519.894953656025,753.5324407826982,sample1,Unclassified
635,2312.937365010799,762.1922246220303,sample1,CK+
636,2451.112229102167,758.9040247678018,sample1,CK+
637,258.1030769230769,763.0,sample1,CK+
638,2063.66577718479,757.199466310874,sample1,Unclassified
639,2163.725385130609,764.7193569993302,sample1,CD16/CD14
640,162.17049808429118,764.3582375478927,sample1,CD16/CD14
641,230.02328767123288,765.6027397260274,sample1,CD16/CD14
642,319.2881720430108,764.2623655913978,sample1,CK+
643,2211.081683168317,765.5284653465346,sample1,CK+
644,124.13916786226686,770.6657101865136,sample1,MDSC
645,288.7584269662921,768.214606741573,sample1,Unclassified
646,2410.2135416666665,769.9337797619048,sample1,CK+
647,62.618556701030926,775.6755290287574,sample1,MDSC
648,2236.907142857143,783.0342857142857,sample1,CK+
649,2265.7169657422514,781.5644371941272,sample1,CK+
650,271.23597678916826,785.2746615087041,sample1,Unclassified
651,2491.7589743589742,782.156923076923,sample1,Unclassified
652,136.62130177514794,787.3639053254437,sample1,Vimentin+ cells
653,232.9581881533101,786.7891986062717,sample1,CD16/CD14
654,2131.243088158581,785.0438184663536,sample1,CK+
655,2190.124607329843,789.6628272251309,sample1,CK+
656,2341.6151736745887,787.6773308957952,sample1,CK+
657,2072.010263275324,788.3422579205712,sample1,Unclassified
658,2309.7352682497803,797.3342128408092,sample1,CK+
659,104.53355704697988,796.506711409396,sample1,CD4+ Tcells
660,2442.912704598597,795.6001558846453,sample1,Unclassified
661,2367.4982788296043,802.9010327022376,sample1,CK+
662,260.7934782608696,802.2315217391305,sample1,CK+
663,2166.1436314363145,803.8468834688347,sample1,CK+
664,2287.6146881287727,810.2746478873239,sample1,CK+
665,74.42337164750958,812.3333333333334,sample1,Treg
666,226.1195965417868,812.9841498559077,sample1,CK+
667,2393.884259259259,816.1076388888889,sample1,CK+
668,47.89038461538462,816.9230769230769,sample1,CD16/CD14
670,2551.075268817204,827.3888888888889,sample1,CK+
672,144.4832022873481,827.6154395997141,sample1,CK+
673,194.0841530054645,825.4448087431693,sample1,CK+
675,37.5606531881804,838.6718506998445,sample1,Macrophages
677,2267.38140311804,836.662583518931,sample1,CK+
678,235.9691160809372,840.1618743343982,sample1,CK+
679,2232.318339100346,829.9480968858131,sample1,CK+
680,2120.3859447004606,844.7471198156682,sample1,Unclassified
681,2197.878328981724,843.1801566579635,sample1,Unclassified
682,2520.308020477816,846.0247440273038,sample1,CK+CD11b+
683,2169.5774351786968,844.2950245269797,sample1,Unclassified
684,2303.6284622731614,847.6160458452722,sample1,Unclassified
685,10.571687840290382,853.4355716878403,sample1,MDSC
686,157.4043321299639,853.615523465704,sample1,Unclassified
687,198.13910093299407,855.7964376590331,sample1,CK+
688,115.21551724137932,863.2471264367816,sample1,Unclassified
689,2468.719155844156,871.5373376623377,sample1,MDSC
690,146.1509281678773,881.270379338176,sample1,Unclassified
691,7.994974874371859,876.7010050251256,sample1,CD16/CD14
692,2507.892379290285,880.8603839441536,sample1,MDSC
693,2560.343119266055,883.4,sample1,MDSC
694,2163.2846003898635,881.5847953216374,sample1,CK+
695,103.55351488283723,892.8011399620012,sample1,CK+
696,2045.5276442307693,891.9759615384615,sample1,Unclassified
697,2537.817109144543,893.20796460177,sample1,CD16/CD14
698,2081.57385620915,894.8745098039216,sample1,CK+
700,2422.8374384236454,898.4433497536946,sample1,CK+
