CellID,DNA 1,Na/K ATPase,CD3,CD45RO,DNA 2,Antigen Ki67,Pan-cytokeratin,Aortic smooth muscle actin,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
462,29009.02,3997.54,4694.56,16223.58,27632.52,2763.7,353.72,1474.2,7.02,139.74,50,10.598504441246568,6.185766210331324,0.812008795678671,0.8928571428571429,0.6493506493506493,1.3218884614809856
463,33127.619047619046,2873.873015873016,1064.7142857142858,2054.2063492063494,35282.98412698413,2719.4920634920636,307.8888888888889,1086.873015873016,49.142857142857146,141.14285714285714,63,10.072672525548521,8.249056741670547,0.573858986806894,0.9264705882352942,0.7,-1.2412271221701534
464,35846.27118644068,3704.5254237288136,1041.457627118644,1771.5084745762713,32461.966101694914,2935.5593220338983,340.66101694915255,1054.4406779661017,245.5593220338983,142.135593220339,59,11.234283786645872,7.103333228275614,0.7747312198091506,0.8428571428571429,0.6704545454545454,0.3250028567716629
465,26731.21649484536,3770.938144329897,1381.1443298969073,3692.2474226804125,23136.113402061856,2962.5257731958764,355.82474226804123,1113.5360824742268,255.340206185567,141.0,97,13.077395848261748,9.721693121450944,0.6688507481644651,0.9326923076923077,0.6928571428571428,-1.2467430752104367
466,26330.575,8294.925,1528.225,1590.95,21659.9,4527.475,1525.225,882.0,326.6,139.825,40,7.542750370264506,6.786524651975755,0.43642346773512986,0.975609756097561,0.7142857142857143,1.144465910898434
467,29986.253731343284,4107.634328358209,5473.537313432836,15463.268656716418,29573.66417910448,2985.089552238806,365.0,1403.5597014925372,152.38059701492537,146.67910447761193,134,18.437336574810963,9.462146028417258,0.858265646708885,0.864516129032258,0.6767676767676768,0.1577525332900049
468,29157.0,3408.8936170212764,1179.659574468085,2115.425531914894,23699.702127659573,2832.744680851064,360.1276595744681,957.1489361702128,283.8085106382979,141.4255319148936,47,9.397988392799995,6.7368667903327895,0.6972363036538209,0.8392857142857143,0.6527777777777778,1.228999793616217
469,28598.24778761062,21380.389380530974,1035.9026548672566,2004.283185840708,26064.389380530974,8134.097345132744,16182.646017699115,905.7345132743363,351.01769911504425,143.79646017699116,113,14.920617002424775,10.054685539903524,0.7388420252217225,0.8968253968253969,0.5885416666666666,-1.5187469699693767
470,26976.188679245282,20654.67924528302,1014.8679245283018,3905.9056603773583,21792.11320754717,8151.867924528302,10891.132075471698,1039.4528301886792,451.75471698113205,142.11320754716982,53,8.797523361704531,7.823649549706628,0.4573216363466287,0.9464285714285714,0.7361111111111112,1.4680268632391464
471,29602.377049180326,3070.377049180328,1356.8196721311476,2930.622950819672,30758.032786885247,2636.754098360656,304.2950819672131,1199.9180327868853,30.80327868852459,142.9672131147541,61,10.265003048275153,7.764560922447013,0.6540966618487917,0.8840579710144928,0.6161616161616161,-1.3261318573270935
472,30644.586666666666,4171.586666666667,1832.2266666666667,3196.826666666667,28501.773333333334,2971.5066666666667,460.06666666666666,997.64,315.8666666666667,144.0,75,11.753352120240248,8.752957756849945,0.6673769163757491,0.8426966292134831,0.6410256410256411,-0.21838340255678457
473,36609.206896551725,5565.620689655172,1668.948275862069,4691.275862068966,30292.172413793105,3301.7758620689656,636.9827586206897,1099.396551724138,364.1034482758621,142.1206896551724,58,10.115952164642502,7.657841832342892,0.6534073121351873,0.90625,0.725,1.1079325356544887
474,24751.760869565216,5847.173913043478,4241.04347826087,12387.91304347826,17354.67391304348,3622.8478260869565,498.80434782608694,1404.5434782608695,392.95652173913044,144.3695652173913,46,10.000134143475623,6.104103295069532,0.7920916776627218,0.8679245283018868,0.5974025974025974,-0.12469614524722766
475,26077.44155844156,4516.337662337663,5697.298701298701,14319.844155844155,25202.51948051948,4702.649350649351,371.35064935064935,1389.051948051948,186.36363636363637,144.57142857142858,77,10.979251983779735,9.077529833998115,0.5625114990424194,0.927710843373494,0.7,0.4253908098890034
476,26499.38888888889,3837.6222222222223,1772.5111111111112,4086.211111111111,25173.222222222223,3897.5,334.55555555555554,1041.2333333333333,228.11111111111111,145.38888888888889,90,11.962357123563939,9.846389935624554,0.5678754036384461,0.8823529411764706,0.625,-0.9491498894039831
477,25199.291666666668,4523.166666666667,8162.75,17369.541666666668,20062.645833333332,3044.875,508.4166666666667,1718.3333333333333,385.3958333333333,142.9375,48,8.898294206087927,6.8981337411499135,0.6316916031479959,0.9411764705882353,0.7619047619047619,1.3151762952681787
478,24562.363636363636,4891.590909090909,1129.409090909091,5470.886363636364,18230.31818181818,3144.909090909091,399.45454545454544,910.5,499.5681818181818,144.5681818181818,44,9.155032656350588,6.182106025651287,0.7375719128198781,0.9565217391304348,0.8148148148148148,-0.17251174941387915
479,29810.986486486487,2590.4189189189187,1048.3648648648648,1795.527027027027,28486.45945945946,2441.972972972973,317.77027027027026,1084.9324324324325,562.8378378378378,144.17567567567568,74,10.770201292709562,9.115274431235626,0.5326397511463357,0.9135802469135802,0.6727272727272727,1.517423761175183
480,22158.925925925927,3055.5555555555557,2415.185185185185,6660.888888888889,20681.62962962963,2768.0,328.6666666666667,1557.6666666666667,77.88888888888889,144.37037037037038,27,7.837960422488297,4.946751910863661,0.7756791554039861,0.84375,0.5510204081632653,0.8204596293778711
481,30482.9,3738.14,2667.96,7119.3,28163.24,3179.38,343.06,1097.36,143.54,144.34,50,10.601623706606839,6.509253012712892,0.7893165860027702,0.8771929824561403,0.6172839506172839,0.8708123561688516
482,25303.211267605635,3404.943661971831,2012.2394366197184,2780.943661971831,21432.394366197183,3111.112676056338,326.7887323943662,1007.3943661971831,572.1971830985915,145.91549295774647,71,11.303134044215284,8.355396944518038,0.6734742983487946,0.8765432098765432,0.5867768595041323,-0.5893677073419081
483,37492.82608695652,3087.8260869565215,2002.3695652173913,7481.847826086957,39606.15217391304,2651.6521739130435,317.7826086956522,1206.1304347826087,13.76086956521739,146.56521739130434,46,9.196320161636182,6.474794945537911,0.7101368496361751,0.9019607843137255,0.6571428571428571,0.31598839815290775
484,29120.72857142857,3449.957142857143,1925.5714285714287,5814.057142857143,29673.128571428573,2832.942857142857,327.0,1263.2714285714285,39.857142857142854,147.24285714285713,70,12.727792761772282,7.719470849021145,0.7950796181498546,0.7954545454545454,0.5384615384615384,0.27851383491105847
485,34228.72,3877.42,4903.3,17874.34,35095.68,2849.82,362.5,1858.5,96.58,146.22,50,9.002599055470968,7.536339313382409,0.5470050819230824,0.9259259259259259,0.6944444444444444,-0.3850475700422183
486,26654.333333333332,18438.666666666668,1372.4666666666667,4889.516666666666,22812.633333333335,7248.9,11038.95,939.2333333333333,436.6666666666667,146.63333333333333,60,9.355498389950139,8.501711258334103,0.4173636989324108,0.8823529411764706,0.6666666666666666,0.6010996521592319
487,18946.478260869564,19291.260869565216,1533.0434782608695,4410.630434782609,17518.652173913044,7398.695652173913,7446.978260869565,1051.6739130434783,474.2391304347826,145.2826086956522,46,9.62100293296172,6.1735768518884235,0.766974936958571,0.92,0.6388888888888888,0.9718864017081643
488,27981.380434782608,4274.576086956522,3967.9021739130435,4154.945652173913,24715.5,2943.3478260869565,355.80434782608694,1025.7717391304348,525.2391304347826,148.05434782608697,92,12.913116881065017,10.066414349716991,0.6263405716168153,0.8598130841121495,0.6388888888888888,0.8120109250120724
489,29688.423076923078,4484.089743589743,2837.4871794871797,9340.884615384615,24528.846153846152,3172.1666666666665,367.3974358974359,1209.0641025641025,266.9230769230769,148.16666666666666,78,11.872521272391335,8.487790123136842,0.6992159727182312,0.9285714285714286,0.7222222222222222,0.17626997846627857
490,34510.51351351351,7402.581081081081,1351.0135135135135,3739.4864864864867,31804.513513513513,3714.689189189189,1079.4324324324325,1076.7702702702702,339.9594594594595,147.93243243243242,74,10.570988295902712,8.97704273658599,0.5280470977334014,0.9367088607594937,0.74,0.6599294275057207
491,29512.011904761905,13670.333333333334,957.2380952380952,3897.345238095238,26415.511904761905,6006.916666666667,8085.4047619047615,1044.5,459.5595238095238,148.77380952380952,84,12.537879391639592,8.838369369089719,0.7092735485693342,0.9230769230769231,0.717948717948718,0.03768440622623
492,22270.5,3598.5,1226.5714285714287,2290.285714285714,24692.64285714286,4317.785714285715,336.7142857142857,1119.857142857143,107.28571428571429,145.5,14,4.20883424647321,4.120630029101703,0.2036532699906393,1.0,0.875,0.0
493,28512.2625,6078.3625,3963.0625,3320.375,25226.6375,3883.475,393.45,965.625,297.025,149.0375,80,11.507518893744024,8.885072251260777,0.6354887105418444,0.9302325581395349,0.8080808080808081,-0.06780491256295162
494,27797.840336134454,4575.008403361345,1816.2941176470588,3102.0672268907565,22550.67226890756,2997.5798319327732,356.0,995.7310924369748,514.2605042016806,150.0,119,14.148328101236196,11.254856108521393,0.6059664751134949,0.8947368421052632,0.7083333333333334,-0.5068154352098365
495,25110.982300884956,4225.424778761062,2506.407079646018,3184.716814159292,21709.62831858407,7438.530973451328,328.46902654867256,1193.513274336283,581.3362831858407,151.0353982300885,113,14.69494167241599,10.277523470195838,0.7147383733040259,0.8625954198473282,0.6277777777777778,0.3329603756466893
496,34050.03921568627,3076.9607843137255,1231.0392156862745,2918.6862745098038,36189.313725490196,2692.705882352941,311.6078431372549,1154.7843137254902,60.6078431372549,148.49019607843138,51,9.977530668616476,6.7116000578260175,0.7399412919696141,0.8947368421052632,0.7083333333333334,1.1041692036061201
497,24332.338983050846,5383.254237288135,5537.237288135593,14026.525423728814,19781.050847457627,3469.728813559322,387.89830508474574,1295.9322033898304,171.5084745762712,148.57627118644066,59,8.88046563324362,8.750344454271946,0.17055890162789628,0.9076923076923077,0.7283950617283951,1.4862457137942067
498,23635.151515151516,9135.030303030304,1287.4848484848485,3082.5151515151515,20803.969696969696,4310.484848484848,4313.969696969697,1081.3636363636363,488.5151515151515,148.3030303030303,33,7.430920968472324,5.71330341975597,0.6394227355151685,0.9705882352941176,0.6875,0.5547385011473709
499,29869.757281553397,3395.1650485436894,1659.8446601941748,2986.8349514563106,29633.26213592233,2784.6019417475727,324.378640776699,1086.5825242718447,127.99029126213593,153.5728155339806,103,16.10316498527713,8.642848086730941,0.8437621009075752,0.8512396694214877,0.64375,0.33453684872863426
500,26632.58620689655,3775.3563218390805,1291.9885057471265,1899.2298850574712,23309.7816091954,2869.5172413793102,371.7241379310345,920.9080459770115,288.60919540229884,152.31034482758622,87,14.136808781959681,8.233963021586368,0.8128676084233327,0.8446601941747572,0.6083916083916084,0.4644384081698163
501,23863.4,6365.95,1251.9,4622.9,19018.0,3302.05,451.25,1150.3,374.05,147.9,20,5.215361924162119,4.795831523312719,0.3929526239966882,0.9523809523809523,0.8,1.107148717794091
502,33066.703125,3382.46875,5087.15625,13685.234375,35340.578125,2768.859375,353.609375,1584.953125,35.0,152.953125,64,12.88785270173831,6.9005866771091675,0.8445774586208129,0.8205128205128205,0.5925925925925926,0.3005213393219654
503,26747.869565217392,3809.376811594203,3194.3623188405795,7746.463768115942,25003.681159420288,2888.449275362319,343.94202898550725,1182.2173913043478,163.68115942028984,152.40579710144928,69,10.433959939587556,8.696252843751457,0.5525849120797642,0.9078947368421053,0.6272727272727273,0.18505306065727187
504,28808.809523809523,5585.380952380952,4653.761904761905,12223.880952380952,29805.285714285714,3627.904761904762,376.4047619047619,1108.095238095238,191.5952380952381,151.57142857142858,42,8.581543042658234,6.563744555493496,0.6441874701405598,0.9333333333333333,0.6666666666666666,-0.1954891763936911
505,24677.145454545454,4632.709090909091,2672.4,9867.50909090909,18330.6,3221.0363636363636,372.56363636363636,1209.6363636363637,260.3090909090909,151.94545454545454,55,12.678790623594562,5.656796151817381,0.8949521547478156,0.873015873015873,0.5729166666666666,0.42048378342949466
506,22872.285714285714,5214.952380952381,6772.857142857143,12523.761904761905,21101.04761904762,5184.523809523809,448.85714285714283,1473.857142857143,308.2857142857143,149.42857142857142,21,6.194373853621876,4.370254033425027,0.7086901072041497,0.9130434782608695,0.7,0.36472829608194357
507,26365.15,2899.7125,1186.2875,1995.1625,21364.8375,2537.1625,335.7625,896.025,539.5,150.7625,80,11.821575638260315,8.783384850323378,0.6692957218603498,0.9090909090909091,0.6666666666666666,-1.1651203003310902
508,22311.67924528302,3522.622641509434,1022.3396226415094,1944.8867924528302,18566.943396226416,14555.283018867925,343.2830188679245,1164.0754716981132,250.66037735849056,153.30188679245282,53,14.505783442604805,4.9158287585868585,0.9408269017046258,0.8412698412698413,0.4818181818181818,0.7940838987634187
509,28810.960396039605,3871.7128712871286,3500.3069306930693,5561.534653465346,25504.603960396038,2782.059405940594,346.46534653465346,1113.881188118812,556.3267326732673,153.47524752475246,101,14.42806821624309,9.31166129948871,0.7638573025625679,0.8859649122807017,0.6011904761904762,-1.0870605891967837
510,24987.0625,4208.984375,4452.953125,9849.65625,22912.921875,3264.15625,343.625,1444.96875,112.453125,153.15625,64,10.676131014303229,7.974612549549522,0.6648721640312212,0.8888888888888888,0.5925925925925926,1.5535818146083868
511,31937.819444444445,3303.5138888888887,1889.388888888889,3386.652777777778,32702.48611111111,2777.1944444444443,331.0138888888889,1074.6666666666667,202.43055555555554,153.91666666666666,72,10.677341004461216,8.74487187648736,0.5737761924259022,0.9230769230769231,0.6545454545454545,0.5979470711509505
512,32315.85714285714,14189.857142857143,1162.25,2568.5178571428573,29144.25,5781.535714285715,9758.660714285714,945.9642857142857,477.94642857142856,153.69642857142858,56,9.285869279223075,7.76223057928041,0.5488534799884017,0.8888888888888888,0.6222222222222222,-0.5137399230746097
513,30178.164319248826,4604.4647887323945,4809.281690140845,19352.859154929578,30500.643192488264,3336.826291079812,363.8356807511737,1552.9577464788733,15.455399061032864,160.7605633802817,213,22.247796528005114,13.377581353413673,0.7990239800926654,0.8693877551020408,0.56951871657754,-0.42917137456572885
514,34156.708333333336,3074.4583333333335,2480.375,7309.75,35732.75,2739.1458333333335,313.2083333333333,1331.0208333333333,28.125,153.58333333333334,48,8.394140251890203,7.605522006223651,0.4231677834929878,0.9230769230769231,0.6666666666666666,0.5900347684797977
515,26035.984848484848,3636.121212121212,3517.712121212121,9708.954545454546,26978.954545454544,2841.848484848485,332.0,1711.4848484848485,75.5909090909091,153.84848484848484,66,10.311131845215002,8.38283533766022,0.5822792383260955,0.9295774647887324,0.66,0.5757738733110076
516,26739.396226415094,3364.8207547169814,2248.4056603773583,5592.933962264151,25185.028301886792,2834.754716981132,346.95283018867923,1166.6698113207547,229.4245283018868,156.35849056603774,106,12.883801538764914,11.047576826822048,0.5145205724636168,0.8760330578512396,0.5824175824175825,0.2464121186595499
517,34450.84,2994.22,1479.26,3940.82,35724.64,2674.1,308.22,1218.84,68.08,155.66,50,9.686858848994198,6.732961134572425,0.7189504346782859,0.8771929824561403,0.7142857142857143,0.11556044470233899
518,26260.543478260868,4288.695652173913,7516.815217391304,22326.630434782608,25783.065217391304,3009.521739130435,392.32608695652175,1965.0652173913043,87.27173913043478,157.09782608695653,92,12.231164746146215,10.649499587624183,0.49183991758136136,0.8,0.5897435897435898,1.5681323319447074
519,30350.125,4079.7625,2254.6125,3465.6625,29684.3875,3007.3875,319.475,1112.625,137.1625,157.9875,80,11.974584805638614,8.864779677610091,0.6722771633495072,0.8888888888888888,0.6153846153846154,0.07797003185500474
520,33654.54,3535.84,2479.92,5449.56,34490.06,2741.12,322.48,1101.26,185.84,156.56,50,8.923344941145778,7.160077866987766,0.596788721627365,0.9615384615384616,0.7936507936507936,0.22758490726855077
521,32539.0641025641,3217.346153846154,1036.2692307692307,2181.9102564102564,32856.64102564102,2648.8205128205127,338.4871794871795,1017.6282051282051,219.48717948717947,156.94871794871796,78,11.887455466062038,8.59800828070782,0.6905505188605644,0.8863636363636364,0.7090909090909091,0.4613528297716659
522,23709.823529411766,13406.323529411764,1266.0,4990.323529411765,18699.617647058825,5869.558823529412,6138.85294117647,1092.6176470588234,436.6764705882353,154.26470588235293,34,6.771647371156707,6.530165524464158,0.2646691527395618,0.9444444444444444,0.8095238095238095,-1.5578681741152671
523,20914.314814814814,11401.648148148148,3733.3333333333335,7172.277777777777,16760.037037037036,5200.481481481482,441.18518518518516,1102.6296296296296,386.6111111111111,158.1851851851852,54,10.998824559891535,6.5927851304832705,0.8004435422861722,0.8571428571428571,0.6136363636363636,0.5613943842276776
524,28660.495412844037,4771.155963302752,1403.7522935779816,4627.504587155963,20809.54128440367,3029.9449541284403,436.3394495412844,1068.3119266055046,396.6880733944954,158.3394495412844,109,12.437061433437536,11.170564043467307,0.43965348836420187,0.9478260869565217,0.7569444444444444,0.5700342091373439
525,32044.772727272728,7583.681818181818,4231.515151515152,10196.772727272728,26934.515151515152,3829.151515151515,615.3030303030303,1132.6969696969697,490.25757575757575,158.27272727272728,66,11.596152144876594,7.515967646691642,0.7615184421679212,0.8918918918918919,0.6875,-0.0706054707549049
526,29016.225806451614,3035.6129032258063,1320.6612903225807,3040.1129032258063,31277.935483870966,2807.032258064516,311.80645161290323,1216.7903225806451,44.145161290322584,158.51612903225808,62,9.776219222915518,8.329138560013702,0.5235751117695709,0.8985507246376812,0.5636363636363636,1.2744597258534487
527,22421.69230769231,5832.4358974358975,1186.3589743589744,4503.205128205128,18298.23076923077,13308.897435897436,885.4102564102565,1206.4102564102564,444.7435897435897,156.56410256410257,39,7.189589054502681,7.046535457644654,0.19849117944738265,0.9512195121951219,0.7959183673469388,-0.289703413360808
528,24818.64285714286,3849.385714285714,4508.657142857143,8844.257142857143,21348.085714285713,2816.557142857143,347.04285714285714,1106.6142857142856,564.1571428571428,158.04285714285714,70,11.124845510837616,8.207081071058997,0.6751009099531082,0.9090909090909091,0.6481481481481481,-1.3466877195563765
529,34213.5,4047.296296296296,4926.814814814815,2838.3703703703704,29911.98148148148,4522.0,436.44444444444446,1055.462962962963,329.5,158.4814814814815,54,9.339847700844903,7.395112161590126,0.6108053304227647,0.9310344827586207,0.75,0.8770364607298939
530,31045.04761904762,3160.9523809523807,1794.3095238095239,6593.023809523809,32100.35714285714,2712.809523809524,318.4047619047619,1243.5238095238096,25.023809523809526,160.04761904761904,42,8.42994143637801,6.364729650532047,0.6557078712885364,0.9767441860465116,0.75,0.7421511491296755
531,34949.73846153846,3017.276923076923,1547.4923076923078,3775.5846153846155,36725.50769230769,2697.3846153846152,310.16923076923075,1220.1384615384616,106.0,160.26153846153846,65,9.652558377578972,8.679497617812196,0.4375554829940355,0.9154929577464789,0.65,-1.1068515031551835
532,30163.988372093023,3758.0813953488373,1149.3255813953488,2020.4418604651162,30958.31395348837,2915.4651162790697,331.2674418604651,1058.6744186046512,148.47674418604652,161.0,86,12.17800695290468,9.686435268591023,0.6060796148068663,0.8349514563106796,0.6615384615384615,0.1962485206480345
533,26453.04938271605,5203.901234567901,7846.493827160494,18384.493827160495,23225.814814814814,4192.938271604939,396.5679012345679,1546.1975308641975,195.76543209876544,160.1604938271605,81,12.984519657815088,8.455322548765178,0.7589191556447678,0.8617021276595744,0.6230769230769231,1.2108663065181517
534,29125.071895424837,4079.37908496732,1433.1633986928105,4569.562091503268,27920.313725490196,2971.202614379085,482.9542483660131,1127.9607843137255,348.078431372549,166.16993464052288,153,17.172566496220842,12.840652671025962,0.6639891570209423,0.8095238095238095,0.5368421052631579,-0.3218104851290452
535,27422.128571428573,13913.785714285714,960.7285714285714,2625.5,25891.4,5758.742857142857,7467.728571428572,948.0857142857143,465.1,160.18571428571428,70,10.454275372418003,8.535422225063233,0.5774122034234428,0.958904109589041,0.7777777777777778,-0.6183167774513223
536,27611.834586466164,5999.714285714285,3772.9323308270677,6386.962406015037,22874.796992481202,3921.812030075188,411.65413533834584,1045.563909774436,497.0676691729323,164.77443609022558,133,17.64602520485484,10.753615103582082,0.7928573922179541,0.8471337579617835,0.6157407407407407,-0.24158684824246215
537,32252.837837837837,3274.9054054054054,1549.8918918918919,3661.054054054054,30663.391891891893,2774.689189189189,340.02702702702703,1079.8108108108108,237.67567567567568,162.5,74,10.891907777723228,9.754118317072889,0.4449848587672067,0.8705882352941177,0.5606060606060606,1.0987400860678427
538,31844.092105263157,4363.789473684211,1910.7894736842106,3388.5,27852.5,3028.315789473684,405.0657894736842,1053.25,300.61842105263156,161.0921052631579,76,11.06410191600025,8.883115923782105,0.5961443548861828,0.9743589743589743,0.6333333333333333,1.1305253468488192
539,28330.466666666667,6333.022222222222,6739.677777777778,19186.844444444443,26299.544444444444,6435.233333333334,400.44444444444446,1690.5444444444445,520.5888888888888,161.55555555555554,90,13.554032906648636,8.890766155381854,0.7548044547574068,0.9,0.6818181818181818,-0.8859187873345589
540,34553.545454545456,3238.927272727273,1955.8181818181818,6490.509090909091,36029.07272727273,2671.090909090909,310.1272727272727,1287.1454545454546,97.07272727272728,162.27272727272728,55,8.808983457284238,8.21306108785048,0.361555448830215,0.9016393442622951,0.6790123456790124,0.3380219365411736
541,27180.38888888889,3769.0694444444443,2544.1805555555557,9249.25,23841.708333333332,2856.4861111111113,357.94444444444446,1223.6666666666667,264.06944444444446,163.27777777777777,72,11.846920851302272,8.04880005916175,0.7337679516349017,0.8674698795180723,0.6,0.5441303170798324
542,29505.513513513513,5370.135135135135,2866.4864864864867,5020.4324324324325,29829.18918918919,3116.7297297297296,658.1621621621622,885.972972972973,355.4594594594595,161.59459459459458,37,8.706041896441471,5.534434237384977,0.7719358865335012,0.9487179487179487,0.6607142857142857,0.729126535125424
543,24096.83582089552,17503.65671641791,1381.5074626865671,5370.238805970149,19242.223880597016,7613.925373134329,9733.253731343284,1091.686567164179,435.8955223880597,161.56716417910448,67,14.540635622964624,6.207418572194753,0.9042981497927628,0.8701298701298701,0.5982142857142857,-1.3073571103214578
544,34492.42,3490.1,3669.84,13389.22,37728.44,2739.12,336.28,1344.96,73.28,162.5,50,8.913860352240114,7.510572123397906,0.5385831984954734,0.8771929824561403,0.625,-1.5151457390055132
545,31972.463414634145,3255.7073170731705,1849.0,3623.951219512195,34176.78048780488,2737.5853658536585,313.2926829268293,1075.0487804878048,184.65853658536585,163.6829268292683,41,9.265122258931747,6.1881453666268165,0.7442539116340029,0.8367346938775511,0.5125,1.2691887267692676
546,25344.01923076923,3702.8846153846152,1592.173076923077,2982.9423076923076,26929.94230769231,2831.096153846154,355.03846153846155,1014.8846153846154,212.07692307692307,164.03846153846155,52,10.407313173451076,7.05147753795554,0.7354764933954869,0.8125,0.5416666666666666,0.10499647214916921
547,25589.4,4663.0,3922.05,7063.55,23308.566666666666,3253.016666666667,343.0,1224.75,132.21666666666667,166.05,60,10.857238057730822,7.247707958151346,0.7445683830160806,0.8823529411764706,0.6666666666666666,0.6133600894780202
548,34746.57407407407,3698.9814814814813,2773.296296296296,5141.2037037037035,36251.31481481482,2901.5555555555557,332.3333333333333,1151.5185185185185,141.40740740740742,166.2037037037037,54,9.993172765936984,7.438776826632546,0.6677496861041717,0.8709677419354839,0.675,-0.04318235821274145
549,22613.25,4154.428571428572,3162.035714285714,10137.214285714286,8662.17857142857,3148.5714285714284,159.32142857142858,743.3571428571429,2.392857142857143,165.21428571428572,28,8.385862045911583,4.55619911768579,0.8395262609671253,0.875,0.6666666666666666,-0.7967224211196008
550,29162.941860465115,3988.453488372093,4624.5,15644.813953488372,28432.24418604651,2973.9651162790697,357.43023255813955,1517.3023255813953,87.5813953488372,168.91860465116278,86,12.840384395135889,9.636701223305057,0.6608710912754404,0.8431372549019608,0.6615384615384615,-0.38937450723686207
551,27642.795180722893,4105.746987951808,1189.55421686747,2592.144578313253,25286.493975903613,2988.734939759036,359.32530120481925,1134.9397590361446,288.8192771084337,167.3012048192771,83,14.773622724544104,7.674531907956776,0.8544854744105645,0.8645833333333334,0.532051282051282,-0.6297677069131012
552,26453.616161616163,22817.727272727272,1063.5656565656566,3386.7979797979797,23758.121212121212,9191.131313131313,11674.373737373737,930.3939393939394,472.95959595959596,166.85858585858585,99,14.939744421732442,9.20986350837974,0.7873805311756908,0.8319327731092437,0.61875,1.4463727246275295
553,25247.814814814814,3530.7654320987654,1344.5555555555557,2466.1728395061727,26896.222222222223,2792.8024691358023,327.61728395061726,991.925925925926,125.32098765432099,169.4814814814815,81,14.166733739810372,7.540524884413192,0.8465747655714486,0.8709677419354839,0.5785714285714286,0.27528657389247707
554,28779.803030303032,3241.5454545454545,1262.2727272727273,2315.439393939394,29860.121212121212,2613.6969696969695,318.1212121212121,1242.2424242424242,163.95454545454547,167.78787878787878,66,10.175679791659565,8.42468300062325,0.5608412524211529,0.9295774647887324,0.66,-1.0245354437639895
555,29772.511627906977,4650.360465116279,7430.918604651163,20375.70930232558,30510.1511627907,3098.0581395348836,378.27906976744185,1699.9302325581396,193.59302325581396,168.06976744186048,86,13.018030359772741,8.749120558005497,0.7404811432639593,0.8686868686868687,0.5584415584415584,1.379042984942532
556,25853.650793650795,4350.873015873016,2840.6349206349205,5685.984126984127,21619.68253968254,3270.4761904761904,384.8095238095238,1109.1587301587301,279.1746031746032,166.36507936507937,63,11.61899881389802,7.27012721048365,0.7800555255605804,0.875,0.5833333333333334,1.0414164607115515
557,26649.416666666668,4014.8214285714284,2124.9166666666665,3699.3571428571427,21531.488095238095,2947.4166666666665,380.70238095238096,968.2619047619048,309.04761904761904,167.96428571428572,84,13.095366296375602,9.220960947361988,0.7100619448645873,0.8235294117647058,0.509090909090909,1.537411934206836
558,30599.405797101448,13941.72463768116,1014.4782608695652,2516.840579710145,27897.304347826088,6162.478260869565,6479.405797101449,1044.4927536231885,440.2028985507246,167.97101449275362,69,10.209728386389104,9.35698063949257,0.4000875113099103,0.8734177215189873,0.5702479338842975,0.6961019301909515
559,24830.844155844155,4737.220779220779,5713.402597402597,10553.155844155845,21183.025974025975,3815.311688311688,357.0779220779221,1238.857142857143,570.1558441558442,167.19480519480518,77,12.67836271723918,8.137037994309086,0.7668677846688385,0.8850574712643678,0.6581196581196581,-1.3737521233426981
560,34224.25,3340.2105263157896,1173.1184210526317,2958.0526315789475,33357.10526315789,2735.9868421052633,328.0394736842105,1014.5394736842105,218.31578947368422,169.32894736842104,76,11.574569574245789,8.470838266889341,0.6814667286660551,0.926829268292683,0.7676767676767676,-0.27365733941653636
561,30632.378947368423,3290.8947368421054,1287.7052631578947,3270.4105263157894,29663.168421052633,2773.978947368421,325.85263157894735,1080.1263157894737,230.0421052631579,169.31578947368422,95,12.127234880686457,10.309981295563382,0.5265389029103238,0.9134615384615384,0.6597222222222222,1.4209490772433058
562,28679.346153846152,3824.1794871794873,1928.371794871795,5481.75641025641,25372.94871794872,2906.9102564102564,334.71794871794873,1134.2948717948718,258.8205128205128,169.83333333333334,78,12.588175868428221,8.099603356036251,0.7655053978887504,0.9285714285714286,0.6666666666666666,0.35829736025529435
563,35496.171875,3709.859375,4842.203125,14632.78125,31949.953125,2742.296875,379.375,1442.75,272.25,169.390625,64,11.521157712184916,7.587589783387213,0.7525118033536485,0.8888888888888888,0.5818181818181818,0.6760439617027229
564,33915.2,3729.442857142857,4227.942857142857,3251.5142857142855,31663.64285714286,2876.1285714285714,410.4,1051.5428571428572,324.2142857142857,168.68571428571428,70,11.569075218388175,8.187881078182578,0.7064743990679,0.9090909090909091,0.6363636363636364,0.6621738084752113
565,31288.38888888889,11524.319444444445,5240.180555555556,16852.777777777777,25793.569444444445,4664.722222222223,1851.3333333333333,1459.9027777777778,420.5,168.44444444444446,72,10.498155144870406,8.8421603854842,0.5390738560930181,0.8888888888888888,0.6545454545454545,-0.40305746869561637
566,22766.311475409835,12224.72131147541,2469.8606557377047,5772.868852459016,20256.286885245903,5070.508196721312,7057.393442622951,1149.844262295082,458.90983606557376,168.98360655737704,122,17.797348828782287,9.641372711387959,0.8405520199095354,0.8970588235294118,0.6354166666666666,1.0109898670084758
567,28799.028169014084,4219.619718309859,3701.281690140845,18000.070422535213,32436.943661971833,2917.2957746478874,346.11267605633805,1562.3521126760563,100.16901408450704,170.8450704225352,71,10.954406838156203,8.966565925041326,0.5744565914849976,0.8068181818181818,0.7171717171717171,-0.23085599439644003
