	TCGA.49.6767.01A.11R.1858.07	TCGA.78.7150.01A.21R.2039.07	TCGA.67.3772.01A.01R.0946.07	TCGA.NJ.A55O.01A.11R.A262.07	TCGA.78.7146.01A.11R.2039.07
g_170626_	0	0	0.135378314312551	0	0
g_170627_	0	0.0215091110658655	0	0	0
g_170679_	11.1043166199074	4.55993154596349	1.25708434718798	6.68663824265742	3.99927352500027
g_170680_	0.0851993602550437	0.150563777461059	0.058019277562522	0.318411344888448	0.159175065671653
g_170685_	0.369197227771856	0.279618443856252	1.02500723693789	0.0244931803760345	0.0198968832089566
g_170689_	0.68159488204035	39.8563828050488	2.68822652706352	1.12668629729759	10.8239044656724
g_170690_	2.83997867516812	4.9901137672808	5.45381209087706	1.00422039541741	7.48122808656768
g_170691_	0.511196161530262	1.41960133034712	1.19906506962545	2.2043862338431	1.91010078805983
g_170692_	0	0.645273331975965	2.03067471468827	0.244931803760345	0.0397937664179132
g_170712_	0	0	0	0	0
g_170825_	0	0	0.0193397591875073	0	0
g_170850_	0.141998933758406	1.74223799633511	0.29009638781261	0.195945443008276	0.218865715298523
g_170954_	244.862961372996	44.3948052399464	47.9239232666431	47.614742651011	91.7047347100809
g_170958_	12.4107068104847	16.9061612977703	5.31843377656451	8.98899719800466	11.4009140787321
g_170959_	15.9038805809415	6.32367865336446	8.56751332006574	18.8597488895466	19.9963676250014
g_170960_	25.0202121282312	17.917089517866	14.9883133703182	13.6916878302033	24.2344037485091
g_170961_	1.07919189656389	0.387163999185579	0.850949404250322	1.86148170857862	2.66618235000018
g_171017_	24.594215326956	71.1736485169489	12.3194266024422	29.5632687138736	44.7878841033613
g_171019_	0	0.043018222131731	0.058019277562522	0	0
g_171023_	84.6597643067618	67.7967180796081	40.3814171835153	68.5074255117685	139.835295192547
g_171024_	3.52157355720847	9.915700201364	34.4054315945755	12.5894947132817	6.38689951007507
g_171169_	0.22719829401345	1.1830011086226	0.232077110250088	3.94340204054155	0.258659481716436
g_171177_	20.7034445419756	281.597282074311	2.68822652706352	10.1401766756783	25.6271855731361
g_171222_	0.283997867516812	0.580745998778369	0.135378314312551	0.195945443008276	0.238762598507479
g_171389_	0.0851993602550437	0.19358199959279	0.251416869437595	0.636822689776897	2.06927585373149
g_171392_	8.97433261353127	6.15160576483753	9.55384103862862	4.09036112279776	10.4657605679112
g_171425_	5.99235500460474	11.8085019751602	16.5161543461313	6.22126781551276	3.1636044302241
g_171482_	0	0	0	0	0
g_171483_	0	0.19358199959279	0.0193397591875073	1.15117947767362	0
g_171484_	0	0.580745998778369	0	0.048986360752069	0
g_171546_	98.2632621608171	106.384063331771	135.958507088176	51.7540901345609	201.75439573882
g_171558_	0.0851993602550437	0.043018222131731	0.7929301266878	1.81249534782655	0.497422080223915
g_171568_	28.6269850456947	35.2749421480194	28.1006700994481	45.9247132050647	35.8541835425398
g_171586_	13.5182984938003	168.115212090805	23.1496917474463	18.3698852820259	26.9403798649272
g_1716_	56.9131726503692	39.2971459173363	49.0843088178936	38.6747318137585	47.215303854854
g_1717_	39.6177025185953	123.827952406188	75.7344969782787	60.6206214306854	71.1313574720198
g_1718_	198.429310033997	593.651465417888	401.416041695902	725.855400443782	300.880667885842
g_1719_	11.5587132079343	19.4442364035424	5.8019277562522	9.82176533078983	9.41122575783647
g_1723_	11.2463155536658	9.31344509151976	9.95997598156627	10.3116289383105	8.71483484552299
g_1725_	31.5521630811179	38.8239454738872	43.2630413024539	40.9525975887297	21.070799318285
g_1727_	154.636838862904	268.584269879463	280.078392553481	295.681673499488	134.861074390308
g_1728_	125.754255736445	418.803901563467	274.682599740166	165.108528914849	929.42320845678
g_1729_	232.423854775759	175.57887363066	134.140569724551	228.496879728026	323.364145911963
g_173_	0	0	0	0	0.0198968832089566
g_1730_	57.111971157631	27.5961894975054	20.3067471468827	21.9458896169269	33.1482074261217
g_1731_	9.5423283485649	3.16183932668223	5.72456871950217	10.679026643951	2.82535741567184
g_1733_	0.170398720510087	0.086036444263462	0.831609645062815	0.097972721504138	0.179071948880609
g_1734_	13.5750980673036	38.6518725853603	18.0439953219443	2.35134531609931	1.91010078805983
g_1735_	0.0851993602550437	0.688291554107696	1.68255904931314	0.391890886016552	0
g_1736_	242.647778006365	83.8855331568755	90.2393163689092	56.7751921116479	204.559856271283
g_1737_	69.0682813800888	113.223960650716	50.9796052182693	62.2126781551276	67.1320839470195
g_1738_	310.324469835621	103.910515559196	67.3797210092755	88.2244357144762	41.9625266876894
g_1739_	56.3735767020873	60.9568207606628	36.7842219746389	35.1967002003616	51.1747836134363
g_174_	0	0.043018222131731	0.0193397591875073	0.097972721504138	0.378040780970175
g_1740_	0.880393389302118	2.62411155003559	8.83826994869085	2.15539987309104	1.39278182462696
g_1741_	74.4358410761565	55.3214336614061	74.2646752800281	66.058107474165	63.4710574365715
g_1742_	10.3091225908603	7.59271620625052	6.73023619725255	11.340342514104	6.16803379477654
g_1743_	134.330991335452	84.5308064888514	109.675774352354	108.896679951849	77.6376382813486
g_1745_	0.283997867516812	0.0645273331975965	0.058019277562522	0	0.0198968832089566
g_1746_	0.4543965880269	0.129054666395193	0.0386795183750146	0	0.0397937664179132
g_1747_	1.41998933758406	0.774327998371158	2.16605302900082	0.734795411281035	1.55195689029861
g_1748_	0.653195095288668	2.15091110658655	1.52784097581308	1.86148170857862	1.31319429179114
g_1749_	0.795194029047075	4.47389510170002	0.7929301266878	0.269424984136379	1.81061637201505
g_175_	16.0742793014516	40.7167472476834	66.2966944947751	25.1544962461874	25.9256388212704
g_1750_	0.141998933758406	4.2372948799755	0.676891571562756	0	7.14298107201542
g_1755_	0.596395521785306	1.37658310821539	973.872913646119	293.94265769279	1.5121631238807
g_1756_	1.61878784484583	5.39878687753224	15.5491663867559	10.7769993654552	2.12896650335836
g_1757_	6.41835180587996	2.4950568836404	5.84060727462721	3.01266118625224	1.85041013843296
g_1758_	0.198798507261769	0.150563777461059	0.0193397591875073	0	0.0397937664179132
g_1759_	12.6663048912498	15.7876875223453	7.85194223012797	6.73562460340948	18.782657749255
g_176_	10.6783198186321	2.47354777257453	0.696231330750264	0.318411344888448	2.36772910186583
g_1760_	12.297107663478	22.5200392859612	7.90996150769049	37.8909500417254	25.647082456345
g_1761_	0.0283997867516812	0.0645273331975965	0.058019277562522	0	0.0596906496268698
g_1762_	22.1234338795597	37.0601983664863	13.8085880598802	29.4408028119935	27.1791424634347
g_1763_	12.3255074502297	14.3035588588006	1.87595664118821	3.67397705640517	9.84895718843351
g_1767_	6.44675159263164	7.39913420665773	10.2307326101914	10.9239584477114	64.8837361444074
g_1768_	0.9087931760538	1.59167421887405	1.10236627368792	1.37161810105793	1.25350364216427
g_1769_	0.113599147006725	1.22601933075433	0.560853016437712	0.22043862338431	0.0397937664179132
g_177_	4.14636886574546	1.11847377542501	3.51983617212633	327.106423921941	1.13412234291053
g_1770_	0.22719829401345	0.107545555329328	3.13304098837619	0.269424984136379	0.278556364925392
g_1773_	20.7886439022307	18.7559448494347	7.4071277688153	21.4070396486541	25.3486292082107
g_1774_	56.487175849094	25.423769279853	20.8676001633204	39.752431750304	35.9337710753756
g_1775_	0.0851993602550437	0.602255109844234	0.174057832687566	0.293918164512414	0.596906496268698
g_1776_	0	0.0645273331975965	6.90429402994011	4.53123836956638	0.0994844160447829
g_1777_	67.7618911895114	66.3340985271292	96.5440778640365	75.0715978525457	49.523342307093
g_1778_	508.214183921336	374.043441435401	174.483307389691	323.628392308544	405.259717200028
g_178_	31.807761161883	71.32421229441	19.5331567793824	20.8926828607574	37.8040780970175
g_1780_	0.22719829401345	1.67771066313751	1.79859760443818	3.40455207226879	1.59175065671653
g_1781_	101.642836784267	190.807324265293	121.221610587296	62.3106508766317	104.816780744783
g_1783_	74.2370425688948	85.4556982646836	83.8765355962192	82.4930315064842	114.80501611568
g_1785_	105.760805863261	147.982684133155	143.152897505929	246.107476418395	145.784463272025
g_1786_	80.541795227768	91.8439042512457	41.9479376777034	53.5910786627635	116.993673268665
g_1787_	4.37356715975891	3.6135306590654	8.87694946706586	5.07008833783914	7.54091873619455
g_1788_	52.6816044243687	91.4137220299284	21.6798700491957	40.5362135223371	76.523412821647
g_1789_	8.09393922422915	14.4971408583933	0.870289163437829	2.37583849647535	27.8357396093303
g_1791_	0	0	0.0966987959375366	0	0.0596906496268698
g_1793_	58.531960495215	93.5216149143832	73.2976873206527	51.6316242326807	119.321608604113
g_1794_	18.6018603223512	8.21648042716062	17.4638025463191	33.3352184917829	11.898336158956
g_1795_	9.17313112079304	4.28031310210724	1.27642410637548	3.57600433490104	8.2970002981349
g_1796_	10.0819242968468	8.38855331568755	15.819923015381	19.2271465951871	12.9329740858218
g_1797_	9.51392856181321	12.6473573067289	7.31042897287777	19.6925170223317	9.3515351082096
g_1798_	52.9656022918855	88.2949009253779	64.768853518962	52.1704742009535	48.130560482466
g_18_	3.01037739567821	6.77536998574763	22.7048772861336	9.82176533078983	4.83494261977645
g_1800_	0.482796374778581	13.6152673046929	22.492139935071	0.759288591657069	0.318350131343305
g_1801_	11.0759168331557	8.99080842553178	11.5651759941294	18.5413375446581	19.2203891798521
g_1802_	29.1665809939766	31.661411488954	22.5501592126335	27.015977954766	23.1400751720165
g_1803_	339.207052962081	18.9065086268958	188.852748466009	86.7058585311621	144.212609498517
g_1804_	0.198798507261769	0.172072888526924	0.193397591875073	0.244931803760345	0.238762598507479
g_1805_	15.9038805809415	31.8119752664151	57.7872004522719	7.05403594829793	24.7915164783599
g_1806_	16.5286758894785	13.4001761940342	50.7668678672067	38.6992249941345	69.1615660343331
g_1807_	0.0283997867516812	0.129054666395193	0.251416869437595	0.906247673913276	0.397937664179132
g_1808_	55.9759796875637	35.3179603701512	159.320936186685	192.589877296759	42.2410830526148
g_1809_	49.4156289479254	227.007158189144	325.584845921686	61.796294088735	48.7075700955257
g_181_	0.198798507261769	0.0215091110658655	2.06935423306328	0.416384066392586	0.139278182462696
g_1810_	64.6663144335782	73.883796511248	65.4844246088998	50.406965213879	67.7886810929151
g_1811_	0.0567995735033625	0	0.0773590367500293	0.0244931803760345	0
g_1812_	0.283997867516812	1.07545555329328	2.66888676787601	0.122465901880172	0.0596906496268698
g_1813_	0.0567995735033625	0.0645273331975965	0.328775906187624	0.0734795411281035	0.0795875328358264
g_1814_	0.0283997867516812	0	0	0	0.0198968832089566
g_1815_	0.0567995735033625	0.258109332790386	0.174057832687566	1.12668629729759	0.477525197014958
g_1816_	0	0.043018222131731	1.23774458800047	0.048986360752069	0.716287795522437
g_1819_	23.1174264158685	20.6917648453626	31.4077689205119	19.2761329559391	29.5269746820916
g_182_	31.6657622281246	62.8281134233931	36.5134653460138	26.5506075276214	29.0494494850766
g_1820_	44.0480692518576	48.8687003416464	5.64720968275214	16.336951310815	18.1260606033595
g_1821_	0.880393389302118	1.41960133034712	0.348115665375132	3.33107253114069	0.457628313806002
g_1822_	248.299335569949	312.011165121445	98.4973935419748	253.945294138726	328.93527321047
g_1823_	0.567995735033625	0.086036444263462	0.0386795183750146	0	0.338247014552262
g_1824_	131.831810101304	80.4655844974028	20.7128820898203	24.2727417526502	87.9641206667971
g_1825_	2.32878251363786	3.89314910292166	0.715571089937771	0.122465901880172	2.80546053246288
g_1826_	0.340797441020175	0.086036444263462	0.193397591875073	0	0.0596906496268698
g_1827_	27.9169903769027	31.3172657119002	38.6408388566396	38.7727045352626	23.0803845223896
g_1828_	0.170398720510087	0.0215091110658655	0.0193397591875073	0.318411344888448	0.0397937664179132
g_1829_	240.063397411962	301.751319143027	88.8468537074086	82.1991133419718	357.248538016816
g_183_	1.73238699185256	0.709800665173562	3.38445785781378	1.86148170857862	7.1031873055975
g_1830_	0.198798507261769	8.49609887101687	0.754250608312785	0.0244931803760345	0.676494029104524
g_1831_	89.1469306135274	36.7160525894324	516.893743804508	208.167540015917	133.726952047397
g_1832_	443.434270340751	337.262861512771	240.721982606904	235.085545249179	717.541299164601
g_1833_	2.07318443287273	0.19358199959279	2.28209158412586	0	0.11938129925374
g_1834_	0.0567995735033625	0.0215091110658655	0.0193397591875073	0	0.0198968832089566
g_1836_	26.553800612822	31.7259388221516	15.7038844602559	47.1248790434904	20.1157489242551
g_1837_	13.8022963613171	3.54900332586781	5.58919040518962	4.04137476204569	12.2564800567173
g_1838_	14.0294946553305	17.6589801850756	26.0893351439474	16.5573899341993	14.5048278593294
g_1839_	25.929005304285	17.5299255186804	16.8255904931314	64.0006803225781	21.5881182817179
g_1840_	0.795194029047075	2.15091110658655	1.75991808606317	3.35556571151673	3.89978910895549
g_1841_	40.4412963343941	56.8700896581484	39.0663135587648	28.2651301539438	36.8888214694055
g_1842_	4.17476865249714	21.2294926220092	20.9256194408829	5.6089383061119	3.58143897761219
g_1843_	82.8137781679025	139.852240150258	429.226615407537	507.890588277451	141.088798834711
g_1844_	8.34953730499428	3.03278466028704	11.0430024960667	4.70269063219862	9.45101952425438
g_1845_	138.874957215721	89.6499749225274	59.0636245586474	92.5352354606583	87.4666985865732
g_1846_	7.92354050371907	60.4836203172138	11.9519711778795	464.317220388486	7.04349665597063
g_1847_	97.2124700510049	17.4653981854828	43.649836486204	70.1484685969628	181.16112161755
g_1848_	166.962346313134	30.8870834905829	506.353575047317	80.1661793707609	111.263370904485
g_1849_	49.2452302274153	14.7982684133155	12.4161253983797	32.1105594729812	53.0649875182872
g_185_	0.22719829401345	1.44111044141299	0.986327718562873	2.03293397121086	0.218865715298523
g_1850_	7.83834114346402	10.9696466435914	11.3911181614418	26.3546620846131	22.7819312742553
g_1852_	2.21518336663114	0.494709554514907	0.386795183750146	0.244931803760345	14.664002925001
g_1854_	32.6029551909301	53.5146683318734	40.7488726080779	24.125782670394	27.5571832444049
g_1855_	97.4396683450183	69.7540471866018	58.9282462443348	109.778434445387	91.0879313306033
g_1856_	30.7001694785674	38.866963696019	16.3807760318187	24.4931803760345	45.8026251470181
g_1857_	114.223942315262	169.556322532218	37.2290364359516	70.7852912867397	182.49421279255
g_1859_	48.3932366248648	65.2586429738359	68.2693499319008	51.6561174130567	51.8313807593319
g_186_	0	0.0215091110658655	0.386795183750146	11.4873015963602	0.0795875328358264
g_1861_	91.1633154728968	34.3070321500555	35.0629834069508	38.5277727315023	42.8379895488835
g_1869_	18.7438592561096	23.2083308400689	4.06134942937654	22.2887941421914	29.1688307843304
g_187_	8.29273773149092	2.75316621643078	17.8699374892568	8.40116086897983	4.19824235708984
g_1870_	5.76515671059129	12.4537753071361	1.93397591875073	6.07430873325655	6.1879306779855
g_1871_	59.6395521785306	25.4022601687872	11.1010217736292	14.2795241592281	36.8888214694055
g_1874_	122.80067791427	63.1937683115128	51.8498943817071	50.5539242961352	89.2574180753793
g_1875_	15.7050820736797	9.42099064684909	12.5128241943172	12.9568924189222	25.4680105074644
g_1876_	12.5811055309948	27.6176986085713	11.7392338268169	9.8707516915419	17.3699790414191
g_1877_	17.0682718377604	22.0468388425121	24.9869688702595	33.3352184917829	19.2800798294789
g_1879_	2.04478464612105	2.96825732708944	4.79626027850182	2.71874302173983	1.71113195597027
g_1880_	6.19115351186651	2.04336555125722	36.2040291990137	17.757555772625	7.68019691865724
g_1889_	438.265509151945	167.706538980553	192.972117172948	154.943859058794	369.266255475025
g_189_	0.0283997867516812	0.408673110251445	0	0	0.0198968832089566
g_1890_	96.6160745292196	197.94834913916	69.0816198177761	85.2852540693521	147.614976527249
g_1891_	74.7766385171767	241.009589493023	110.120588813667	134.908437511198	51.8910714089588
g_1892_	152.450055283025	94.9197071336645	139.091548076553	108.137391360192	130.563347617173
g_1893_	22.5210308940832	38.5658361410968	67.2056631765879	28.6325278595843	19.1010078805983
g_1894_	74.2086427821431	149.98303146228	15.6071856643184	43.1324906421967	94.4902983593348
g_1896_	0.795194029047075	2.53807510577213	3.32643858025126	10.9729448084635	2.64628546679123
g_19_	188.85858189868	32.5002668205228	13.3637735985676	58.7591397221067	129.190462675755
g_190_	0.0567995735033625	17.4008708522852	0	0	21.7671902305985
g_1901_	4.48716630676564	6.94744287427456	33.3224050800751	37.1806478108204	12.7737990201501
g_1902_	6.33315244562492	45.3196970157786	30.4794604795115	36.1029478742748	10.9034919985082
g_1903_	5.62315777683289	15.7231601891477	14.1180242068803	9.62581988778155	11.898336158956
g_1906_	2.18678357987946	19.7023457363328	21.002978477633	11.9526720235048	23.3191471208971
g_1907_	0.198798507261769	0.795837109437024	33.8445785781378	3.35556571151673	4.25793300671671
g_1908_	0	0	0.135378314312551	0.122465901880172	0.0596906496268698
g_1909_	6.27635287212155	29.0157908278526	33.6705207454502	14.0100991750917	34.3221235354501
g_191_	214.247991254683	188.979049824694	304.60120720324	146.44472546831	241.846615404867
g_1910_	0.653195095288668	5.31275043326878	21.6798700491957	22.8766304712162	4.61607690447793
g_1911_	8.57673559900773	10.56097353334	4.87361931525184	7.54389955581862	9.43112264104542
g_1912_	210.868416631233	120.558567524176	286.209096215921	134.247121641045	112.258215064933
g_1915_	4556.49018622649	2924.80892273639	10898.534494936	5245.33704342967	3835.66145437302
g_1917_	109.055181126456	3.65654888119714	19.78457364882	725.096111852125	3.60133586082114
g_192111_	106.726398612818	62.526985868471	43.5531376902665	37.3276068930766	98.4696750011262
g_192134_	0.113599147006725	0.19358199959279	5.0089976295644	17.1697194436002	0.775978445149307
g_192286_	37.9421151002461	42.8461492432041	45.5644726457672	97.0174874694726	21.5682213985089
g_192666_	0	0.0215091110658655	0	0.0244931803760345	0
g_192668_	15.4494839929146	42.4374761329526	4.7575807601268	3.11063390775638	0.378040780970175
g_192669_	18.9710575501231	22.2619299531708	17.6378603790067	25.4974007714519	20.0361613914193
g_192670_	36.8061236301789	29.8116279372896	21.9893061961958	50.7253765587674	15.1017343555981
g_192683_	13.1491012660284	13.120557750178	11.4297976798168	7.47042001469052	8.59545354626925
g_1933_	286.553848324464	262.669264336349	658.518800334624	376.656127822658	199.685119885088
g_1936_	135.46698280552	76.0562167289004	194.519297907949	202.852519874318	204.699134453745
g_1937_	0.283997867516812	0.107545555329328	0.29009638781261	0.685809050528966	0.497422080223915
g_1938_	1617.76545252277	1404.50193437889	1648.13427795937	2595.68928353063	2295.40393140128
g_1939_	49.9552248962073	67.2159720808297	64.730174000587	65.7641893096526	39.4754162865699
g_1942_	132.76900306411	226.490939523564	219.622305333333	158.789288377832	182.155965777998
g_1943_	0.482796374778581	0.881873553700486	0.0386795183750146	0.391890886016552	0.0596906496268698
g_1944_	4.17476865249714	35.1673965926901	5.24107473981448	3.551511154525	6.66545587500046
g_1945_	40.1004988933739	17.6804892961414	31.833243622637	18.3208989212738	37.4857279656742
g_1946_	1.13599147006725	77.8414729473673	22.8209158412586	41.2465157532421	83.4674250615729
g_1947_	14.5974903903642	16.0242877440698	32.7808918228249	20.9171760411335	46.3398409936599
g_1948_	211.606811086777	23.7245495056496	95.0549164065985	47.7372085528912	92.2817443231407
g_1949_	2.52758102089963	2.88222088282598	6.63353740131501	0.734795411281035	0.437731430597045
g_1950_	0.965592749557162	35.9417245910613	7.3877880096278	2.54729075910759	11.6595735604486
g_1951_	17.5226684257873	11.679447308765	2.3787903800634	4.1883338443019	12.9528709690307
g_1952_	15.591482926673	11.9375566415554	5.8212675154397	31.6206958654605	4.2181392402988
g_1953_	33.5401481537355	35.2104148148218	46.8408967521427	91.1146309988483	11.002976414553
g_1954_	39.560902945092	74.1634149551042	14.5048193906305	79.1864521557195	36.1128430242562
g_1955_	52.5112057038586	86.9398269282284	54.2673642801455	66.2540529171733	86.7305139078418
g_1956_	178.748257815082	106.577645331364	102.017229714101	65.8376688507807	317.355287182858
g_1958_	59.6111523917789	51.3852663363527	178.505977300693	236.408176989485	312.779004044798
g_195814_	11.1895159801624	7.39913420665773	39.2403713914523	77.5209158901492	23.378837770524
g_195827_	20.4194466744588	13.3786670829683	16.3807760318187	16.0675263266786	21.1503868511209
g_195828_	6.9579477541619	10.7760646439986	2.61086749031349	4.38427928731017	12.7340052537322
g_1959_	8.97433261353127	9.27042686938803	11.3717784022543	13.0548651404264	11.2417390130605
g_195977_	0	0.0645273331975965	0.0386795183750146	0.0734795411281035	0.557112729850785
g_196_	34.5057409032927	252.065272580878	263.291481578725	133.144928524123	143.59580611904
g_1960_	2.69797974140972	2.86071177176011	5.20239522143947	3.91890886016552	1.83051325522401
g_196051_	2.15838379312777	11.1847377542501	3.15238074756369	0.097972721504138	0.238762598507479
g_196074_	6.9579477541619	15.1639233014352	11.2750796063168	11.0709175299676	23.8961567339569
g_1961_	0.141998933758406	0.043018222131731	0	0	0.238762598507479
g_1962_	19.4538539249016	55.6655794384599	8.04533982200305	14.0100991750917	50.5380833507497
g_196264_	34.6193400502994	55.5365247720647	39.762544889515	40.5362135223371	60.7650813201534
g_196294_	6.30475265887323	8.84024464807072	13.3831133577551	7.7398449988269	6.52617769253776
g_196335_	0.0567995735033625	0.043018222131731	0	0.097972721504138	0.11938129925374
g_196374_	0.283997867516812	0.301127554922117	0.599532534812727	0.0244931803760345	1.47236935746279
g_196383_	17.2670703450222	15.9167421887405	34.8889255742632	29.83269369801	9.25205069216481
g_196385_	1.61878784484583	0.494709554514907	18.3534314689444	0.759288591657069	1.17391610932844
g_196394_	11.5303134211826	8.30251687142408	7.46514704637783	2.00844079083483	4.33752053955254
g_1964_	98.5472600283339	73.9698329555115	126.733441955735	63.7312553384417	165.362996349638
g_196403_	28.8257835529565	23.8536041720448	15.6071856643184	15.4551968172778	11.5003984947769
g_196410_	46.2348528317371	20.627237512165	20.3067471468827	3.79644295828535	17.1511133261206
g_196441_	22.7482291880967	33.4466677074209	8.60619283844076	39.3605408642874	56.1092106492576
g_196446_	0.113599147006725	1.29054666395193	0.406134942937654	0.22043862338431	0.497422080223915
g_196463_	225.409107448094	144.820844806472	60.6301450528354	84.3545132150628	194.571620900387
g_196472_	0	0	0	0	0
g_196477_	0	0.0215091110658655	0	0	0
g_196483_	7.35554476868544	12.1956659743457	19.6685350936949	10.0177107737981	14.1466839615681
g_1965_	131.689811167546	76.593944505547	80.1246223138428	54.644285418933	110.60677375859
g_196500_	0.567995735033625	1.72072888526924	0.889628922625337	0.318411344888448	0.238762598507479
g_196513_	19.4538539249016	20.8208195117578	10.0760145366913	18.9577216110507	21.3891494496283
g_196527_	162.361580859362	106.319535998573	66.6254704009627	44.5286019236307	142.899415206726
g_196528_	46.6324498462606	36.4364341455762	22.2020435472584	19.2761329559391	23.4385284201509
g_196541_	0	0	0.0193397591875073	0	0
g_1967_	67.9322899100215	37.5979261431329	46.4541015683926	34.7313297732169	72.8424894279901
g_196740_	6.58875052639005	16.8416339645727	13.6345302271927	17.8800216745052	27.2587299962705
g_196743_	2.04478464612105	4.32333132423897	5.16371570306445	7.00504958754586	1.89020390485088
g_196792_	2.61278038115467	1.01092822009568	1.27642410637548	0.710302230905	1.27340052537322
g_1968_	258.409659653548	323.948721763	180.169196590818	213.556039698645	294.792221623901
g_196883_	2.52758102089963	3.50598510373608	3.36511809862627	9.7972721504138	2.86515118208975
g_1969_	56.2883773418322	73.238523179272	72.62079574909	131.332433176297	123.082119530605
g_196951_	2.07318443287273	6.32367865336446	5.49249160925208	1.73901580669845	3.50185144477636
g_196996_	4.34516737300723	5.42029598859811	16.8642700115064	16.361444491191	10.9233888817172
g_197_	0.0567995735033625	1.3120557750178	0.0193397591875073	0	0.0397937664179132
g_197021_	0.22719829401345	0.129054666395193	0.0773590367500293	0.146959082256207	0.338247014552262
g_197131_	31.9213603088897	86.8107722618332	30.9822942183867	28.2161437931917	22.0457465955239
g_197135_	2.35718230038954	0.537727776646638	0.638212053187742	1.78800216745052	0.378040780970175
g_197257_	8.51993602550437	4.81804087875387	16.1486989215686	6.68663824265742	5.39205534962724
g_197258_	24.1114189521774	12.625848195663	26.6888676787601	26.6485802491255	14.4451372097025
g_197259_	20.1070490201903	19.4657455146083	7.96798078525302	28.5345551380802	11.0427701809709
g_1973_	4.57236566702068	6.40971509762792	2.78492532300105	9.30740854289311	13.8880244798517
g_197320_	4.96996268154422	4.2372948799755	4.64154220500176	9.35639490364518	5.65071483134367
g_197322_	19.6242526454117	9.8511728681664	15.3557687948808	25.4729075910759	25.9455357044794
g_197335_	8.20753837123588	9.82966375710053	12.3387663616297	33.8740684600557	15.9374034503742
g_197342_	3.91917057173201	5.26973221113705	4.04200967018903	14.5734423237405	8.33679406455281
g_197358_	6.90114818065854	2.71014799429905	2.82360484137607	8.22970860634759	2.92484183171662
g_197370_	29.0529818469699	42.8246401321382	80.1633018322178	26.966991594014	49.1055077597049
g_1974_	227.397092520712	421.578576890964	259.771645406598	224.57797086786	446.685028041075
g_197407_	15.1938859121495	17.3793617412193	5.8019277562522	9.91973805229397	18.7030702164192
g_1975_	337.16226831596	247.225722591058	227.628965636961	287.158046728628	337.670004939202
g_1977_	40.0720991066222	37.0817074775521	58.4447522646471	24.174769031146	51.7119994600782
g_1978_	58.7875585759802	30.9085926016487	22.6855375269461	18.9577216110507	38.9183035567191
g_1979_	235.263833450927	139.916767483455	180.227215868381	176.865255495345	152.847856811205
g_1981_	695.681176269184	857.76184019565	157.309601231185	362.205151400798	1478.81594762249
g_1982_	936.113770908917	1365.85006179353	1203.18443833239	815.671892882701	2041.40032035574
g_1983_	160.600794080757	201.712443575687	196.724030455324	131.479392258553	218.069839970164
g_1984_	470.215269247586	366.536761673414	333.630185743689	222.104159649881	513.618143156005
g_198437_	0	0.086036444263462	0.0386795183750146	0	0
g_199_	25.1338112752379	5.91500554311301	35.5851569050135	26.99148477439	14.3456527936577
g_1990_	0	0	0.0193397591875073	0	0.0795875328358264
g_1991_	0.0283997867516812	0.215091110658655	0.058019277562522	0.0734795411281035	0
g_1992_	233.61664581933	141.852587479383	431.798803379476	239.592290438369	449.251725975031
g_199221_	1.70398720510087	2.25845666191588	1.50850121662557	3.40455207226879	1.87030702164192
g_199223_	3.06717696918157	2.10789288445482	2.88162411893859	4.3352929265581	2.68607923320914
g_1993_	0	0.043018222131731	0.29009638781261	0.122465901880172	1.09432857649261
g_1994_	88.2097376507219	80.9387849408519	59.3730607056475	56.3098216845033	98.6487469500068
g_1995_	0.0283997867516812	0.129054666395193	0.058019277562522	0.0734795411281035	0.0397937664179132
g_1996_	0.198798507261769	1.35507399714953	0.367455424562639	0.146959082256207	0.318350131343305
g_199675_	8.80393389302118	1.26903755288606	20.1520290733826	3.28208617038862	2.66618235000018
g_199692_	18.261062881331	10.0232457566933	42.8762461187037	9.13595628026087	23.0803845223896
g_199699_	0.0283997867516812	0.107545555329328	0.0193397591875073	0.171452262632241	0.11938129925374
g_1997_	108.401986031167	130.689358836199	132.303292601738	65.9356415722849	92.0827754910511
g_199704_	6.64555009989341	7.87233465010677	4.40946509475167	5.80488374912017	10.1474104365679
g_199713_	0.0567995735033625	0.172072888526924	0.251416869437595	0.244931803760345	0.0795875328358264
g_199720_	0.113599147006725	0.43018222131731	0.444814461312668	2.08192033196293	0.855565977985133
g_199731_	19.2266556308882	28.4350448290742	21.2930748654456	17.6350898707448	6.98380600634376
g_199745_	5.76515671059129	10.1523004230885	9.49582176106609	7.56839273619466	2.28814156903001
g_199746_	4.57236566702068	4.8610591008856	5.53117112762709	10.2136562168064	2.24834780261209
g_199777_	0.880393389302118	0.989419109029813	2.47548917600094	3.45353843302086	7.99854705000055
g_199786_	0.141998933758406	0.043018222131731	0.618872294000234	0.881754493537242	0.378040780970175
g_1998_	37.061721710944	27.0799708319247	38.428101505577	29.808200517634	41.1666513593312
g_199800_	0.170398720510087	0.301127554922117	0.328775906187624	1.15117947767362	0.915256627612003
g_199834_	0	0	0	0	0
g_199857_	7.12834647467199	13.1420668612438	12.2033880473171	14.891853668629	6.54607457574672
g_199870_	7.04314711441695	9.2274086472563	29.7445496303863	11.5607811374883	8.83421614477673
