gene_id	gene_name	SRX11780879	SRX11780880	SRX11780881	SRX11780882	SRX11780883	SRX11780884	SRX11780885	SRX11780886	SRX11780887	SRX11780888	SRX11780889	SRX11780890
ENSG00000101307	SIRPB1	5.73214855393403	9.80082190409537	9.54284047290704	6.98132099558852	1.51124444252516	4.07185625230596	0	0	14.717264643518	35.0509744704215	0	26.2828323738952
ENSG00000101310	SEC23B	490.805919653162	554.161117830501	549.707514679066	663.868796362441	686.507182548541	636.624890810247	24.2997809622572	49.1993086959142	12.6224441513995	1322.31861687788	179.331945868967	80.5635941014717
ENSG00000101311	FERMT1	8.01375357306889	8.76684496678225	7.13971581401852	16.2526723603863	22.8663292362152	31.8726439432621	0	0	1.68168703690108	0	0	0
ENSG00000101323	HAO1	0	0	0	0	0	0	4.28708238731034	13.4457044783151	8.96595401068765	0	3.21640084444143	0.79260066097225
ENSG00000101327	PDYN	0	0	0	1.12727770850545	0	0	0	0	0	0	0	0
ENSG00000101331	CCM2L	1.12582660199625	0	0	0	0	2.21629635725141	1.72830679006317	0	1.64299077423853	3.78912638961227	0	0
ENSG00000101333	PLCB4	149.039921861545	243.171192705624	229.616614016826	171.392208345593	184.876976704262	155.590477115921	12.0394229990789	18.2654852437773	10.2826055868764	23.5802531035882	6.34074930362963	9.27598864270349
ENSG00000101335	MYL9	1505.77397146148	1104.7087604377	1147.16088806093	1052.52062396151	878.367617183669	970.742379252284	174.53614885335	145.521761527468	151.48267761502	94.8330557542661	53.9922781765883	44.9029273210268
ENSG00000101336	HCK	0	0	0	0	0	0	1.71482924461364	0	0	0	0	0
ENSG00000101337	TM9SF4	360.580831770984	572.722384622621	592.094219420431	625.996988956561	656.678464354102	628.205026438967	121.232583723268	68.592159004467	72.8869466613771	455.170150784781	247.957264436019	359.042479726268
ENSG00000101342	TLDC2	11.1107714757809	5.06964886598391	7.94798472968609	5.19443735731705	6.0859950749795	8.13985845234972	0	0	0	0	0	0
ENSG00000101343	CRNKL1	476.357306021833	282.411440015841	225.114816986258	304.609038944514	205.948086532795	202.923923279385	112.471381406213	111.08274312235	90.2384691207249	64.743804205656	31.0498806646748	22.0736544552014
ENSG00000101346	POFUT1	505.420678658645	849.940875948347	793.644534891968	786.198683538264	856.733442643595	757.954847161916	94.752919834498	50.4216170075435	51.9701450130637	84.0497706935491	220.810297771	120.372126675846
ENSG00000101347	SAMHD1	338.095972424934	432.80074989517	372.780721538824	325.909049297905	372.00476360761	399.904508844309	105.413405892766	142.758140801699	195.798340895067	116.243825360462	51.8342102830559	129.223137411528
ENSG00000101349	PAK5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101350	KIF3B	657.536831750848	1091.21144137082	991.176335652688	1048.23025366029	1026.60152615048	1060.54266242641	80.6635081380362	85.7869539602715	82.3915540021312	51.172344436168	46.67621186383	28.5571157409457
ENSG00000101353	MROH8	25.0483863591335	44.5005113247123	6.98112101592675	4.70709963350841	45.6828011915913	12.9398902237	2.84397057406505	5.13466081428852	6.14263139165539	16.6973058742488	5.95204316890122	5.21578179044084
ENSG00000101361	NOP56	1550.32875606214	1151.76607750456	1246.90628484982	1355.73904036583	1224.98508843872	1237.18136913162	1311.42861058669	1260.98665262579	1385.2503411469	630.881990480129	753.480666879902	571.57966448836
ENSG00000101363	MANBAL	393.994247872593	393.141916922017	363.812416487921	366.166490433945	388.308072218142	401.970760323225	46.589756519336	23.9595272898761	19.8936596501382	66.0495011605517	100.886606774155	54.2335519670443
ENSG00000101365	IDH3B	1522.90831929423	1097.20862689332	1137.14119050752	1150.6614249904	1054.22665132959	1082.65205699328	66.0568289296774	38.9003761244952	34.5974394353923	207.077709610672	130.675089139953	121.698632728443
ENSG00000101367	MAPRE1	2388.88716002733	2089.77355587001	1907.88253658101	1994.61579948503	2124.17743939342	2297.67757905978	222.534890455681	207.159680256677	251.571269713563	234.334310881004	209.502836155781	212.066501213862
ENSG00000101384	JAG1	95.1150453374962	182.556016695373	129.204073727754	113.14547125216	112.508509645468	125.904186530825	15.7960786760374	25.5119121482737	29.957295912158	8.01741138425883	37.3337879101844	4.22561104871111
ENSG00000101391	CDK5RAP1	492.758092011601	412.805648348663	347.434731378175	366.942019101249	383.702854829137	417.190110894296	26.0022194105578	12.4457565380237	25.8675993979963	48.0870642459413	59.550133545332	26.971217202884
ENSG00000101400	SNTA1	380.537414459378	317.193717235714	299.654239056417	262.552422750471	298.545726568365	327.867473526915	7.73576149815314	3.36970499731654	6.53675544642638	16.5828931641042	8.06080847434375	12.7128480302804
ENSG00000101405	OXT	0	0	0	0	0	0	0	0.840356785178808	0	0	0	0
ENSG00000101407	TTI1	151.51112783095	228.971443760966	205.921212081043	252.229640393159	250.377143704055	220.286583775988	30.3990302376898	22.6041383209731	41.2067060333312	121.447488405122	70.4666021473536	79.4498132606662
ENSG00000101412	E2F1	1369.15290704965	1295.04240418566	1299.49544043625	1114.5251385404	1209.20183069657	1316.26690837955	18.9005065647437	22.7345466385459	26.9511208036927	48.2178609157764	29.0049089477296	40.5026521996143
ENSG00000101413	RPRD1B	279.367003056645	333.005989529744	324.271071181918	271.92404162985	297.230955719838	338.100464889249	59.1276582316907	50.1716360350874	40.8324869205627	60.2323832643893	74.5375140823088	24.5778210407816
ENSG00000101417	PXMP4	204.329277878583	346.529873169359	267.704496504474	375.001463917202	301.721255217724	305.854986917935	38.7403215425966	3.70076496185359	4.03817411990235	43.0589525899047	39.6636618376076	28.6407889755239
ENSG00000101421	CHMP4B	1877.004277365	1337.67821566898	1328.09392880428	1330.55657654533	1375.42241708754	1423.57152905506	475.845632377229	570.110988863359	552.149510360789	136.583006236559	128.308754425354	136.814412607446
ENSG00000101425	BPI	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101435	CST9L	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101438	SLC32A1	0	0	0	0	0	0	0	0	0.815089352487175	0	0	0.792600644068644
ENSG00000101439	CST3	1852.50772951699	1139.76741246101	1289.19276168231	1162.37558990124	1025.92489263145	1093.46072892951	29.2404872643837	25.993185718881	47.0615776640041	105.434446566088	44.7691076555503	69.5308934011635
ENSG00000101440	ASIP	0	0	0	0	0	0	0.857484113378154	0	0	0	0	0
ENSG00000101441	CST4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101442	ACTR5	174.631585844133	125.924169495001	135.711150920967	143.116189604438	152.695328541759	149.154703957841	6.01453905510822	9.26336853963814	6.53440535607164	0.753496147308035	7.25211653139291	20.6509511350763
ENSG00000101443	WFDC2	156.567572873682	90.8103715517706	74.0249525463346	100.944355462554	110.516764373251	119.648230159334	2.50152843494625	3.26900683224752	2.37802900838618	24.4438055470048	9.38390234415531	22.0367210639923
ENSG00000101444	AHCY	1558.59134609771	1409.61296624795	1405.72122687523	1456.6069502189	1383.8533173149	1352.83008622224	53.1649698548554	85.1674439034927	68.3986956101155	107.866367950071	95.7228119982333	106.887170463052
ENSG00000101445	PPP1R16B	0	1.14010189791003	0	1.12699666395854	3.39519373710601	0	0.858014886528507	0.840940027827928	2.44697923705572	0.752447919752558	3.218675204156	3.96581120506613
ENSG00000101446	SPINT3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101447	FAM83D	1102.86511018053	1065.27814054975	1078.4948121607	940.413689104951	905.315701000424	903.291617694887	24.9543577788339	13.4939835768454	38.446616807287	49.8045952393474	58.9100526902305	52.499448922813
ENSG00000101448	EPPIN	0	0	0	0	0	0	1.7148372042711	0	0	0	0	0
ENSG00000101452	DHX35	188.572310723857	170.352189758007	216.356512672874	175.425349008148	220.310606175279	203.071780090434	7.73115704312807	11.6174000138486	22.5361173021163	38.7440966733733	9.07109858099503	14.9982086862427
ENSG00000101457	DNTTIP1	597.100256339842	425.293896956405	442.507021796833	387.626869320285	400.111300716094	396.434642540437	40.4944743960843	56.722739209046	42.611665810591	24.0593575951617	35.5601404928499	24.3319394438305
ENSG00000101460	MAP1LC3A	156.447474121586	90.5271550060407	128.758759519785	159.584457521861	121.196196499483	132.66416929503	10.7936813407361	4.38099163156123	9.60037755918194	6.27187942624608	2.5151870062621	6.61124201282995
ENSG00000101463	SYNDIG1	0	1.13546251442529	1.134038207483	0	0	0	0	0	0.819635072023329	0	0	0
ENSG00000101464	PIGU	418.804038519266	313.410591100746	297.448030890837	304.597837670604	337.091461244771	328.648780186059	14.0904622896503	37.227806381821	11.1586169841959	89.8991263243094	60.0096354776594	56.4240291770112
ENSG00000101470	TNNC2	0	3.42389600205196	1.17437060969905	0.955804749632966	1.17277847126182	0	0	0.885483983197323	4.29428292018288	0	0	0
ENSG00000101473	ACOT8	253.995450420814	132.288351323981	166.159761968625	140.576746031194	144.24825972467	149.114235817505	32.8393308166284	8.1797155948203	11.2798549828752	19.029042349525	5.56390781287576	26.478454362712
ENSG00000101474	APMAP	1593.65275061766	1540.54072170978	1440.70063561151	1392.59421376143	1486.55799552434	1365.78035236229	35.6919163108843	28.7370214354867	54.9340310096283	102.050335044725	109.15549379318	80.5694538209421
ENSG00000101898	MCTS2	1.49606683594077	5.9429660026745	11.5573255465069	24.0768770065715	19.9455111687275	20.4980735471342	0	0	0	0	0	0
ENSG00000118702	GHRH	0	0	0	0	0	2.25350927459029	0	0	0	0	0.81321553021873	0
ENSG00000118705	RPN2	3128.77542961279	2978.44187361305	3121.1794806342	2946.36939784835	2984.53410903187	2941.20327156676	171.827880782821	166.7377294921	238.416607400346	439.808180963075	352.783554491128	480.73553740527
ENSG00000118707	TGIF2	191.625292727682	211.081900786173	203.87508222715	180.292035212984	240.927752802142	245.261222380125	0.799861464976419	2.35184042195287	4.47685872529883	0.70144029029578	10.9959416139504	2.8903124973939
ENSG00000124089	MC3R	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124091	GCNT7	0	1.13277066218115	1.13151304684305	3.38287248302202	0	3.41752772427648	0.860326035393031	0.843208231573148	0.817852851942624	0	0	0
ENSG00000124092	CTCFL	0	0	0	0	0	0	0	0.660429420470497	1.48635290868646	0	2.09093525492982	0
ENSG00000124097	HMGB1P1	1.1187257405561	1.13180497103122	0	1.12638161329887	0	0	357.475647933847	406.791642867283	450.107956220329	247.174750138093	249.017465961741	268.492572100547
ENSG00000124098	FAM210B	239.882158148099	260.090787708534	255.04058742295	248.079822578232	208.877006918651	225.080653998403	2.32778762917962	1.52097689396377	1.4752387907192	2.72181991605092	1.45535693643268	6.82789252899048
ENSG00000124102	PI3	15.7357557172238	9.7911424811093	11.3762164769799	9.09555159364384	7.94630089692368	5.72643913582112	0	2.59039499930815	0	0	0	0
ENSG00000124103	FAM209A	0	3.30061853017496	0	0	0	0	0.872950309248766	0	0	1.69925175149722	0	0.903526815683463
ENSG00000124104	SNX21	177.225650311433	188.651455181573	228.681597337247	241.236045275514	196.059474252685	245.954369938261	59.7312511283917	61.8471409030258	58.066259060615	38.0352853590213	37.2687637830752	43.0612977878648
ENSG00000124107	SLPI	23.430384230948	15.2191350231871	6.77362648228772	4.51127200390312	7.88843779313838	5.68283802399193	0	0.854445569770468	0.828751184118879	0.764521269409502	0	3.22355375391688
ENSG00000124116	WFDC3	0	0	0	2.61007174513728	0.781259628748642	0	1.1950792882377	0	0	0	0	0
ENSG00000124120	TTPAL	213.955372605531	281.784343858072	253.18160045969	265.093255065036	262.963056736845	328.79079527397	10.9740038697537	35.9406118694054	16.0484980605674	58.1378145250677	19.4105748788136	58.5322287996055
ENSG00000124126	PREX1	238.295376376225	391.59409073386	341.940602484286	447.158645672224	459.617668655752	378.682311499471	16.2063393580765	13.5012896089297	14.6359177466311	17.0546707806372	18.9982174605758	14.6434930012906
ENSG00000124134	KCNS1	0	0	0	0	0	2.50891273402634	1.56006736454536	0	0	0	0	0
ENSG00000124140	SLC12A5	10.5619236328008	11.7910738078251	9.05607780239038	14.2291237980634	8.73075399160878	14.2035747395148	2.76294441555539	0	0	0	0	0
ENSG00000124143	ARHGAP40	7.95773241766146	19.1747163912795	17.0830834888074	10.0123651065716	7.03551577325591	8.09354478049709	1.31644427273809	0	0	0	3.70374494668501	0
ENSG00000124145	SDC4	4744.30017994751	4383.40853273498	4265.94953698042	3443.83598923015	3441.97574730228	3673.15941105499	111.692031041507	91.7861335236522	155.183086448019	239.597934442037	206.270428913105	212.851177320371
ENSG00000124151	NCOA3	305.376383830012	630.467473291422	573.710096784592	670.971322413707	751.670212295307	731.806280421104	21.2444445287316	17.4902617739853	26.6582141907146	42.4773295168583	36.6590527327882	30.6360088085466
ENSG00000124155	PIGT	1496.97015368829	1361.07679607725	1321.02052170364	1329.78834268236	1337.68798315382	1374.89121770269	93.9821274949116	72.4844625743475	40.1612807016418	199.566634365596	95.7687189542836	121.799891454766
ENSG00000124157	SEMG2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124159	MATN4	3.32053568658682	2.4659093967544	0	1.11449674815818	5.59165727399563	1.12588130138485	0	1.6670393732405	0	1.49159914810095	0.797561773508017	0
ENSG00000124160	NCOA5	294.235658250713	434.412734992575	425.57729556384	438.295215804345	428.416318726355	483.74011680466	58.6079135605082	55.9946766442683	102.709622280219	203.302493198017	190.636676608227	132.414386290432
ENSG00000124164	VAPB	876.260250312241	695.137697165658	608.945086521318	605.173426599485	679.653636552124	746.570438177464	47.8737118644195	49.6473570767771	52.5760063690192	98.2147441394148	68.7285526650891	94.6274997907827
ENSG00000124171	PARD6B	28.4264504304072	39.6126433326258	36.1592097125721	28.6061247182564	64.4047119902307	34.2626993898873	6.45518567385472	6.32672644140529	9.97179209012553	5.66089902588914	5.2970502200494	5.96719646030529
ENSG00000124172	ATP5F1E	1433.15257613507	765.898697128917	712.899778768067	679.476803349966	702.909272302837	703.26120944459	348.07803187638	358.924090445446	399.790556164905	248.058902194137	282.67482692702	265.250919061135
ENSG00000124177	CHD6	139.630056046743	538.327423879833	632.32408239547	389.819984220243	415.349916713892	431.585005902072	186.551301030368	137.552556540878	249.207637189183	65.7105925392662	108.548395349295	34.2514420578851
ENSG00000124181	PLCG1	625.094764188403	1052.97684783276	900.385948640907	1131.95824675774	1184.72242318117	1190.55578492979	37.5111496737938	57.1074179097145	150.250535060013	131.38198498227	238.029819042989	175.168966022756
ENSG00000124191	TOX2	218.536756878483	130.506349608515	146.83351207188	148.490429542148	113.214368529782	126.591445287405	1.43102896463612	5.38576119938844	7.48209025258794	2.09667097890784	5.15339366974102	4.06375238854956
ENSG00000124193	SRSF6	1007.13105854492	1166.14782159044	1256.58374765394	1230.52206807529	1210.73725713617	1325.64655952752	120.077125652453	122.367808895437	216.816492289668	145.193882081758	133.508772105348	121.497135355459
ENSG00000124194	GDAP1L1	0	0.369281224805116	1.10426528090909	0	1.35275223931225	0	16.2811096201031	13.3327262881724	17.4592948773936	1.98825894433289	2.1262488376681	5.23960323332165
ENSG00000124196	GTSF1L	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124198	ARFGEF2	861.447859583531	872.739559476779	881.531534725457	1011.33348438171	1100.15726953497	994.707151270075	47.6859923365544	34.5189932875643	62.2946008038622	84.6176592866123	84.3705192619448	96.29575322195
ENSG00000124201	ZNFX1	884.853760840865	2010.69747284673	2002.50571834437	1686.85215425727	1707.9260996418	1722.50537796732	188.84135907129	125.157373788715	145.368579434333	73.5356940193925	80.1149533011805	65.7003646669239
ENSG00000124203	ZNF831	0	0	0	0	0	0	0.857432738967875	0	0	0	0	0
ENSG00000124205	EDN3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124207	CSE1L	3612.84684830797	3008.84331903991	2838.02835128227	2987.73096790413	2742.71941942288	3068.68948674107	128.787482139433	108.94565197197	144.094921339298	292.439822976953	333.268940063005	338.622562844237
ENSG00000124208	PEDS1-UBE2V1	57.4843981666241	123.414627210358	146.433813385932	186.846301205517	228.151598695955	179.845639786453	22.4302186918765	14.0613448742382	6.89260697401147	0	38.2565766786824	0
ENSG00000124209	RAB22A	713.203669293827	704.634250911579	734.986715539819	736.266908338251	790.552827864984	828.547487613602	20.7310928510764	32.9886596879661	41.6913944171591	32.5990524268553	46.2585202764212	68.3871176155022
ENSG00000124212	PTGIS	6.72565725012532	1.14069773132853	1.13227767510948	1.12794539968033	0	0	0.858821970296378	0	0	0	0	0
ENSG00000124214	STAU1	1177.63038175415	1244.30495606018	1242.00599666887	1155.50857817245	1254.05881732965	1311.07619909534	321.157356056559	155.881384271292	712.418327745367	435.974662362632	887.377154853805	349.035916829317
ENSG00000124215	CDH26	3.04011122882759	0	0	0	0	0.486691823781315	0	0	0	0	0	0
ENSG00000124216	SNAI1	8.95582636436255	10.1678220441366	9.04918132202973	27.058188001465	23.7525858793273	21.6373471903372	0	0	1.63666752030651	0.754911718218927	2.42190799810988	2.38727278537281
ENSG00000124217	MOCS3	172.778903032675	156.409401146192	164.0538920442	171.318998839744	151.655840319897	169.721324246611	18.023646689931	4.2059521465635	4.89539003598046	10.5372715386549	10.462583644339	19.0413078808681
ENSG00000124222	STX16	486.542235317063	644.331235908193	672.203213750895	729.672798640243	660.032403264758	759.638825103352	28.2987417634496	50.6136959091919	33.9116576047169	60.8240069696798	149.063032560941	24.3799069263539
ENSG00000124224	PPP4R1L	0	3.86242987400772	2.29101550614356	0	0	0	0	0	0	0	0	0
ENSG00000124225	PMEPA1	53.0832348116663	69.3054878135883	102.692115322457	190.185987536969	114.754518295844	115.584799842149	0.573413651229672	3.93406884622006	5.48939334428066	2.51430583893009	3.904258931304	11.1471623872533
ENSG00000124226	RNF114	625.202955821338	945.184176317245	812.911129822962	845.3693372981	837.79823521982	971.272807528078	8.23185263852769	20.1617472621227	12.9649468792047	90.0535629669151	49.7646081392455	43.5689903513265
ENSG00000124227	ANKRD60	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124228	DDX27	671.76849176856	670.412317322184	695.838832257322	693.394824429307	681.114114607948	722.736945849457	185.848271686468	229.191539103257	280.440199921941	112.518187815089	104.015680346946	38.2156070696281
ENSG00000124232	RBPJL	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124233	SEMG1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124237	CIMIP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124243	BCAS4	119.906569794536	112.635077677852	111.21151551876	69.7221089481743	73.6770785586197	184.177620174682	122.677193455122	48.3438516467768	50.7847830952237	14.2799733445349	26.6848728435277	3.01889601798869
ENSG00000124249	KCNK15	10.0273099311955	5.87882557922713	8.30488407172849	8.53142789163151	6.90162832121925	3.47557787313378	0	0	0	0	0	0
ENSG00000124251	TP53TG5	2.07094803208305	13.6123212844285	3.65228853300457	7.12524782295206	3.3319406947506	8.68769348409666	0	0	0	0	0	0
ENSG00000124253	PCK1	0	0	0	0	0	0	21.859901263922	19.0444089546067	19.0489818178394	2.75386790012793	0	0
ENSG00000124256	ZBP1	1.81211628695854	0.951035113140416	0.949934561704036	0	0.437959480641947	0	4.99370294859388	2.37846066332132	4.74717073313148	2.9195009086706	0	4.61620658427038
ENSG00000124257	NEURL2	14.1368106154663	10.4024532863981	12.3237188127539	13.8510227550393	9.43021888598405	18.1313642884733	0	0	1.24388011535773	13.6107375822496	2.78316789580066	4.78282396640948
ENSG00000125508	SRMS	1.12014752741105	0	2.26305172013412	0	1.13183063804555	2.2783797005318	2.5760278347897	0	0	0	0	0
ENSG00000125510	OPRL1	0	0	3.10099880205344	2.9069919420951	6.82443981441195	0	0	0	0	0	0	0
ENSG00000125514	LINC00029	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125520	SLC2A4RG	1888.55781507252	1698.51261111989	1801.17673812477	1437.91710195596	1620.35552428746	1483.62519899	45.7638873045076	26.5979384795684	40.7659162855311	56.0384955251587	70.9166326383728	44.9277868418082
ENSG00000125522	NPBWR2	0	0	0	0	0	0	0.857419795225832	0.840362079960502	0.815092019439214	0.751919426223529	0	0
ENSG00000125531	FNDC11	17.1815823325959	3.67808341591564	4.57811706841234	9.12298663320416	6.41054400059696	7.37459734210974	0	0	2.12783298774164	0	0	0
ENSG00000125533	BHLHE23	0	0	0	0	0	0	0	0.840356346989978	0	0	0	0
ENSG00000125534	PPDPF	1385.42210485817	1127.37767744711	1210.70516171751	1003.60178831402	1104.3268219996	1123.75680227436	15.7510311327852	19.4972264862219	24.9005992065906	72.7423025281781	79.848893845367	56.6777955250245
ENSG00000125772	GPCPD1	182.287368331361	217.462466697026	235.324582702803	244.28174445745	165.881666399972	242.375503015051	65.5220260048151	71.5613722333379	59.1704214283231	54.0965972482712	34.1839138314092	37.4054057615373
ENSG00000125775	SDCBP2	8.95909238998475	19.4337152259703	3.01782650227171	3.4316549832056	4.58779913285242	9.11478562830322	0	0	4.15839688556133	0	0.820471250187157	0.966468120241679
ENSG00000125779	PANK2	495.893283485784	503.488445611138	389.617129053824	422.457008300648	445.128364174126	524.171407780997	89.281603577899	72.6622239755403	68.9980660120518	69.0201104258433	59.1034371535457	87.3610143717736
ENSG00000125780	TGM3	0	0	0	0	0	0	0.36583283948613	0.35855577923497	9.51318753925788	2.86464708890248	0	0
ENSG00000125787	GNRH2	0	1.8356651477346	0.629938689686717	0	0.629276249942455	2.42596703524585	0	0	0	0	4.47260219683743	0
ENSG00000125788	DEFB126	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125798	FOXA2	0	0	0	0	0	1.13714824105213	0	0.841226959877936	0	0	0	1.58684471981826
ENSG00000125804	FAM182A	4.48249151854773	5.69999425042047	4.52787356304838	5.63830482525917	4.52928354155301	7.9774481561391	0	0.869944877642517	0.838965388320244	0	0	0
ENSG00000125810	CD93	0	0	0	1.12727824456945	0	0	0	0	0	0	0	0
ENSG00000125812	GZF1	186.488881707223	162.739342614859	208.165328424209	295.305876353809	188.245064831558	344.681348481153	76.6505322080405	8.4705095215234	70.8579638815422	38.0549566846706	6.5853602664822	15.0252464695832
ENSG00000125813	PAX1	0	0	0	0	0	0	0	0	0.815083107453574	0	0	0
ENSG00000125814	NAPB	113.739056782365	114.133233341811	106.299995140412	132.259632576582	142.196088655734	157.57145581787	8.42608443164124	21.0212401673764	1.86934951477342	9.33916404701222	1.84415269250677	12.8999373799442
ENSG00000125815	CST8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125816	NKX2-4	0	0	0	0	0	0	0.857414896975086	0	0	2.25574763868831	0	0
ENSG00000125817	CENPB	2183.1990554407	2058.99179789511	2074.33525627513	2155.85195528151	1933.29704904859	1955.15567229771	131.424779388366	133.861198971343	149.433817568636	76.0824253598064	77.2148059117373	40.4965873746856
ENSG00000125818	PSMF1	500.124758236543	877.087979221641	1009.7706593153	833.943325645854	867.068983783995	881.515561345724	22.28673288439	21.1647603094951	17.9982738199852	52.3940921716763	67.2386800474217	61.4887683155776
ENSG00000125820	NKX2-2	0	0	0	0	0	0	0.857412053014081	0	2.45732788645589	0	0	0
ENSG00000125821	DTD1	829.071001035455	502.511924544539	444.024579791669	460.205249299517	438.999087538491	492.572234204945	28.8586137819625	20.8678022768198	24.2958475161658	7.60654579327244	23.9459942435552	20.2106726078068
ENSG00000125823	CSTL1	0	0	0	0	0	0	0	0.840356566084393	0	0	0	0
ENSG00000125826	RBCK1	1068.34612781073	1095.61672284851	1050.01249643307	1086.61400562299	1043.22338074055	1096.47753312686	24.8445216043047	60.7667578467032	39.0437403186566	30.8982545392084	31.8511499436213	21.6417394054912
ENSG00000125827	TMX4	455.118568984753	501.56061413088	434.255502561369	390.646451761756	510.665457469865	496.039390976374	81.2957837871498	15.0188335666393	27.7470498376483	17.2776981189438	17.1081570276957	18.8871052985108
ENSG00000125831	CST11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125834	STK35	300.839534477253	713.593086188661	639.406832115218	674.779790872871	786.342988674103	677.730422593685	16.0032989387074	17.253344972217	19.7771830508829	31.6674943315184	57.0569135963312	9.61578690490296
ENSG00000125835	SNRPB	5502.62810895999	3303.39483497134	3271.19387433573	3183.8939965052	3126.42851086246	3363.51574907729	86.858323229213	57.7546350121416	107.142469533091	148.06114684054	156.393754793814	111.692614725465
ENSG00000125841	NRSN2	585.253676439396	542.74398782584	496.611601582294	604.230057603788	582.548041090225	648.769618472542	4.82435607187994	16.3220262900872	15.5094794595851	33.743576108646	7.13745528103693	16.8875113879267
ENSG00000125843	AP5S1	209.599334762121	260.819000284431	257.640680283628	206.077884423558	248.290525651093	282.562919668239	16.2469932918375	8.89818675204291	38.483005694906	20.4519111889342	7.56825010685464	11.690118028315
ENSG00000125844	RRBP1	1332.96347322887	1962.97220080785	2172.94618822919	2427.19635085619	2274.80431227273	2207.10968786693	154.557243738516	151.757124827189	170.049752655505	165.085035611936	175.908115377835	111.537860370643
ENSG00000125845	BMP2	0	0	2.26168073127583	2.25330742458363	2.26221487779291	1.1384994192878	0	2.52395904804097	0.816024177467145	0	0.80501766919859	0
ENSG00000125846	ZNF133	204.636786240576	147.63745305608	179.726237389854	174.208799696446	151.869666751976	161.813053540632	39.0598687793451	42.4429852801349	53.6471996703209	27.6422300335904	45.4137787880305	19.1594600083177
ENSG00000125848	FLRT3	3.36203950618343	2.27959698483862	1.1320354946403	0	1.13237610916497	1.1397024911846	0	0	0.816436273278088	0	0.805433006692005	0
ENSG00000125850	OVOL2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125851	PCSK2	0	3.88032982704951	0	0	0	0	0	0.660159229688381	0	0	0.631677214233765	0
ENSG00000125861	GFRA4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125863	MKKS	240.332942585623	156.524014986442	151.694938504402	195.702671614165	157.719075497423	171.587557556475	4.85966526555864	6.86195942350175	13.2239336770043	7.0746574501781	5.37142065224799	15.5692201296825
ENSG00000125864	BFSP1	6.35383206718314	3.67499735387588	3.97864321455673	13.7078539672672	6.96291828753504	8.01117531860352	5.31712763724626	0	4.19001389774276	0	0	0.699106293568
ENSG00000125868	DSTN	2330.57618802331	1554.44184941947	1561.70981095302	1564.11043906167	1591.57132114179	1593.52605046971	84.8325182552674	109.296774184095	123.338974451722	67.8598687961354	86.4063980174317	84.6204724432283
ENSG00000125869	LAMP5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125870	SNRPB2	831.193760968305	507.070251715084	533.490642698945	600.484681608315	564.325242081272	566.76363367341	17.3954721477998	18.2857510866707	33.6723418499153	54.7986613132316	49.0180010499178	72.2523691146874
ENSG00000125871	MGME1	504.584197965639	450.298368490509	458.196079790168	404.140297828028	451.86692041283	414.007929359937	11.9974129154058	60.825795140289	26.7198808524616	30.9810252022508	59.8767575629631	26.5282956324397
ENSG00000125872	LRRN4	0.844724122051825	1.5467227981049	0	0	0	0	0	0.635301843676552	2.24294000665651	0	0	0
ENSG00000125875	TBC1D20	517.502525967097	872.86477362894	845.290080133285	982.719681389407	989.413948006925	876.78107555242	22.0418842201136	12.1111761752363	34.2416717089138	51.0127808267136	20.3779364022354	30.1563965524823
ENSG00000125877	ITPA	721.68208416981	416.478608527371	448.764509819762	492.890168249753	502.56182676866	493.138979099117	16.0118341637706	18.0723346897649	18.0880802099282	35.7846936284675	68.0931443793464	13.6379232293133
ENSG00000125878	TCF15	0	0	0	0	0	0	0.857418192994279	0	0	0	0	0
ENSG00000125879	OTOR	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125885	MCM8	373.279035313106	545.581164810038	589.133335146065	667.37605837749	687.260569787839	585.440173451219	34.9079361024312	32.1906292228196	28.4814966132021	17.9930572120472	60.7512775094901	35.9698731456528
ENSG00000125888	BANF2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125895	TMEM74B	10.5549327228939	2.33444702802012	5.60781985062624	2.31489372605757	3.50508690060389	4.50853246500705	0	0	0	0	0	0
