CellID,DNA1,Rabbit IgG,Goat IgG,Mouse IgG,DNA2,CD73,CD107B,MART1,DNA3,KI67,pan-CK,CD45,X_centroid,Y_centroid,column_centroid,row_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
463,7498.333333,1923.307692,654.5897436,2434.987179,13014.34615,761.7820513,473.8076923,1000.666667,6183.051282,384.8589744,159.7179487,1366.858974,1042.653846,424.1282051,1042.653846,424.1282051,78,11.23150571,9.006055316,0.59751672,0.939759036,0.787878788,1.145889807
464,6142.160714,1992.25,780.6428571,2822.571429,10165.10714,674.6964286,491.9107143,1038.892857,5780.714286,361.4821429,147,1547.232143,2024.964286,422.9821429,2024.964286,422.9821429,56,12.28504188,6.063540344,0.869705509,0.875,0.615384615,-1.367420265
465,7245.935484,2086.580645,494,2067.967742,11745.25806,748.1935484,869.4516129,1021.032258,4597.129032,390.2903226,159.6451613,1572.806452,1057.741935,423.9032258,1057.741935,423.9032258,31,7.304671749,5.436488046,0.667903264,0.96875,0.738095238,-0.24308598
466,3461.561151,2188.410072,524.7338129,2325.791367,6003.079137,847.4460432,545.8705036,1019.201439,3627.625899,389.676259,163.4388489,1628.589928,1228.446043,429.8920863,1228.446043,429.8920863,139,18.42755989,10.58664353,0.818504187,0.863354037,0.643518519,-0.124909241
467,8050.183099,1855.140845,448.8732394,1762.014085,14177.43662,941.9014085,351.8450704,1004.943662,7048.746479,417.7887324,212.3380282,724.9577465,1297.492958,424.3943662,1297.492958,424.3943662,71,12.91869056,7.106727061,0.835090867,0.91025641,0.682692308,-1.530473574
468,3720.32,1578.893333,463.9333333,1774.933333,6765.866667,687.0533333,461.5733333,996.0666667,3756.12,381.8666667,208.76,1164.386667,1438.44,426.3466667,1438.44,426.3466667,75,12.71248587,8.312977319,0.756561759,0.852272727,0.568181818,-0.729346249
469,10084.68548,1523.024194,492.8387097,1732.927419,17875.70161,842.1048387,573.9758065,1013.362903,10180.87097,423.4758065,180.8064516,1672.016129,1606.669355,428.0483871,1606.669355,428.0483871,124,16.4785014,9.99813151,0.794901949,0.867132867,0.553571429,-0.862308189
470,4696.2,1962.6,429.0769231,2301.184615,8117.569231,684.9538462,384.5846154,1004.061538,4354.569231,417.2769231,159.0461538,1673.892308,1240.153846,426.8923077,1240.153846,426.8923077,65,10.8083728,7.783575522,0.693825524,0.970149254,0.738636364,-1.474237995
471,6304.35,1740.8375,597.71875,2780.85625,10589.0625,775.63125,745.54375,1073.425,6037.825,409.46875,219.075,570.30625,2052.8625,429.48125,2052.8625,429.48125,160,15.74396338,13.40967905,0.523973373,0.963855422,0.666666667,0.099981091
472,2546.353846,1843.369231,10568.84615,8502.969231,4073.892308,595.8153846,1088.938462,1046.507692,2127.892308,379.6,182.8461538,641.0923077,2073.2,426.6307692,2073.2,426.6307692,65,9.663132834,8.738215391,0.426931655,0.955882353,0.656565657,-1.202966446
473,11742.71134,1697,478.0515464,1714.134021,20484.05155,738.4123711,398.0721649,1004.051546,11286.34021,417.4329897,181,2250.886598,1250.463918,430.742268,1250.463918,430.742268,97,15.92044149,8.224443232,0.856229017,0.866071429,0.60625,-0.059975418
474,4953.282609,1952.630435,512.8695652,2673.956522,8555.434783,777.3478261,622.9565217,1056.956522,4265.695652,386.8695652,155.9782609,806.173913,1125.391304,428.326087,1125.391304,428.326087,46,8.623741082,6.858941494,0.606142999,0.958333333,0.71875,-0.919701342
475,3880.656085,1464.825397,447.8465608,2089.904762,6523.883598,1637.280423,663.8571429,1029.904762,3741.455026,406.9417989,174.031746,707.0846561,1378.169312,433.7989418,1378.169312,433.7989418,189,18.81983849,13.41913941,0.701131905,0.863013699,0.7,-0.237095414
476,7783.714286,1724.444444,474.4126984,1764.460317,14012.50794,734.4761905,763.8095238,993.6825397,6418.412698,401.8888889,189.5714286,1657.920635,1448.619048,428.9365079,1448.619048,428.9365079,63,11.50244639,6.976554377,0.795062221,0.969230769,0.7,-0.805310447
477,4855.586538,2100.480769,475.6730769,2606.798077,8566.038462,1848.980769,649.5480769,1066.615385,4453.855769,438.3365385,164.0096154,615.8269231,1540.663462,430.4134615,1540.663462,430.4134615,104,14.00387817,9.717045953,0.720088245,0.95412844,0.615384615,0.780859314
478,6682.687861,1450.109827,502.8381503,2046.924855,11612.80347,626.4739884,340.6184971,992.150289,6640.184971,358.4393064,169.1271676,676.0751445,1751.67052,430.9132948,1751.67052,430.9132948,173,17.52858283,12.60430352,0.694936145,0.955801105,0.739316239,1.200671457
479,8385.903226,2461.193548,652.0967742,3043.064516,14359.48387,764.516129,498,1061.806452,5624.483871,360.4516129,157.4193548,1127.548387,2010.903226,427.3870968,2010.903226,427.3870968,31,6.772499941,5.889199625,0.493800113,0.939393939,0.738095238,-1.485529895
480,6987.795455,1560.647727,436.1931818,1806.363636,12090.36364,702.5909091,425.9318182,997.9886364,5870.397727,378.0568182,193.7840909,991.5454545,1474.886364,431.1590909,1474.886364,431.1590909,88,14.12318658,8.040603412,0.822116462,0.946236559,0.666666667,-0.532759917
481,11795.61224,1584.632653,506.6326531,1898.795918,19987.26531,3204.346939,657.0408163,1052.040816,8751.755102,659.122449,236.0204082,667.0204082,1822.102041,429.6938776,1822.102041,429.6938776,49,10.07016267,6.268428684,0.782639354,0.942307692,0.6125,-1.176504169
482,6151.938596,1318.622807,481.7631579,2169.175439,8926.035088,897.4035088,471.0789474,1021.359649,4899.824561,355.0701754,148.1666667,593.1491228,2103.614035,430.8070175,2103.614035,430.8070175,114,15.09286662,9.810379339,0.759933299,0.94214876,0.74025974,-0.928862243
483,3232.188235,2005.988235,671.7058824,2483.117647,3870.605882,706.6117647,686.4235294,1014.141176,2706.747059,411.1176471,8859.194118,550.1294118,835.4058824,433.7823529,835.4058824,433.7823529,170,18.28017962,12.0525844,0.751857823,0.94972067,0.666666667,-0.697263937
484,3115.517241,2156.465517,432.9655172,2590.137931,5395.5,1420,579.6551724,1052.017241,2722.206897,397.6206897,178.4655172,711.8103448,1368.758621,431.5689655,1368.758621,431.5689655,58,9.080565731,8.236828723,0.42095136,0.950819672,0.725,-0.301856186
485,7015.586957,1963.347826,536.6086957,1967.608696,11451.45652,1017.586957,732.4130435,1023.847826,5364.717391,392.3695652,163.173913,1467.934783,1897.282609,431.2826087,1897.282609,431.2826087,46,9.422106157,6.280983894,0.74539588,0.92,0.73015873,0.116168556
486,3038.309091,2996.309091,555.6181818,3040.963636,4749.436364,738.5818182,345.9272727,1013.909091,2615.545455,370.2909091,294.7454545,578.5818182,896.9636364,430.8545455,896.9636364,430.8545455,55,9.679333545,7.250449263,0.662496594,0.982142857,0.785714286,-1.540421378
487,6576.713568,2032.341709,493.8241206,2078.899497,11647.79899,917.3919598,359.3668342,1007.417085,6680.497487,398.4422111,156.7839196,736.6834171,1100.115578,438.1809045,1100.115578,438.1809045,199,19.95324639,14.58039402,0.682668824,0.888392857,0.585294118,-0.353311464
488,4940.438596,1792.421053,455.6666667,2052.035088,9191.824561,781.6140351,385.6666667,996.8070175,4572.561404,382.7368421,227.4210526,919.9473684,1499.578947,431.5438596,1499.578947,431.5438596,57,10.13714418,7.857441388,0.631821523,0.838235294,0.7125,1.133643415
489,5754.577465,1297.169014,400.5352113,1429.873239,10939,691.7887324,310.7887324,981.2535211,5112.140845,378.8309859,224.2394366,746.6619718,1510.338028,431.2957746,1510.338028,431.2957746,71,13.57623824,6.726556086,0.868627684,0.946666667,0.78021978,-1.56739564
490,4852.79096,1715.350282,731.8305085,2381.564972,7983.322034,710.3841808,641.8870056,1036.960452,4712.220339,394.8700565,177.9152542,589.8700565,2043.062147,437.1073446,2043.062147,437.1073446,177,17.12437572,13.69650832,0.600232912,0.946524064,0.650735294,0.429939916
491,7774.477612,2248.835821,568.6119403,3195.552239,12633.43284,955.1940299,908.7761194,1098.164179,7502.149254,421.4328358,158.2985075,865.1641791,2151.656716,433.1044776,2151.656716,433.1044776,67,12.83257234,6.872778874,0.844488954,0.881578947,0.558333333,-0.596762454
492,8326.931507,1792.739726,530.1917808,1973.369863,14721.13699,933.0958904,454.8630137,1032.465753,7773.547945,472.109589,170.0273973,1159.520548,1198.547945,433.6027397,1198.547945,433.6027397,73,10.34509243,9.213196218,0.454814554,0.924050633,0.73,-1.186440994
493,11325.91489,1578.595745,517.9787234,1861.06383,20064.14894,849.0425532,645.7446809,990.4680851,7489.638298,399.4468085,191.3191489,853.0638298,1739.148936,432.2978723,1739.148936,432.2978723,47,9.105384104,6.760207129,0.669911866,0.921568627,0.671428571,1.270153947
494,8363.448276,2573.362069,541.7758621,2890.051724,13909.41379,883.5517241,481.9655172,1039.741379,6095.637931,410.0172414,173.8275862,1033.931034,1785.568966,431.137931,1785.568966,431.137931,58,13.83187433,6.024844656,0.900151533,0.852941176,0.637362637,-1.356930308
495,6547.531915,2069.319149,496.8510638,2432.553191,11624.93617,1046.085106,438.5744681,1017.297872,5162,387.8510638,167.5319149,692.8085106,1798.085106,431.5531915,1798.085106,431.5531915,47,9.932361217,6.215613427,0.779988267,0.94,0.87037037,1.543629473
496,6310.196078,1860.679739,493.2156863,2300.196078,11117.81699,734.8431373,408.5947712,1012.300654,5934.751634,355.1437908,144.1830065,1099.189542,1877.633987,440.6405229,1877.633987,440.6405229,153,19.84934357,11.51136326,0.814661523,0.822580645,0.496753247,-0.257661478
497,6820.138211,1471.260163,568.2682927,2205.707317,12355.47967,741.4227642,1029.235772,1034.325203,6786.373984,398.1300813,173.9512195,564.5284553,1918.308943,434.5121951,1918.308943,434.5121951,123,13.43549248,11.87086258,0.468346222,0.946153846,0.727810651,0.556608389
498,3077.953488,2003.976744,1081.418605,2517.232558,4736.069767,708.0697674,548.1627907,990.7906977,2761.232558,363.3953488,162.8139535,980.8604651,881.8837209,434.1395349,881.8837209,434.1395349,43,8.075930169,7.016284145,0.495181411,0.955555556,0.767857143,-0.223838036
499,4011.736842,1481.184211,434.7631579,1721,7939.5,670.8421053,325.7894737,995.5,6167.526316,375.6315789,153.3421053,1897.710526,1259.526316,432.6578947,1259.526316,432.6578947,38,8.723077871,5.778639718,0.749102403,0.88372093,0.678571429,1.231318472
500,9444.177778,1560.444444,555.8111111,1656.5,16766.68889,853.6555556,1095.444444,1023.288889,9035.811111,446.2555556,197.8888889,711.4111111,1653.333333,435.3777778,1653.333333,435.3777778,90,12.51800262,9.330626881,0.666643568,0.9375,0.743801653,-0.847906372
501,3349.826087,1474.195652,444.7826087,1921.282609,5691.804348,821.2608696,331.7826087,996.9347826,2327.804348,369,142.3695652,602.2608696,1844.956522,433.0434783,1844.956522,433.0434783,46,11.25321605,5.266822538,0.883713526,0.93877551,0.575,-1.026796721
502,6840.6,2976.381818,581.8545455,2806.345455,12529.92727,955.8909091,418.7818182,1030.145455,5277.454545,397.8181818,145.9818182,620.4727273,1858.036364,434.9818182,1858.036364,434.9818182,55,11.11567032,6.385848692,0.818511142,0.93220339,0.714285714,0.14262547
503,5593.919643,1617.919643,606.1339286,2295.151786,9063.794643,733.9642857,1115.803571,1042.553571,4738.339286,404.6785714,174.0892857,576,1962.482143,435.4732143,1962.482143,435.4732143,112,17.40543346,8.411218106,0.875481059,0.933333333,0.622222222,-1.02313516
504,10913.38372,1667.453488,522.0930233,1814.965116,19029.33721,973.244186,445.3255814,1012.395349,9399.05814,410.9186047,164.0930233,2443.581395,1170.255814,436.9069767,1170.255814,436.9069767,86,12.59102843,8.834474477,0.712523386,0.945054945,0.796296296,-0.261266655
505,5264.452055,1936.273973,453.4931507,1887.09589,9641.164384,1297,581.4931507,1004.246575,6090.520548,423.9452055,167.2465753,648.5753425,1547.630137,439,1547.630137,439,73,12.11475039,8.20809428,0.735496093,0.948051948,0.675925926,0.145601621
506,4377.304348,1594.086957,419.0869565,1909.347826,7459.23913,720.1956522,304.8478261,1015.608696,2946.586957,351.8043478,165.6086957,623.5434783,1719.847826,437.3695652,1719.847826,437.3695652,46,9.663501592,6.134018975,0.772708102,0.93877551,0.657142857,-0.549753473
507,6178.788344,1795.736196,553.6533742,2045.184049,10840.53988,917.8374233,844.8067485,1011.858896,6983.095092,418.9631902,181.8834356,556.0092025,1009.558282,444.4539877,1009.558282,444.4539877,326,24.4751116,17.37630294,0.704243951,0.939481268,0.673553719,-0.787676495
508,9101.427481,1275.274809,428.7175573,1467.580153,16793.0687,707.4351145,357.0229008,991.3435115,9863.923664,391.3816794,175.3206107,2408.709924,1261.862595,440.8549618,1261.862595,440.8549618,131,18.60050464,10.38536721,0.82961362,0.81875,0.545833333,0.885385204
509,7483.683544,1146.658228,422.9493671,1309.177215,13610.65823,640.443038,377.6329114,996.721519,7098.556962,404.1898734,3881.620253,584.2278481,1348.101266,438.7721519,1348.101266,438.7721519,79,10.57637846,9.597266885,0.420214757,0.929411765,0.652892562,-0.592445555
510,16947.57576,2496.954545,679.4545455,2532.545455,31350.34848,1339.272727,625.4090909,1067.772727,15650.45455,487.530303,337.9393939,2223.818182,1409.333333,438.9545455,1409.333333,438.9545455,66,10.00958473,8.50296467,0.52761718,0.956521739,0.666666667,-0.060993246
511,11032.35938,1719.046875,487.265625,1828.453125,20105.15625,800.453125,451.203125,1021.140625,8804.15625,420.109375,186.875,1993.203125,1460.5,438.671875,1460.5,438.671875,64,9.880439205,8.300859285,0.542384163,0.941176471,0.711111111,-0.457173014
512,8950.491525,1943.101695,452.8983051,2123.033898,16321.17797,879.220339,389.3135593,1012.211864,8511.245763,414.6355932,163.4322034,669,1557.347458,439.3728814,1557.347458,439.3728814,118,13.76951168,11.21773112,0.579912262,0.921875,0.698224852,0.85705394
513,11823.60606,1656.318182,663.3939394,2090.712121,19953.48485,857.7878788,486.5151515,1035.515152,10225.27273,415.3939394,160.7121212,1550.787879,2125.272727,438.2878788,2125.272727,438.2878788,66,10.4894292,8.249961567,0.617587181,0.904109589,0.733333333,-0.50374198
514,4326.460938,1718.765625,452.4140625,2038.671875,7751.578125,677.015625,284.125,993.046875,4568.734375,371.1171875,160.5859375,1110.429688,1233.679688,442.984375,1233.679688,442.984375,128,16.65501589,9.966942251,0.80117146,0.901408451,0.666666667,-0.310714835
515,7362.009615,1525.673077,452.3942308,1733.942308,12750.32692,738.5192308,447.1730769,1002.971154,6421.923077,411.8173077,4376,788.625,1331.105769,439.0480769,1331.105769,439.0480769,104,16.73690644,8.262891209,0.869636338,0.881355932,0.611764706,-1.544256333
516,7231.5,1897.976563,581.2734375,2967.695313,11619.28906,764.6328125,512,1058.273438,6381.773438,396.4375,142.7421875,684.6640625,2158.554688,439.8359375,2158.554688,439.8359375,128,20.26730429,8.725414664,0.902582572,0.853333333,0.581818182,-1.390067958
517,6046.086957,1828.641304,488.4456522,1885.652174,10260.75,672.8478261,406.5434783,981,5799.630435,382.9456522,145.0217391,1598.086957,913.1304348,440.923913,913.1304348,440.923913,92,12.25608418,9.949310455,0.583955847,0.893203883,0.696969697,-0.320595439
518,2721.562963,3297.511111,902.3703704,3568.37037,4543.237037,2070.925926,1236.051852,1085.044444,2770.777778,490.8962963,340.237037,573.8296296,977.4074074,442.0296296,977.4074074,442.0296296,135,15.48315309,11.12231697,0.695682283,0.950704225,0.703125,1.388673508
519,8797.565934,2754.351648,645.2087912,2604.005495,15850.95055,986.1153846,444.5549451,1032.307692,9336.956044,442.1208791,167.9725275,1183.252747,1113.362637,444.8956044,1113.362637,444.8956044,182,25.62603424,9.381732864,0.930574875,0.862559242,0.456140351,-0.8787755
520,16170.24658,1494.287671,512.0136986,1560.356164,26738.60274,785.2191781,371.8082192,1010.328767,14670.57534,436.2465753,233.8630137,1844.383562,1418.260274,441.6027397,1418.260274,441.6027397,73,11.22983702,9.176035992,0.576478772,0.83908046,0.608333333,-0.980054825
521,4951.573171,1736.95122,652.0365854,2843.756098,9048.853659,837.0365854,1520.426829,1110.682927,4862.756098,414.804878,167.3902439,571.195122,1908.45122,442.3780488,1908.45122,442.3780488,82,11.56966083,9.345070184,0.589563472,0.921348315,0.67768595,-0.816923402
522,10581.58385,2793.826087,606.1614907,2575.291925,19023.89441,1334.397516,477.2857143,1035.409938,11174.37888,462.9130435,173.9192547,2131.161491,1201.975155,447.4409938,1201.975155,447.4409938,161,18.67228169,11.42410286,0.790995883,0.899441341,0.651821862,-0.226440538
523,5264.776119,1787.731343,458.0298507,2577.19403,9061.402985,645.9253731,292.3432836,1016.925373,4392.38806,363.9850746,142.880597,1021.701493,2142.477612,441.4328358,2142.477612,441.4328358,67,11.81723469,7.35280987,0.782849823,0.971014493,0.62037037,-1.14904444
524,9092.866667,2182.533333,499.0833333,2320.066667,16424.36667,736.9,331.85,1003.7,8245.083333,395.2666667,157.35,2466.7,1126.366667,443.1666667,1126.366667,443.1666667,60,11.70431712,6.977110562,0.802899599,0.909090909,0.625,-1.216854386
525,16159.5098,1334.235294,515.8039216,1448.215686,27952.84314,771.2941176,412.1568627,1004.568627,13863.47059,417.4509804,186.8823529,2188.333333,1251.607843,442.8627451,1251.607843,442.8627451,51,8.831751447,7.463828777,0.534587561,0.879310345,0.6375,-1.489583023
526,7308.724138,1752.83908,458.9310345,1936.91954,13000.94253,803.3448276,348.1494253,1024.758621,6336.597701,414.6781609,2430.413793,614.4022989,1316.988506,443.3793103,1316.988506,443.3793103,87,11.50880162,9.715594436,0.536046916,0.97752809,0.725,-1.445693661
527,2112.181818,1630.318182,480.8863636,2108.340909,3958.340909,880.3181818,471.1590909,998.6363636,1935.431818,355.5454545,136,672.6136364,1840.931818,442.8181818,1840.931818,442.8181818,44,8.246919876,6.830646678,0.560334509,1,0.6875,-0.667226757
528,4684.80117,1524.116959,428.8304094,1911.239766,7865.169591,671.7017544,321.8304094,985.4444444,5087.05848,357.6900585,137.9415205,1278.918129,901.0409357,447.4795322,901.0409357,447.4795322,171,17.71828717,12.44095347,0.712025821,0.924324324,0.670588235,-1.088096786
529,10033.68421,2568.298246,719.5614035,3526.719298,12842.5614,844.8596491,597.7368421,1078.736842,8156.491228,390.5964912,156.2280702,1206.22807,2133.578947,445.245614,2133.578947,445.245614,57,10.70858192,7.416075258,0.721383606,0.838235294,0.575757576,0.61097741
530,4815.803797,1456.474684,538.7278481,2175.183544,8786.126582,819.2848101,1369.449367,1047.892405,5342.335443,397.7468354,173.4177215,563.9873418,1917.601266,449.6898734,1917.601266,449.6898734,158,16.73784707,12.50882317,0.664444466,0.902857143,0.619607843,0.327966925
531,9777.043478,1195.898551,420.8550725,1575.072464,17162.34783,627.6521739,599.9130435,999.826087,8207.144928,401.2028986,194.7536232,678.884058,1492.449275,448.057971,1492.449275,448.057971,69,11.05542971,8.054249921,0.685010269,0.945205479,0.627272727,-0.521188005
532,7488.014085,1644.098592,436.028169,1813.591549,13646.19718,804.5070423,554.084507,1024.267606,6071.901408,394.2816901,182.4366197,938.084507,1688.295775,447.8873239,1688.295775,447.8873239,71,9.902542784,9.189639051,0.372560234,0.946666667,0.717171717,-0.027063684
533,4425.472222,1328.166667,383.6111111,1521.25,7578.972222,679.9722222,290.9444444,994.0833333,3232.305556,378,174.5,639.6388889,1675.222222,446.3055556,1675.222222,446.3055556,36,8.005283132,5.79926645,0.689348476,0.923076923,0.75,-1.40049788
534,7527.205357,1846.339286,549.9241071,2342.790179,14030.20536,923.7098214,500.1964286,1050.160714,7732.892857,408.21875,154.0758929,859.3705357,2119.401786,452.5803571,2119.401786,452.5803571,224,29.67943834,10.61745872,0.933822052,0.854961832,0.430769231,-0.910240687
535,5231,1624.166667,471.71875,2202.395833,9061.0625,688.3229167,366.3645833,998.875,5125.666667,351.3125,203.2916667,701.5208333,1766.229167,451.2916667,1766.229167,451.2916667,96,14.18836086,9.008645515,0.772567958,0.888888889,0.685714286,-0.118192869
536,9262.991228,1355.815789,453.7894737,1641.54386,16468.2807,709.4298246,379.8421053,989.0087719,8248.131579,372.3596491,190.5964912,1480.210526,1775.078947,452.4912281,1775.078947,452.4912281,114,18.22921591,8.698557838,0.87880735,0.814285714,0.508928571,-0.490113592
537,5364.557143,1423.614286,538.0071429,1794.285714,9198.978571,787.2214286,1473.242857,1041.778571,5094.578571,407.0142857,205.5857143,568.3214286,1945.321429,451.25,1945.321429,451.25,140,15.90744419,11.59618845,0.684536348,0.921052632,0.717948718,-0.807711229
538,10258.43478,1940.891304,479.8478261,2017.086957,20336.19565,826.4347826,560.4347826,1016.434783,10448.08696,432.5,182.4782609,2421.108696,1451.934783,449.3043478,1451.934783,449.3043478,46,8.642480869,7.170049081,0.558315707,0.93877551,0.638888889,0.493153295
539,4406.803738,1365.11215,425.8317757,2048.056075,7490.196262,594.0280374,335.7850467,998.5794393,3580.065421,356.2803738,141.1588785,676.8224299,2065.009346,451.728972,2065.009346,451.728972,107,13.39717321,10.4036652,0.630047318,0.938596491,0.685897436,-0.893109348
540,4919.117647,1274.132353,381.7794118,1531.852941,7936.132353,669.6470588,301.2647059,979.6470588,4017.632353,363.5294118,169.8235294,557.7794118,852.7647059,452,852.7647059,452,68,11.59349085,7.623445506,0.753399948,0.957746479,0.772727273,0.061839964
541,7217.840909,2050.977273,465.2954545,1931.5,12510.22727,767.5227273,468.7727273,1003.204545,6548.977273,410.7045455,490.0681818,1482.863636,1239,450.8409091,1239,450.8409091,44,8.441418914,6.658640105,0.61464252,0.956521739,0.6875,-0.799675608
542,9591.64,1215.18,480.4,1563.48,17153.44,770.36,446.42,1002.26,7923.22,401.7,5498.56,561.06,1743.3,450.44,1743.3,450.44,50,9.141336506,7.497890829,0.572050748,0.819672131,0.694444444,0.61960113
543,3919.969697,1898.60101,461.1212121,1974.767677,6858.409091,662.0505051,329.8535354,992.7777778,4226.070707,351.1868687,139.1767677,605.8181818,1880.393939,457.969697,1880.393939,457.969697,198,18.48041557,14.34554697,0.630416916,0.891891892,0.66,0.116162051
544,6548.368421,1291.547368,512.1263158,1690.378947,10910.48421,690,903.3684211,995.4526316,5848.505263,396.1578947,186.3894737,562.5052632,1933.136842,452.6,1933.136842,452.6,95,13.06780028,9.286908415,0.703524372,0.979381443,0.71969697,-0.7698739
545,5461.522727,1222.420455,397.6136364,1532.113636,9220.090909,613.625,286.7954545,995.8522727,4374.863636,363.5113636,138.0909091,613.2272727,2157.852273,451.6704545,2157.852273,451.6704545,88,15.01076892,7.594797478,0.862558941,0.936170213,0.628571429,1.126702909
546,6074.308219,1419.657534,452.5958904,1898.157534,11652.26712,727.7876712,626.2671233,1009.109589,6724.780822,379.4520548,170.8082192,1184.191781,1469.575342,455.1575342,1469.575342,455.1575342,146,16.53450107,11.92840147,0.692492638,0.918238994,0.613445378,1.175957643
547,8295.236842,2070.697368,523.9736842,2400.421053,14807.80263,804.0921053,418.0657895,1010.460526,6951.092105,396.3684211,166.75,2141.684211,1603.881579,453.9473684,1603.881579,453.9473684,76,12.47487614,7.927522277,0.772118121,0.962025316,0.584615385,-0.582632751
548,11040.34848,1371.393939,553.4393939,1638.106061,19319.98485,896.1060606,480.3181818,994.8636364,9314.833333,435.3333333,4372.575758,558.530303,1734.681818,452.0909091,1734.681818,452.0909091,66,10.83278164,8.145754801,0.659215442,0.904109589,0.666666667,-1.479536015
549,7471.925,1974.875,510.025,2769.8,12993.1,774.275,354.4,1020.825,4602.025,394.05,156.95,571.675,1824.925,450.65,1824.925,450.65,40,8.528147986,6.001724079,0.710443064,1,0.833333333,-1.184165142
550,3133.071429,1643.642857,447.7714286,1758.8,5221.214286,629.8428571,266.2714286,961.2714286,2734.985714,366.3285714,143.7714286,720.6857143,933.2428571,454.2,933.2428571,454.2,70,11.54588267,7.868222149,0.731842058,0.945945946,0.648148148,-0.366055718
551,6190.352941,1772.764706,500.7058824,2373.911765,10255.94118,577.7352941,239.0882353,994.6470588,3944.882353,379.9117647,351.0294118,585.2352941,809.5294118,452.1176471,809.5294118,452.1176471,34,8.307582291,5.194619955,0.780395193,1,0.85,1.352522534
552,7924.086957,1882.304348,483.9021739,1986.130435,12866.27174,694.9891304,337.4891304,993.6521739,7010,390.0869565,332.9565217,596.9130435,833.4565217,455.5,833.4565217,455.5,92,13.10917647,9.284729564,0.705949824,0.884615385,0.638888889,-1.056153004
553,10615.55263,1906.894737,477.0526316,2011.552632,17226.18421,773.0263158,343.5789474,985.7631579,7416.552632,379.2631579,150.8947368,1001.052632,868,453.2631579,868,453.2631579,38,8.068810119,6.043435458,0.662584471,0.974358974,0.678571429,-0.95534552
554,8885.422535,1203.126761,432.3661972,1349.422535,16174.39437,704.6760563,417.915493,997.5915493,8033.619718,406.1971831,4080.042254,599.2535211,1353.619718,455.0422535,1353.619718,455.0422535,71,10.1365539,9.002706687,0.459567716,0.946666667,0.71,-0.669400591
555,13035.86154,1745.784615,475.9538462,1791.061538,23011.52308,822.9384615,639.6153846,1009.015385,11963.38462,428.9692308,195.8769231,2567.230769,1446.276923,454.8769231,1446.276923,454.8769231,65,10.16786637,8.361481629,0.568990961,0.942028986,0.590909091,-1.310774197
556,6865.362832,1785.088496,581.0530973,3179.371681,14574.26549,806.8141593,413.4513274,1072.893805,8178.451327,388.6814159,152.8849558,914.8849558,2206.336283,455.4159292,2206.336283,455.4159292,113,13.99486244,10.42419467,0.667222269,0.957627119,0.724358974,1.138659145
557,17525.57407,1650.259259,530.3888889,1745.185185,30963.2963,1023.5,426.6666667,1015.185185,15910.88889,448.1851852,172.3148148,1479.814815,1208.444444,455.6296296,1208.444444,455.6296296,54,11.85000389,6.206321197,0.851878159,0.870967742,0.545454545,-0.955468589
558,9846.333333,1469.520833,524.3020833,1613.5625,17761.48958,1135.760417,932.4895833,1038.552083,8659.71875,496.1770833,183.8645833,1504.489583,1294.125,456.9270833,1294.125,456.9270833,96,12.62519861,9.837138339,0.626816368,0.989690722,0.8,1.138783687
559,5367.017241,1745.965517,843.0172414,2263.810345,9583.724138,906.8965517,452.7068966,994.362069,5293.034483,378.8793103,153.9137931,2299.87931,1587.862069,455.4827586,1587.862069,455.4827586,58,10.00435592,7.512076477,0.660438014,0.950819672,0.716049383,1.015955161
560,7079.3875,1345.85,498.15,1667.025,12234.2,768.2375,432.85,977.8875,6213.6,424.3625,3957.6125,560.675,1726.45,459.3875,1726.45,459.3875,80,13.59374175,7.547694033,0.831694844,0.952380952,0.634920635,-0.308611646
561,3087.652174,1473.086957,456.2173913,1707.23913,5354.565217,692.7826087,536.9347826,999.5869565,3073.23913,379.7173913,4544.130435,575.6956522,1752.891304,456.9782609,1752.891304,456.9782609,46,9.663365079,6.212623522,0.765946117,0.92,0.73015873,0.187818309
562,5675.5,2404.256098,491.0365854,2736.243902,9778.158537,699.5609756,346.0243902,1025.219512,5696.731707,398.097561,156.7073171,1702.04878,898.6829268,457.8292683,898.6829268,457.8292683,82,14.3677405,7.694179265,0.844524007,0.921348315,0.732142857,1.433142781
563,5026.585227,2027.534091,634.2159091,2260.386364,8709.170455,1048.9375,720.5625,1013.227273,5271.698864,420.8579545,230.5568182,559.1818182,1008.840909,460.9602273,1008.840909,460.9602273,176,19.94308187,11.33488334,0.822778835,0.951351351,0.661654135,-1.13514082
564,11721.09917,2084.818182,567.3140496,2245.380165,20992.41322,845.7768595,608.2479339,1034.892562,11271.27273,418.2396694,180.0413223,3152.140496,1066.53719,460.892562,1066.53719,460.892562,121,15.74781182,10.2609556,0.758580124,0.923664122,0.664835165,-0.951753675
565,5533.205882,2528.705882,653.9411765,3027.514706,9280.720588,827.5588235,874.3088235,1065.073529,4075.720588,394.6764706,156.3088235,1210.764706,1150.705882,459.1470588,1150.705882,459.1470588,68,12.24896418,7.112363444,0.81415315,0.944444444,0.772727273,0.325132455
566,7795.313043,1298.973913,425.4,1464.226087,13983.70435,783.573913,515.7913043,1010.165217,7761.947826,400.1826087,2584.756522,668.9130435,1243.956522,461.6695652,1243.956522,461.6695652,115,16.3645704,10.06012944,0.788721562,0.839416058,0.552884615,-0.49216426
