CellID,DNA1,Rabbit IgG,Goat IgG,Mouse IgG,DNA2,CD73,CD107B,MART1,DNA3,KI67,pan-CK,CD45,X_centroid,Y_centroid,column_centroid,row_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
199,3757.919643,1640.321429,489.9642857,2384.214286,5334.6875,662.4017857,3592.794643,1121.3125,3848.169643,377.9017857,266.6428571,609.0535714,1271.526786,359.6339286,1271.526786,359.6339286,112,14.43441587,10.85912508,0.658811676,0.925619835,0.622222222,1.541399366
200,9739.694245,1805.133094,521.1258993,2220.514388,13961.31655,717.6366906,667.8776978,1037.503597,10905.43165,433.5,319.3884892,566.9892086,1086.140288,369.2697842,1086.140288,369.2697842,278,26.02832584,15.9408775,0.790514408,0.805797101,0.52952381,0.751437651
201,11104.46,1395.64,448.18,1767.96,16475.26,657.32,904.64,1016.96,9623.5,402.82,294.32,864.44,1342.74,360.7,1342.74,360.7,50,9.807803253,6.633656259,0.736566489,0.925925926,0.649350649,0.025150672
202,7649.946875,1736.253125,495.209375,2425.496875,11466.60938,696.228125,1240.196875,1059.053125,8939.875,416.184375,257.28125,603.9625,1483.26875,368.18125,1483.26875,368.18125,320,25.5012172,16.24212645,0.770933427,0.946745562,0.7239819,-0.184712021
203,6871.559441,1488.496503,500.2097902,1997.615385,10166.55245,782.1398601,862.3706294,1041.125874,6271.167832,415.3146853,403.5174825,738.7132867,1900.601399,363.5664336,1900.601399,363.5664336,143,14.38950829,12.67040242,0.4739893,0.966216216,0.785714286,1.359423048
204,4616.546012,1670.349693,501.6134969,2586.748466,6253.018405,661.1165644,1576.214724,1082.760736,6003.97546,398.5582822,324.1656442,574.0736196,1118.220859,367.8895706,1118.220859,367.8895706,163,19.15983702,11.84868473,0.78585358,0.895604396,0.554421769,-0.150344293
205,3721.093023,1641.627907,501.4186047,2741.883721,5152.581395,649.4186047,1283.953488,1072.953488,3451.116279,477.2790698,268.3488372,592.2790698,1158.604651,362.4651163,1158.604651,362.4651163,43,8.624197767,6.486884909,0.658966191,0.955555556,0.682539683,-0.117355641
206,6232.668085,1723.6,557.2361702,2507.008511,9772.602128,748.4468085,1990.914894,1096.244681,7480.017021,420.9446809,563.5851064,592.6042553,1716.095745,372.4106383,1716.095745,372.4106383,470,30.58174277,19.73585177,0.763889116,0.94,0.704647676,-0.370988733
207,3566.644068,1620.271186,513.7457627,2688.610169,4930.40678,697.6949153,2028.033898,1119.881356,3152.355932,3745.813559,511.7288136,650.1186441,1549,362.7966102,1549,362.7966102,59,10.54455699,7.207430144,0.729930492,0.936507937,0.670454545,-1.566218553
208,8325.625,1969.390625,519.671875,2711.46875,13408.8125,783.140625,2539.4375,1128.203125,8626.21875,407.53125,284.09375,573.984375,1691.28125,364.359375,1691.28125,364.359375,64,10.95980749,7.668154187,0.714474585,0.941176471,0.581818182,0.391640477
209,4460.40625,1527.34375,469,2552.71875,3099.3125,828.21875,1274.0625,1072.65625,4221.71875,429.65625,304.03125,701.90625,1209.34375,362.46875,1209.34375,362.46875,32,6.771999541,5.977773182,0.469901087,0.96969697,0.888888889,0.667025505
210,4518.863636,1397.941558,439.3831169,2070.448052,6654.279221,589.5194805,1387.896104,1051.051948,4833.487013,358.6883117,277.4480519,590.0714286,1263.5,367.461039,1263.5,367.461039,154,15.50940674,12.86716306,0.558304587,0.968553459,0.684444444,1.049924394
211,5508.301887,1604.509434,492.8396226,1858.245283,8168.839623,724.1698113,1376.735849,1033.915094,7125.962264,432.7169811,361.4056604,593.1415094,1981.518868,367.9245283,1981.518868,367.9245283,106,13.6982497,10.04690842,0.679749142,0.954954955,0.688311688,0.080696415
212,11158.02,2167.96,579.4,3167.34,15407.06,797.1,640,1080.82,11760.24,429.2,391.6,578.26,1044.2,365.14,1044.2,365.14,50,8.855125099,7.439970396,0.542295141,0.961538462,0.892857143,1.450292714
213,7260.692308,1585.974359,467.025641,2134.333333,10109.02564,679.974359,1124,1053.435897,6536.641026,410.4871795,248.3589744,894.4358974,1351.358974,365.4102564,1351.358974,365.4102564,39,10.08209462,5.383420552,0.845510659,0.886363636,0.541666667,1.083775809
214,8660.292683,1592.304878,480.4512195,2150.134146,12646.20732,689.097561,1238.804878,1052.097561,10349.59756,417.3414634,266.7073171,563.4146341,1470.597561,366.9634146,1470.597561,366.9634146,82,10.56778015,10.21008705,0.257971657,0.931818182,0.82,-0.636572406
215,8022.835052,1568.979381,509.3092784,2306.195876,12370.4433,863.6391753,1877.731959,1090.360825,7466.195876,545.2989691,339.6082474,621.6907216,1810.762887,366.1649485,1810.762887,366.1649485,97,14.45772226,8.950620182,0.785320649,0.96039604,0.76984127,1.448281401
216,5576.829787,1537.106383,496.4893617,2119.170213,8044.787234,706.4042553,1814.425532,1079.212766,4994.574468,408.9361702,334.4893617,586.9148936,1989.787234,366.8510638,1989.787234,366.8510638,47,10.62240237,5.668147818,0.845734966,0.959183673,0.783333333,-0.201503165
217,5636.55,1825.323333,496.06,2857.88,7844.29,697.45,1250.79,1069.823333,6615.946667,390.54,359.3833333,596.5733333,1068.836667,372.2133333,1068.836667,372.2133333,300,20.73294046,19.11029803,0.387817881,0.898203593,0.714285714,0.397236395
218,3004.819788,1482.243816,475.1660777,2021.166078,4400.727915,791.6607774,1541.64311,1072.063604,3200.487633,407.6996466,633.3674912,561.1272085,2113.858657,374.869258,2113.858657,374.869258,283,23.51944318,16.56326032,0.709965038,0.857575758,0.643181818,1.330316616
219,5321.427184,1807.320388,558.8543689,2412.699029,8145.553398,1472.300971,1268.417476,1070.135922,5974.970874,484.7281553,335.1747573,740.6116505,1959.514563,370.223301,1959.514563,370.223301,103,16.65828626,8.011599663,0.876754712,0.990384615,0.585227273,0.985838802
220,6639.99187,2030.154472,569.3333333,2769.056911,10381.84553,810.5609756,2427.276423,1119.430894,7271.373984,417.4471545,321.398374,559.8943089,1683.195122,371.4796748,1683.195122,371.4796748,123,14.14678964,11.49339377,0.583047171,0.911111111,0.630769231,-1.316120726
221,4553.622222,1365.433333,449.2555556,1915.511111,6364.166667,607.2222222,1399.544444,1049.644444,4209.411111,375.1333333,243.1444444,756.1555556,1312.1,372.7777778,1312.1,372.7777778,90,13.19979109,8.88030609,0.739859777,0.918367347,0.692307692,-0.091851452
222,7059.189189,1871.135135,525.9009009,2865.342342,9599.234234,742.8198198,867.1261261,1077.126126,7061.297297,408.7477477,314.4324324,586.1351351,1110.54955,376.4594595,1110.54955,376.4594595,111,16.53236219,8.862468566,0.844174872,0.948717949,0.69375,0.15101607
223,4179.878049,1372.731707,433.2439024,2231.609756,5987.878049,635.597561,951.4878049,1026.292683,4209.414634,376.2560976,242.9390244,843.1829268,1499.158537,373.1463415,1499.158537,373.1463415,82,12.66365473,8.534534181,0.738786752,0.942528736,0.700854701,0.060553907
224,6541.208791,1751.575824,523.356044,2751.942857,8783.454945,734.4747253,771.7604396,1067.257143,7372.147253,392.9978022,502.8901099,590.3692308,1003.334066,378.5032967,1003.334066,378.5032967,455,28.67149036,21.46608564,0.662919185,0.911823647,0.784482759,-1.505343646
225,2728.552632,1560.815789,447.6842105,2362.789474,4299.5,701.8947368,1363.078947,1060.210526,2997.868421,385.3684211,315.5789474,560.0789474,1647.236842,374.6578947,1647.236842,374.6578947,38,10.77189282,4.934991058,0.88888215,0.844444444,0.575757576,-0.06874364
226,7092.465649,1791.870229,541.9312977,2448.435115,11185.46565,900.8320611,1129.030534,1053.083969,7164.465649,436.3206107,282.4122137,771.5648855,1700.480916,379.0534351,1700.480916,379.0534351,131,18.32773805,9.358658588,0.859801671,0.903448276,0.727777778,-0.093186925
227,4889.295918,1418.081633,988.7142857,2570.163265,6947.285714,668.6836735,936.3265306,1034,4063.755102,368.0204082,235.6632653,838.0918367,1184.857143,376.8367347,1184.857143,376.8367347,98,15.04128251,8.336461882,0.832357729,0.97029703,0.7,0.499586374
228,5035.557692,1624.508741,479.4335664,2333.800699,7899.033217,645.3513986,888.798951,1043.138112,5962.486014,376.291958,276.2972028,608.7132867,1625.963287,384.2377622,1625.963287,384.2377622,572,31.0039896,24.06942165,0.630322936,0.939244663,0.680952381,1.056291641
229,4102.849462,1479.696774,449.3870968,2141.556989,6147.597849,607.911828,826.2602151,1031.24086,4645.567742,358.544086,252.1376344,592.483871,1774.772043,381.6580645,1774.772043,381.6580645,465,25.61955496,24.20909626,0.327226277,0.922619048,0.687869822,0.385552467
230,7062.011905,2025.488095,576.8809524,3211.416667,7100.952381,1075.964286,1850.166667,1119.464286,4931.797619,430.4166667,334.702381,767.9404762,1203.261905,377.297619,1203.261905,377.297619,84,12.9662687,8.430624086,0.759765987,0.933333333,0.777777778,0.133985695
231,7726.311475,1950.155738,629.6065574,2785.92623,9820.180328,784.5327869,902.0409836,1044.672131,7173.237705,439.3442623,250.5,688.5409836,1242.639344,379.8770492,1242.639344,379.8770492,122,18.2179304,8.680884231,0.879173269,0.953125,0.586538462,-0.620622373
232,9591.054348,2598.554348,697.6956522,3572.271739,14463.91304,1152.652174,2029.836957,1134,9300.021739,491.1413043,408.0108696,689.5543478,1752.076087,378.4456522,1752.076087,378.4456522,92,13.00062664,9.149501932,0.71042401,0.948453608,0.58974359,-0.801445155
233,5473.031915,1621.989362,500.8085106,2113.021277,8049.829787,735.8404255,1823.978723,1060.989362,5705.702128,421.5425532,314.8723404,594.4148936,1863.414894,378.0531915,1863.414894,378.0531915,94,14.03559027,8.753758106,0.781677426,0.930693069,0.602564103,1.077546957
234,2857.936842,1373.578947,464.6421053,1854.642105,3956.536842,654.0947368,3192,1102.063158,2879.989474,403.8947368,275.4842105,641.6526316,1576.4,377.2736842,1576.4,377.2736842,95,17.84734986,7.504943739,0.907289081,0.871559633,0.620915033,1.445122346
235,4881.902778,1455.875,447.8888889,2128.284722,7129.597222,617.1736111,2180.583333,1080.277778,4947.666667,388.1388889,242.4722222,684.8541667,1308.423611,383.3611111,1308.423611,383.3611111,144,18.8341209,10.75931098,0.820764315,0.872727273,0.5,0.615682271
236,6239.27027,1687,521.3513514,3145.108108,8532.702703,761.4864865,1542.108108,1145.972973,4693.891892,397.4864865,223.2432432,691.2432432,1512.891892,377.6756757,1512.891892,377.6756757,37,8.164156037,5.790564063,0.704940238,1,0.755102041,-0.78186964
237,8228.588785,1555.990654,488.046729,2054.588785,11882.88785,773.7757009,820.1401869,1024.158879,7469.345794,419.7102804,224.8411215,796.7009346,1325.841121,382.7943925,1325.841121,382.7943925,107,17.22732945,8.392729974,0.873304182,0.869918699,0.50952381,-0.617362917
238,4288.142241,1502.392241,472.8318966,2026.228448,6495.974138,679.737069,1232.008621,1044.849138,4669.612069,403.9913793,247.0948276,588.2413793,1570.633621,387.4310345,1570.633621,387.4310345,232,20.3064404,14.78502794,0.685475702,0.928,0.69047619,0.582497888
239,5111.917647,1946.470588,511.7529412,2437.652941,8059.082353,735.3647059,1462.764706,1051.723529,6228.847059,416.3352941,345.0117647,569.9058824,1685.158824,383.7411765,1685.158824,383.7411765,170,17.14798797,14.10216565,0.568938326,0.837438424,0.526315789,-1.103028228
240,4000.604167,1609.6875,485.1041667,2358.291667,5666.208333,922.7916667,1149.5,1060.9375,3196.0625,419.7291667,332.125,782.75,1985.895833,381.3541667,1985.895833,381.3541667,48,8.80567131,6.948352123,0.614294385,0.96,0.761904762,0.372723153
241,10034.07353,1726.352941,645.1176471,1483.338235,14160.69118,938.0441176,513.3970588,1025.705882,9119.176471,1557.838235,273.9264706,579.4852941,1349.073529,383.0294118,1349.073529,383.0294118,68,11.01658764,8.356348989,0.651644801,0.957746479,0.566666667,1.224953068
242,4106.02027,1531.412162,488.7094595,2121.959459,5778.081081,754.2837838,1392.047297,1024.763514,4562.222973,441.7364865,262.4932432,733.8378378,1247.459459,389.0945946,1247.459459,389.0945946,148,18.29635163,10.65901454,0.812776264,0.948717949,0.632478632,-0.343350487
243,3727.123377,1466.13474,457.9123377,1688.988636,5456.87013,635.2516234,655.0649351,996.5876623,4290.618506,405.7142857,235.4902597,562.3944805,1437.808442,394.1477273,1437.808442,394.1477273,616,32.19071242,25.68219214,0.602904024,0.936170213,0.735961768,0.923899857
244,5225.124224,1346.043478,475.4409938,1720.192547,8179.832298,687.3478261,2023.428571,1041.273292,5996.341615,414.3291925,332.2484472,575.3850932,1859.956522,389.0186335,1859.956522,389.0186335,161,17.72537507,11.82948723,0.744721073,0.92,0.688034188,0.196120862
245,5836.568966,1321.5,459.1896552,1912.62069,7845.086207,615.5689655,1294.241379,1021.172414,4085.827586,384.1896552,613.4310345,770.5,1290.327586,384.2413793,1290.327586,384.2413793,58,9.426883391,7.882881125,0.548405007,0.966666667,0.725,1.451867881
246,6796.09901,1540.138614,469.6930693,2218.970297,9751.188119,663.7227723,648.5643564,1036.29703,6552.108911,388.9207921,224.1089109,709.960396,1498.861386,387.8712871,1498.861386,387.8712871,101,15.13651442,8.657199412,0.820294473,0.952830189,0.612121212,-0.476775436
247,8576.56068,2393.237864,678.0485437,3150.25,13491.08495,1012.567961,914.2791262,1084.269417,10059.37379,481.8470874,340.6723301,580.5703883,1747.75,397.4951456,1747.75,397.4951456,412,29.57895491,19.02393997,0.765733539,0.849484536,0.624242424,-0.082663071
248,5217,1402.700375,442.4157303,1953.94382,7784.153558,630.835206,602.5318352,1012.202247,7044.11985,393.659176,238.6816479,594.340824,1469.846442,391.5617978,1469.846442,391.5617978,267,24.4517446,15.0209473,0.789064903,0.878289474,0.577922078,0.785959472
249,5122.432624,1670.58156,429.4964539,2674.390071,8219.751773,666.8014184,608.4751773,1116.893617,5362.255319,343.2624113,332.893617,555.1347518,2150.567376,387.5035461,2150.567376,387.5035461,141,19.15920872,9.569498009,0.866329738,0.898089172,0.712121212,-1.264857317
250,3068.309859,1247.873239,410.4929577,2002.295775,4736.309859,618.6478873,1408.450704,1034.788732,4129.802817,360.3802817,289.3098592,600.3802817,1762.521127,389.5211268,1762.521127,389.5211268,71,10.92646764,8.434052008,0.635753785,0.922077922,0.591666667,0.017368291
251,7474.98,1782.466667,532.4266667,2355.666667,11803.65333,766.6133333,1163.893333,1058.773333,7357.7,406.1466667,317.1533333,565.9333333,1671.726667,392.7066667,1671.726667,392.7066667,150,22.5337421,9.757307248,0.901389723,0.806451613,0.524475524,-1.24914626
252,7047.932308,1330.775385,477.8492308,1956.433846,10123.74154,663.7876923,1419.704615,1045.036923,7523.110769,386.1784615,561.4892308,607.9907692,1103.2,398.7661538,1103.2,398.7661538,325,25.06419865,16.60343575,0.749118221,0.950292398,0.694444444,0.096421548
253,4238.609467,1400.83432,466.6213018,1894.366864,6473.514793,813.1597633,1376.266272,1056.52071,4205.923077,413.556213,425.7988166,574.1952663,2014.254438,394.1065089,2014.254438,394.1065089,169,19.28356258,11.78270832,0.791612521,0.913513514,0.670634921,0.470409496
254,5054.966667,1441.093333,477.4,1796.72,7329.2,712.2866667,536.8,1009.926667,5137.413333,415.7666667,215.04,594.1333333,1388.566667,392.5,1388.566667,392.5,150,15.2637119,12.6496899,0.559629812,0.967741935,0.833333333,-1.526150196
255,2648.585366,1439.487805,384.2195122,1967.585366,3753.658537,640.4634146,808.3170732,1011.804878,2361.292683,362.3414634,283.195122,562.8536585,1655.121951,390.9756098,1655.121951,390.9756098,41,10.4345567,5.088904102,0.873012852,0.931818182,0.585714286,1.106644038
256,3301.582524,1411.708738,467.6731392,2216.12945,5167.967638,623.7022654,1529.705502,1060.644013,3741.433657,369.7313916,338.6699029,599.9320388,1815.559871,397.4789644,1815.559871,397.4789644,309,20.89057824,18.93879313,0.422053265,0.971698113,0.735714286,0.42316915
257,11808.27294,1727.08945,543.5711009,1981.126147,18152.55734,814.6743119,865.2201835,1037.259174,13079.19266,5846.465596,238.0389908,568.3669725,1536.357798,401.7706422,1536.357798,401.7706422,436,29.85577875,19.96646975,0.743474764,0.891615542,0.672839506,0.355975843
258,5840.259169,1710.457213,494.8630807,2303.491443,8966.259169,716.1760391,706.8826406,1051.268949,6489.877751,403.3276284,283.9755501,569.4180929,1919.352078,399.5550122,1919.352078,399.5550122,409,32.19189487,16.74947771,0.853982895,0.914988814,0.568055556,-1.035104805
259,6942.554656,1856.591093,483.417004,2860.251012,9930.404858,760.7530364,843.1538462,1119.603239,6670.995951,377.3441296,410.048583,554.4129555,2153.331984,398.2307692,2153.331984,398.2307692,247,23.85394454,14.74978078,0.78591293,0.866666667,0.605392157,1.469643497
260,5555.248848,1350.64977,444.9170507,1696.096774,8306.792627,655.1981567,790.5576037,1038.654378,6035.267281,434.078341,625.6451613,553.4423963,2120.737327,397.9723502,2120.737327,397.9723502,217,21.4882375,13.58626032,0.774752205,0.900414938,0.723333333,-1.185720004
261,5304.657718,1400.95302,470.7516779,1807.550336,8124.899329,688.7449664,770.7919463,1017.697987,6336.362416,410.3422819,452.6442953,567.4295302,1460.731544,399.8456376,1460.731544,399.8456376,149,15.79009885,12.50761554,0.610368474,0.925465839,0.62605042,0.238833096
262,13510.06742,1709.05618,594.9269663,2074.97191,21184.35393,841.1011236,3225.247191,1151.11236,14168.27528,553.9157303,312.1123596,595.005618,1851.11236,400.5449438,1851.11236,400.5449438,178,19.73803745,11.6800152,0.806120367,0.931937173,0.760683761,0.13370308
263,5224.662921,1414.179775,450.1123596,2091.280899,7383.348315,960.8426966,907.1235955,1067.516854,4318.707865,413.3258427,466.2359551,661.3820225,2071.786517,398.2022472,2071.786517,398.2022472,89,13.27772615,8.550136919,0.765071053,0.967391304,0.73553719,0.700130333
264,7590.567901,1430.481481,483.9938272,1937.722222,10980.32099,743.9691358,876.5123457,1042.12963,7356.444444,412.9876543,256.4876543,815.2654321,1190.296296,401.5123457,1190.296296,401.5123457,162,17.39619927,11.97588988,0.725312368,0.947368421,0.723214286,-0.567418758
265,7126.834437,1756.284768,525.1390728,2289.503311,10813.23179,820.9072848,565.5496689,1031.874172,7353.556291,432.8609272,213.6953642,566.9536424,1373.880795,399.7615894,1373.880795,399.7615894,151,16.08111707,12.26079551,0.647065617,0.932098765,0.683257919,1.350703253
266,4964.228261,1413.413043,466.7826087,1992.576087,7808.98913,816.6630435,1669.880435,1020.315217,4464.521739,412.9782609,353.8913043,614.5978261,1692.782609,399.923913,1692.782609,399.923913,92,13.37373723,8.823808627,0.751453283,0.958333333,0.707692308,-0.450192251
267,5666.718919,1538.356757,449.8216216,2279.72973,8562.983784,621.4648649,742.4216216,1034.459459,6173.459459,365.9783784,271.4594595,591.1081081,1773.097297,401.8108108,1773.097297,401.8108108,185,17.88129375,13.99807114,0.622231562,0.911330049,0.642361111,1.108479512
268,5510.463663,1652.31686,477.943314,2191.223837,8357.232558,685.7965116,689.0218023,1041.953488,6446.226744,391.5421512,326.752907,560.9069767,1938.284884,411.3997093,1938.284884,411.3997093,688,35.28622718,27.58208725,0.62369572,0.863237139,0.579124579,1.461035688
269,9038.245902,1909.606557,632.2131148,2166.606557,12093.81967,869.6393443,1012.327869,1071.360656,8687.229508,451.4098361,258.0491803,850.2622951,1302.278689,398.2131148,1302.278689,398.2131148,61,11.12016529,7.041709703,0.77395724,0.968253968,0.7625,-1.189098918
270,5736.302326,1408.116279,474.8604651,1761.511628,8311.139535,832.372093,574.0465116,1027.697674,5038.302326,444.9534884,230.9069767,560.7674419,1345.488372,397.7906977,1345.488372,397.7906977,43,8.468248714,6.488243897,0.642620238,0.955555556,0.767857143,1.412415947
271,6245.855856,1577.747748,455.2522523,2351.369369,9419.837838,787.5045045,1074.252252,1062.855856,7064.882883,408.8288288,230.7027027,686.7387387,1636.828829,402.4864865,1636.828829,402.4864865,111,13.16661505,11.16490124,0.530043412,0.932773109,0.616666667,0.317607135
272,5009.65445,1449.890052,487.1308901,1898.91623,7855.240838,717.7015707,2262.963351,1107.853403,5791.895288,1218.172775,321.9633508,585.6753927,1838.17801,402.1937173,1838.17801,402.1937173,191,15.74877503,15.72804111,0.051296691,0.950248756,0.74609375,1.236679378
273,6949.613793,1537.62069,510.7034483,2188.172414,10096.82759,1217.496552,1167.075862,1086.172414,6328.517241,461.6689655,341.7241379,722.5310345,2036.296552,403.2689655,2036.296552,403.2689655,145,15.5820158,11.88631538,0.646607707,0.953947368,0.697115385,-0.346080098
274,8302.25,1535.513158,516.1447368,2131.269737,11279.24342,741.3684211,986.7894737,1055.059211,7953.315789,423.7171053,255.3881579,708.6644737,982,404.4407895,982,404.4407895,152,16.43911708,11.84169123,0.693625079,0.962025316,0.723809524,0.587828065
275,3779.202128,1604.968085,512.4361702,2261.244681,5312.425532,686.8404255,1484.648936,1043.180851,3962.914894,397.3297872,320.7659574,606.0957447,1245.957447,403.0531915,1245.957447,403.0531915,94,12.39502217,9.849496834,0.607089769,0.949494949,0.783333333,-1.330870419
276,4640.845528,1645.845528,513.7154472,2456.813008,7140.390244,936.1382114,1060.658537,1046.056911,5252.626016,425.8455285,291.3333333,744.495935,1644.593496,407.2113821,1644.593496,407.2113821,123,19.49296069,9.371238332,0.876857777,0.809210526,0.569444444,-0.419478158
277,3213.340909,1549.75,477.25,2333.113636,4669.590909,1088.772727,1551.181818,1054.840909,2670.681818,423.1136364,376.6363636,630.8181818,1995.454545,401.0681818,1995.454545,401.0681818,44,8.807152643,6.449755932,0.680948214,1,0.698412698,1.051056315
278,8708.668675,1806.951807,511.1024096,2298.018072,12901.39759,854.4216867,861.9698795,1095.668675,8986.46988,443.3614458,463.626506,575.5722892,2134.560241,404.5060241,2134.560241,404.5060241,166,16.59260657,12.86820184,0.631300523,0.943181818,0.737777778,-0.774594141
279,6301.38835,1455.757282,477.3203883,2060.621359,8983.145631,683.3786408,1035.912621,1033.68932,6061.757282,400.1165049,281.7669903,618.7087379,1050.990291,404.6990291,1050.990291,404.6990291,103,14.82881398,9.117096674,0.788665084,0.911504425,0.66025641,0.571873611
280,2590.129032,1460.983871,470.2096774,2070.354839,3607.903226,630.8387097,1353.66129,1035.193548,2394.096774,383.9193548,509.4677419,637.9354839,1226.322581,403.2096774,1226.322581,403.2096774,62,9.543168534,8.299527016,0.493611473,0.953846154,0.861111111,0.175795777
281,10137.71717,1698.909091,591.6363636,2009.121212,15167.23232,804.6767677,1053.080808,1061.555556,10811.12121,455.6868687,247.3333333,899.3333333,1305.656566,404.5151515,1305.656566,404.5151515,99,17.33320158,7.796178978,0.893137881,0.804878049,0.529411765,-1.315388608
282,5168.430233,1758.406977,531.0697674,2761.767442,7530.94186,963.2674419,3332.709302,1198.302326,4510.627907,414.7790698,497.3488372,687.8488372,2172.395349,405.8372093,2172.395349,405.8372093,86,14.4839114,7.651620771,0.849067642,0.945054945,0.682539683,-0.310460637
283,2156.137441,1394.251185,458.7440758,2048.241706,3183.545024,627.6350711,999.9004739,1015.900474,2317.14218,380.478673,213.4549763,642.7440758,1614.042654,409.9004739,1614.042654,409.9004739,211,22.57891696,12.66839866,0.827766986,0.89787234,0.753571429,-0.021737245
284,7806.385542,1480.566265,510.626506,2237.614458,10715.26506,731.3253012,887.7228916,1058.963855,6293.144578,408.8795181,475.3855422,689.6024096,922.253012,407.5542169,922.253012,407.5542169,83,17.30326467,7.066498235,0.912807077,0.838383838,0.49112426,-0.676029357
285,2503.1,1436.957143,482.8,2071.828571,3691.185714,744.8428571,2006.671429,1068.8,3116.5,449.0285714,333.4142857,565.9285714,1559.728571,405.4,1559.728571,405.4,70,10.92696757,8.394200632,0.640198498,0.95890411,0.875,1.521204342
286,4133.010309,1347.793814,448.7010309,2365.268041,5437.463918,801.7010309,972.4123711,1042.824742,3547.876289,397.9484536,401.7525773,709.9381443,1062.742268,410.814433,1062.742268,410.814433,97,14.21764372,9.36529501,0.752397486,0.866071429,0.587878788,-0.083470925
287,3606.018692,1404.121495,469.9813084,1849.71028,5186.411215,630.3831776,1532.345794,1024.457944,4162.878505,394.0186916,446.9252336,701.6915888,1287.813084,408.9813084,1287.813084,408.9813084,107,13.45382806,10.30198302,0.643163644,0.930434783,0.636904762,-0.070882538
288,3290.16092,1542.195402,471.7241379,2333.586207,5082.988506,921.7931034,1384.413793,1102.908046,4934.781609,412.0114943,501.3333333,572.1609195,2148.402299,407.6666667,2148.402299,407.6666667,87,14.03655887,8.777500161,0.78035935,0.836538462,0.517857143,1.030878438
289,5996.258824,2132.670588,518.1529412,3464.941176,8929.376471,746.7529412,1446.764706,1231.635294,6572.482353,381.0352941,280.6588235,564.8352941,2184.047059,406.5764706,2184.047059,406.5764706,85,15.39713287,7.274403759,0.881356488,0.934065934,0.758928571,1.334465766
290,6046.606838,1431.179487,528.6752137,1640.948718,8736.213675,876.6495726,557.4871795,993.5555556,6209.42735,455.8119658,221.6410256,563.4358974,1337.769231,410.5384615,1337.769231,410.5384615,117,17.52749269,10.0006912,0.821247796,0.829787234,0.573529412,1.221230058
291,2631.382979,1339.468085,433.893617,2083,3762.574468,676.6382979,2349.276596,1060.489362,2910.659574,374.5531915,252.6170213,626.5744681,1500.468085,407.7446809,1500.468085,407.7446809,47,8.849298609,7.016149653,0.609419296,0.959183673,0.522222222,-1.061160393
292,10737.44304,1737.924051,628.3860759,2019.101266,16508.91772,918.9620253,3444.639241,1113.272152,10876.51899,503.1898734,375.721519,658.4556962,1798.740506,410.8417722,1798.740506,410.8417722,158,19.39577641,10.70888974,0.83376146,0.951807229,0.6171875,0.811221466
293,9782.677419,1601.064516,533.0322581,1877.225806,14584.16129,771.8064516,657.2258065,1041.129032,8201.548387,426.9032258,248.5483871,855.2580645,1320.193548,407.9677419,1320.193548,407.9677419,31,7.46534692,5.367854387,0.694972661,0.939393939,0.645833333,0.139744562
294,9241.232143,1483.285714,495.9464286,1875.821429,13595.16071,722.5178571,1515.321429,1047.142857,8144.946429,414.4642857,325.9642857,912.0892857,1296.892857,411.6964286,1296.892857,411.6964286,56,9.906830807,7.322916873,0.673509514,0.918032787,0.7,0.451544602
295,5329.821429,1267.839286,509.6071429,1759.803571,7806.375,701.6607143,3390.892857,1158.392857,4153.75,407.8035714,242.125,763.125,1402.232143,411.5714286,1402.232143,411.5714286,56,9.799216077,7.921222913,0.588698471,0.875,0.691358025,0.056539139
296,3597.942857,1250.571429,402.6571429,1601.971429,5348.257143,544.2285714,493.6285714,995.2285714,4307.942857,382.5142857,238.4,549.4571429,1444.171429,410.0857143,1444.171429,410.0857143,35,8.215393247,5.740046178,0.715420617,0.897435897,0.714285714,0.492550383
297,4996.036649,1514.984293,465.0366492,1869.931937,7571.712042,783.0890052,1797.366492,1053.282723,5113.806283,419.1361257,227.1099476,614.4136126,1508.272251,418.0052356,1508.272251,418.0052356,191,19.90918125,12.63289212,0.772901559,0.922705314,0.628289474,0.402994318
298,8636.381356,2234.635593,615.3644068,2970.830508,13751.72034,983.3220339,963.4915254,1103.627119,9588.779661,477.9576271,460.3305085,575.8983051,1742.932203,414.3813559,1742.932203,414.3813559,118,13.63598488,11.99993499,0.474937229,0.914728682,0.561904762,-0.833348715
299,2807.081081,1619.472973,499.6486486,2113.864865,4453.067568,729.1891892,2934.662162,1102.905405,3283.391892,479.2972973,345.4594595,587.8243243,1832.567568,413.5405405,1832.567568,413.5405405,74,10.81024852,8.896476405,0.568089367,0.913580247,0.672727273,-0.346397033
300,3622.5,1425.986111,461.4444444,2124.486111,5124.291667,754.0833333,2630.361111,1106.472222,3058.986111,431.2361111,345.8055556,772.3333333,2081.375,411.4027778,2081.375,411.4027778,72,11.2124723,8.279244949,0.674367344,0.98630137,0.818181818,-1.512850626
301,2666.055556,1245.861111,447.6666667,1672.638889,3706.361111,686.4166667,949.1111111,1029.777778,2014.277778,434.25,877.4166667,557.0555556,2107.833333,410.4444444,2107.833333,410.4444444,36,7.631574564,5.994323079,0.618908013,0.972972973,0.75,-1.216483191
