CDK11A	ENST00000378638.2	chr1	-	1634319	1654270	1634345	1654035	20	1634319,1634518,1634914,1635262,1635477,1635661,1635988,1636342,1637080,1638847,1639618,1640232,1640476,1640956,1643702,1647784,1650766,1653034,1654026,1654146,	1634438,1634708,1635063,1635379,1635585,1635783,1636094,1636464,1637171,1639023,1639684,1640391,1640572,1641079,1643839,1647917,1650894,1653150,1654073,1654270,
CDK11A	ENST00000509982.1	chr1	-	1634319	1654271	1636460	1654257	19	1634319,1634518,1634914,1635262,1635477,1635661,1635988,1636342,1637080,1638963,1639618,1640232,1640476,1640917,1643702,1647784,1650766,1653034,1654146,	1634438,1634708,1635063,1635379,1635585,1635783,1636094,1636464,1637171,1639023,1639684,1640391,1640572,1641079,1643839,1647917,1650894,1653150,1654271,
CDK11A	ENST00000404249.3	chr1	-	1634319	1655763	1634345	1654257	20	1634319,1634518,1634914,1635262,1635477,1635661,1635988,1636342,1637080,1638847,1639618,1640232,1640476,1640956,1643702,1647784,1650766,1653034,1654146,1655696,	1634438,1634708,1635063,1635379,1635585,1635783,1636094,1636464,1637171,1639023,1639684,1640391,1640572,1641079,1643839,1647917,1650894,1653150,1654270,1655763,
CDK11A	ENST00000460465.1	chr1	-	1634319	1655763	1636460	1654257	20	1634319,1634518,1634914,1635262,1635477,1635661,1635988,1636342,1637080,1638963,1639618,1640232,1640476,1640956,1643702,1647784,1650766,1653034,1654146,1655696,	1634438,1634708,1635063,1635379,1635585,1635783,1636094,1636464,1637171,1639023,1639684,1640391,1640572,1641079,1643839,1647917,1650894,1653150,1654270,1655763,
CDK11A	ENST00000357760.2	chr1	-	1634319	1655763	1634345	1654257	20	1634319,1634518,1634914,1635262,1635477,1635661,1635988,1636342,1637080,1638847,1639618,1640232,1640476,1640956,1643702,1647784,1650796,1653034,1654146,1655696,	1634438,1634708,1635063,1635379,1635585,1635783,1636094,1636464,1637171,1639023,1639684,1640391,1640572,1641079,1643866,1647917,1650894,1653150,1654270,1655763,
CDK11A	ENST00000358779.5	chr1	-	1634319	1655763	1634345	1654257	20	1634319,1634518,1634914,1635262,1635477,1635661,1635988,1636342,1637080,1638847,1639618,1640232,1640476,1640956,1643702,1647784,1650796,1653034,1654146,1655696,	1634438,1634708,1635063,1635379,1635585,1635783,1636094,1636464,1637171,1639023,1639684,1640391,1640572,1641079,1643839,1647917,1650894,1653150,1654270,1655763,
CDK11A	ENST00000378633.1	chr1	-	1634319	1655763	1634345	1654257	20	1634319,1634518,1634914,1635262,1635477,1635661,1635988,1636342,1637080,1638847,1639618,1640232,1640476,1640917,1643702,1647784,1650796,1653034,1654146,1655696,	1634438,1634708,1635063,1635379,1635585,1635783,1636094,1636464,1637171,1639023,1639684,1640391,1640572,1641079,1643839,1647917,1650894,1653150,1654270,1655763,
CDK11A	ENST00000478901.1	chr1	-	1634526	1635555	1635555	1635555	2	1634526,1635477,	1635379,1635555,
CDK11A	ENST00000468397.1	chr1	-	1634526	1635994	1635994	1635994	4	1634526,1634914,1635262,1635661,	1634708,1635063,1635434,1635994,
CDK11A	ENST00000491311.1	chr1	-	1635042	1636041	1636041	1636041	4	1635042,1635262,1635477,1635661,	1635063,1635379,1635585,1636041,
CDK11A	ENST00000495016.1	chr1	-	1635306	1636024	1636024	1636024	3	1635306,1635661,1635988,	1635434,1635783,1636024,
CDK11A	ENST00000468800.1	chr1	-	1635487	1639000	1639000	1639000	5	1635487,1635661,1636342,1637080,1638847,	1635585,1636094,1636464,1637171,1639000,
CDK11A	ENST00000464748.1	chr1	-	1635537	1636199	1636199	1636199	3	1635537,1635661,1635988,	1635585,1635783,1636199,
CDK11A	ENST00000489300.1	chr1	-	1635681	1636463	1636463	1636463	2	1635681,1635988,	1635783,1636463,
CDK11A	ENST00000492390.1	chr1	-	1635788	1640315	1640315	1640315	5	1635788,1637080,1638963,1639618,1640232,	1636464,1637171,1639023,1639684,1640315,
CDK11A	ENST00000474916.1	chr1	-	1636046	1639670	1639670	1639670	4	1636046,1637080,1638847,1639618,	1636464,1637171,1639038,1639670,
CDK11A	ENST00000378635.3	chr1	-	1637077	1655766	1640369	1654257	11	1637077,1638847,1639618,1640232,1640476,1640956,1647784,1650796,1653034,1654146,1655696,	1637171,1639023,1639684,1640391,1640572,1641079,1647917,1650894,1653150,1654270,1655766,
CDK11A	ENST00000479362.1	chr1	-	1647788	1655471	1647788	1654257	5	1647788,1650796,1653034,1654146,1655238,	1647917,1650894,1653150,1654270,1655471,
CDK11A	ENST00000498810.1	chr1	-	1650604	1653318	1653318	1653318	2	1650604,1653034,	1650894,1653318,
CDK11A	ENST00000487462.1	chr1	-	1653904	1655458	1655458	1655458	2	1653904,1655387,	1654270,1655458,
CDK11A	ENST00000401096.2	chr1	-	1654146	1655713	1654146	1654257	2	1654146,1655387,	1654270,1655713,
RP1-283E3.8	ENST00000598846.1	chr1	-	1634174	1669127	1669127	1669127	20	1634174,1634518,1634914,1635262,1635661,1635988,1636342,1637080,1638963,1639618,1640232,1640476,1640956,1643702,1647784,1650796,1653034,1654026,1666128,1666642,	1634438,1634708,1635063,1635434,1635783,1636094,1636464,1637171,1639023,1639684,1640391,1640572,1641079,1643839,1647917,1650894,1653150,1654270,1666274,1669127,
RP1-283E3.4	ENST00000577672.1	chr1	+	1655950	1667412	1667412	1667412	2	1655950,1667255,	1656202,1667412,
RP1-283E3.4	ENST00000417099.1	chr1	+	1656053	1663343	1663343	1663343	2	1656053,1661684,	1656202,1663343,
RP1-283E3.4	ENST00000424604.1	chr1	+	1663992	1667414	1667414	1667414	2	1663992,1667255,	1664283,1667414,
RP1-283E3.4	ENST00000418950.2	chr1	+	1667255	1668690	1668690	1668690	2	1667255,1668292,	1667354,1668690,
SLC35E2	ENST00000355439.2	chr1	-	1656276	1677358	1656852	1670996	7	1656276,1666128,1669759,1670360,1670674,1675689,1677162,	1656861,1666274,1669887,1670496,1671143,1676107,1677358,
SLC35E2	ENST00000400924.1	chr1	-	1656852	1677431	1656852	1670996	6	1656852,1666128,1669759,1670360,1670674,1677162,	1656861,1666274,1669887,1670496,1671143,1677431,
SLC35E2	ENST00000246421.4	chr1	-	1663680	1677431	1663893	1670996	6	1663680,1666128,1669759,1670360,1670674,1677162,	1663962,1666274,1669887,1670496,1671143,1677431,
SLC35E2	ENST00000475229.1	chr1	-	1663696	1666713	1666713	1666713	3	1663696,1666128,1666642,	1663962,1666274,1666713,
NADK	ENST00000341426.5	chr1	-	1682670	1709909	1684342	1696845	12	1682670,1685005,1685489,1685722,1685982,1686812,1687696,1687941,1688619,1693390,1696666,1709727,	1684499,1685088,1685647,1685822,1686137,1686915,1687782,1688047,1688749,1693474,1696885,1709909,
NADK	ENST00000341991.3	chr1	-	1682670	1710229	1684342	1696845	12	1682670,1685005,1685489,1685722,1685982,1686812,1687696,1687941,1688619,1693390,1696666,1710184,	1684499,1685088,1685647,1685822,1686137,1686915,1687782,1688047,1688749,1693474,1696885,1710229,
NADK	ENST00000378625.1	chr1	-	1682670	1711508	1684342	1696845	14	1682670,1685005,1685489,1685722,1685982,1686812,1687696,1687941,1688545,1690539,1691172,1693390,1696666,1711343,	1684499,1685088,1685647,1685822,1686137,1686915,1687782,1688096,1688749,1690682,1691341,1693474,1696885,1711508,
NADK	ENST00000344463.4	chr1	-	1682677	1709909	1684342	1696845	14	1682677,1685005,1685489,1685722,1685982,1686812,1687696,1687941,1688545,1690539,1691172,1693390,1696666,1709727,	1684499,1685088,1685647,1685822,1686137,1686915,1687782,1688096,1688749,1690682,1691341,1693474,1696885,1709909,
NADK	ENST00000342348.5	chr1	-	1683909	1690081	1684342	1689970	10	1683909,1685005,1685489,1685722,1685982,1686812,1687696,1687941,1688619,1689803,	1684499,1685088,1685647,1685822,1686137,1686915,1687782,1688047,1688749,1690081,
NADK	ENST00000498806.1	chr1	-	1684413	1685822	1685071	1685822	3	1684413,1685005,1685722,	1684499,1685088,1685822,
NADK	ENST00000469045.1	chr1	-	1685499	1688707	1688276	1688707	8	1685499,1685722,1685982,1686812,1687696,1687941,1688217,1688619,	1685647,1685822,1686137,1686915,1687782,1688047,1688321,1688707,
NADK	ENST00000480499.1	chr1	-	1685601	1687766	1687766	1687766	4	1685601,1685982,1686812,1687696,	1685822,1686137,1686915,1687766,
NADK	ENST00000497747.1	chr1	-	1685603	1686305	1686305	1686305	3	1685603,1685722,1685982,	1685647,1685822,1686305,
NADK	ENST00000477235.1	chr1	-	1685609	1688463	1688463	1688463	6	1685609,1685722,1685982,1686812,1687696,1687941,	1685647,1685822,1686137,1686915,1687782,1688463,
NADK	ENST00000489538.1	chr1	-	1685619	1688047	1686104	1688047	5	1685619,1685722,1685982,1687696,1687941,	1685647,1685822,1686137,1687782,1688047,
NADK	ENST00000497615.1	chr1	-	1685641	1686335	1686335	1686335	2	1685641,1685982,	1685822,1686335,
NADK	ENST00000497186.1	chr1	-	1685781	1688667	1688276	1688667	7	1685781,1685982,1686812,1687696,1687941,1688177,1688619,	1685822,1686137,1686915,1687782,1688047,1688321,1688667,
NADK	ENST00000400922.2	chr1	-	1686110	1690014	1686110	1689970	6	1686110,1686812,1687696,1687941,1688619,1689803,	1686137,1686915,1687782,1688047,1688749,1690014,
NADK	ENST00000492845.2	chr1	-	1687442	1711401	1711401	1711401	6	1687442,1687941,1688619,1693390,1696666,1711343,	1687782,1688047,1688749,1693474,1696885,1711401,
NADK	ENST00000492768.1	chr1	-	1688026	1709858	1709858	1709858	5	1688026,1688619,1693390,1696666,1709727,	1688321,1688749,1693474,1696885,1709858,
NADK	ENST00000460602.1	chr1	-	1688209	1709858	1709858	1709858	4	1688209,1693390,1696666,1709727,	1688749,1693474,1696885,1709858,
NADK	ENST00000464373.1	chr1	-	1693103	1709859	1709859	1709859	3	1693103,1696666,1709727,	1693474,1696885,1709859,
NADK	ENST00000480542.1	chr1	-	1710595	1711896	1711896	1711896	3	1710595,1711343,1711720,	1710635,1711468,1711896,
GNB1	ENST00000378609.4	chr1	-	1716728	1822495	1718769	1756892	12	1716728,1718760,1720491,1721833,1724683,1735857,1737913,1747194,1749275,1756835,1770628,1822258,	1718492,1718876,1720708,1722035,1724750,1736020,1737977,1747301,1749314,1756938,1770677,1822495,
GNB1	ENST00000461893.1	chr1	-	1719425	1725636	1725636	1725636	3	1719425,1721833,1724683,	1720708,1722035,1725636,
GNB1	ENST00000471354.1	chr1	-	1720499	1749825	1749825	1749825	7	1720499,1721833,1724683,1735857,1737913,1747194,1749125,	1720708,1722035,1724750,1736020,1737977,1747301,1749825,
GNB1	ENST00000439272.2	chr1	-	1722003	1822275	1722003	1756892	8	1722003,1724683,1735857,1737913,1747194,1756835,1770628,1822258,	1722035,1724750,1736020,1737977,1747301,1756938,1770677,1822275,
GNB1	ENST00000434686.2	chr1	-	1724683	1821840	1724683	1756892	9	1724683,1735857,1737913,1747194,1749275,1756835,1770628,1771067,1821802,	1724750,1736020,1737977,1747301,1749314,1756938,1770677,1771121,1821840,
GNB1	ENST00000437146.1	chr1	-	1735964	1763724	1735964	1756892	6	1735964,1737913,1747194,1749275,1756835,1763670,	1736020,1737977,1747301,1749314,1756938,1763724,
GNB1	ENST00000607589.1	chr1	-	1756426	1756993	1756993	1756993	1	1756426,	1756993,
GNB1	ENST00000472614.2	chr1	-	1756426	1822405	1822405	1822405	3	1756426,1770628,1822258,	1756938,1770677,1822405,
RP1-140A9.1	ENST00000412228.1	chr1	+	1822909	1824097	1824097	1824097	2	1822909,1823572,	1823290,1824097,
CALML6	ENST00000307786.3	chr1	+	1846265	1848733	1846719	1848632	6	1846265,1847123,1847879,1848190,1848412,1848585,	1846746,1847174,1848054,1848335,1848513,1848733,
CALML6	ENST00000378604.3	chr1	+	1846546	1848733	1846719	1848632	5	1846546,1847879,1848190,1848412,1848585,	1846746,1848054,1848335,1848513,1848733,
CALML6	ENST00000482402.1	chr1	+	1846704	1848735	1848735	1848735	3	1846704,1848412,1848585,	1848335,1848513,1848735,
CALML6	ENST00000462293.1	chr1	+	1846847	1848510	1848510	1848510	3	1846847,1848190,1848412,	1847174,1848335,1848510,
TMEM52	ENST00000378602.3	chr1	-	1849028	1850236	1849320	1849995	2	1849028,1849691,	1849601,1850236,
TMEM52	ENST00000310991.3	chr1	-	1849029	1850712	1849320	1850704	5	1849029,1849691,1850331,1850483,1850620,	1849601,1849870,1850373,1850527,1850712,
TMEM52	ENST00000378598.4	chr1	-	1849283	1850697	1849391	1850697	3	1849283,1850331,1850483,	1849510,1850373,1850697,
TMEM52	ENST00000470931.2	chr1	-	1849375	1850709	1850479	1850704	4	1849375,1849691,1850331,1850620,	1849601,1849870,1850527,1850709,
TMEM52	ENST00000602604.1	chr1	-	1849537	1850708	1850708	1850708	4	1849537,1849691,1850483,1850620,	1849601,1850373,1850527,1850708,
TMEM52	ENST00000416272.1	chr1	-	1849824	1850708	1849824	1850704	3	1849824,1850331,1850483,	1849870,1850373,1850708,
C1orf222	ENST00000464311.1	chr1	-	1853395	1859368	1859368	1859368	10	1853395,1854027,1854423,1854805,1855213,1855829,1857221,1857666,1857895,1858090,	1853827,1854162,1854584,1854938,1855368,1855959,1857377,1857786,1857951,1859368,
C1orf222	ENST00000412120.2	chr1	-	1853521	1858842	1858842	1858842	11	1853521,1854027,1854423,1854805,1855213,1855829,1857221,1857666,1857895,1858090,1858332,	1853827,1854162,1854584,1854938,1855368,1855959,1857377,1857786,1857951,1858200,1858842,
C1orf222	ENST00000493964.1	chr1	-	1853725	1887154	1853725	1887154	21	1853725,1854423,1854805,1855213,1855829,1857221,1857666,1857895,1858090,1858332,1859045,1860222,1861498,1870293,1871032,1871754,1873466,1875769,1877755,1878428,1887129,	1853827,1854554,1854938,1855368,1855959,1857377,1857786,1857951,1858200,1858467,1859185,1860321,1861775,1870427,1871206,1871842,1873595,1875891,1877878,1878493,1887154,
C1orf222	ENST00000493316.1	chr1	-	1877786	1891545	1877786	1891545	5	1877786,1878428,1887129,1890558,1891402,	1877878,1878493,1887289,1890648,1891545,
C1orf222	ENST00000270720.7	chr1	-	1884751	1935276	1935276	1935276	18	1884751,1888058,1890558,1891402,1895187,1896326,1897809,1900073,1902097,1903418,1904375,1905463,1916824,1918375,1919950,1920327,1922328,1935139,	1887289,1888223,1890648,1891469,1895306,1896500,1897965,1900272,1902255,1903521,1904486,1905637,1916929,1918474,1920094,1920412,1922414,1935276,
C1orf222	ENST00000468610.1	chr1	-	1886586	1935153	1935153	1935153	19	1886586,1887129,1888058,1890558,1891402,1895187,1896326,1897809,1900073,1902097,1903418,1904375,1905463,1916824,1918375,1919950,1920327,1922328,1935139,	1886962,1887289,1888223,1890648,1891469,1895306,1896500,1897965,1900272,1902255,1903521,1904486,1905637,1916929,1918474,1920094,1920412,1922414,1935153,
C1orf222	ENST00000461752.2	chr1	-	1887149	1891547	1887149	1891547	4	1887149,1888058,1890558,1891402,	1887289,1888223,1890648,1891547,
C1orf222	ENST00000604159.1	chr1	-	1891402	1897965	1891402	1897965	4	1891402,1895187,1896326,1897809,	1891469,1895306,1896500,1897965,
C1orf222	ENST00000378592.1	chr1	-	1915109	1935276	1935276	1935276	7	1915109,1916777,1918375,1919950,1920327,1922328,1935139,	1916551,1916929,1918474,1920094,1920412,1922414,1935276,
C1orf222	ENST00000378590.4	chr1	-	1919400	1922368	1919562	1922368	4	1919400,1919950,1920327,1922328,	1919572,1920094,1920412,1922368,
C1orf222	ENST00000434971.2	chr1	-	1919562	1935153	1919562	1922395	5	1919562,1919950,1920327,1922328,1935139,	1919572,1920094,1920412,1922414,1935153,
RP11-547D24.1	ENST00000443930.1	chr1	-	1944651	1946969	1946969	1946969	2	1944651,1946803,	1946439,1946969,
GABRD	ENST00000378585.4	chr1	+	1950779	1962192	1950862	1961721	9	1950779,1956380,1956772,1956956,1959015,1959593,1960549,1960989,1961421,	1950930,1956493,1956840,1957177,1959098,1959731,1960705,1961201,1962192,
RP11-547D24.3	ENST00000445600.1	chr1	-	1980641	1981090	1981090	1981090	2	1980641,1981036,	1980907,1981090,
RP11-547D24.3	ENST00000449154.1	chr1	-	1980742	1981509	1981509	1981509	3	1980742,1981036,1981306,	1980907,1981105,1981509,
PRKCZ	ENST00000378567.3	chr1	+	1981908	2116834	1982069	2116448	18	1981908,1986879,1987922,1990979,2066700,2075648,2077465,2080310,2082228,2087433,2100956,2103493,2103739,2105335,2106192,2106662,2116021,2116360,	1982140,1987001,1988012,1991030,2066786,2075780,2077547,2080363,2082417,2087531,2101043,2103629,2103827,2105455,2106272,2106752,2116137,2116834,
PRKCZ	ENST00000468310.1	chr1	+	1981923	2077547	1982069	2077547	6	1981923,1986879,1990979,2066700,2075648,2077465,	1982140,1987001,1991030,2066786,2075780,2077547,
PRKCZ	ENST00000484419.1	chr1	+	1981941	1987199	1987199	1987199	2	1981941,1986879,	1982140,1987199,
PRKCZ	ENST00000503297.1	chr1	+	1982246	1991030	1986946	1991030	4	1982246,1986879,1987922,1990979,	1982451,1987001,1988012,1991030,
PRKCZ	ENST00000479566.1	chr1	+	1986879	2002975	2002975	2002975	4	1986879,1987922,1990979,2002737,	1987001,1988012,1991030,2002975,
PRKCZ	ENST00000466651.1	chr1	+	1987117	2066786	2066786	2066786	4	1987117,1987922,1990979,2066700,	1987315,1988012,1991030,2066786,
PRKCZ	ENST00000400921.2	chr1	+	2004900	2116829	2075777	2116448	15	2004900,2066700,2075648,2077465,2080310,2082228,2087433,2100956,2103493,2103739,2105335,2106192,2106662,2116021,2116360,	2005368,2066786,2075780,2077547,2080363,2082417,2087531,2101043,2103629,2103827,2105455,2106272,2106752,2116137,2116829,
PRKCZ	ENST00000495347.1	chr1	+	2005157	2077525	2075777	2077525	5	2005157,2029785,2066700,2075648,2077465,	2005368,2029994,2066786,2075780,2077525,
PRKCZ	ENST00000461106.2	chr1	+	2005424	2116629	2005692	2116448	15	2005424,2066700,2075648,2077465,2080310,2082228,2087433,2100956,2103493,2103739,2105335,2106192,2106662,2116021,2116360,	2005714,2066786,2075780,2077547,2080363,2082417,2087531,2101043,2103629,2103827,2105455,2106272,2106752,2116137,2116629,
PRKCZ	ENST00000461465.1	chr1	+	2006126	2082275	2075777	2082275	6	2006126,2066700,2075648,2077465,2080310,2082228,	2006206,2066786,2075780,2077547,2080363,2082275,
PRKCZ	ENST00000470596.1	chr1	+	2006293	2082384	2075777	2082384	6	2006293,2066700,2075648,2077465,2080310,2082228,	2006572,2066786,2075780,2077547,2080363,2082384,
PRKCZ	ENST00000496325.1	chr1	+	2006682	2082302	2075777	2082302	6	2006682,2066700,2075648,2077465,2080310,2082228,	2006818,2066786,2075780,2077547,2080363,2082302,
PRKCZ	ENST00000481140.1	chr1	+	2013686	2082375	2013759	2066782	6	2013686,2066700,2075648,2077465,2080310,2082228,	2013899,2066786,2075780,2077547,2080363,2082375,
PRKCZ	ENST00000482686.1	chr1	+	2036154	2082309	2075777	2082309	6	2036154,2066700,2075648,2077465,2080310,2082228,	2036334,2066786,2075780,2077547,2080363,2082309,
PRKCZ	ENST00000400920.1	chr1	+	2036154	2116832	2075777	2116448	15	2036154,2066700,2075648,2077465,2080310,2082228,2087433,2100956,2103493,2103739,2105335,2106192,2106662,2116021,2116360,	2036334,2066786,2075780,2077547,2080363,2082417,2087531,2101043,2103629,2103827,2105455,2106272,2106752,2116137,2116832,
PRKCZ	ENST00000486681.1	chr1	+	2036177	2087526	2077474	2087526	8	2036177,2066700,2075648,2076776,2077465,2080310,2082228,2087433,	2036334,2066786,2075780,2076950,2077547,2080363,2082417,2087526,
PRKCZ	ENST00000470986.1	chr1	+	2043092	2082417	2075777	2082417	6	2043092,2066700,2075648,2077465,2080310,2082228,	2043256,2066786,2075780,2077547,2080363,2082417,
PRKCZ	ENST00000470511.1	chr1	+	2047643	2082336	2075777	2082336	6	2047643,2066700,2075648,2077465,2080310,2082228,	2047749,2066786,2075780,2077547,2080363,2082336,
PRKCZ	ENST00000471018.2	chr1	+	2065076	2080363	2075777	2080363	5	2065076,2066700,2075648,2077465,2080310,	2065439,2066786,2075780,2077547,2080363,
PRKCZ	ENST00000466352.1	chr1	+	2066251	2077537	2075777	2077537	4	2066251,2066700,2075648,2077465,	2066525,2066786,2075780,2077537,
PRKCZ	ENST00000497183.1	chr1	+	2066428	2082418	2077474	2082418	7	2066428,2066700,2075648,2076827,2077465,2080310,2082228,	2066525,2066786,2075780,2076950,2077547,2080363,2082418,
PRKCZ	ENST00000419838.2	chr1	+	2066700	2082304	2082304	2082304	4	2066700,2075648,2080310,2082228,	2066786,2075780,2080363,2082304,
PRKCZ	ENST00000479263.1	chr1	+	2075889	2116834	2116834	2116834	13	2075889,2077465,2080310,2082228,2087433,2100956,2103493,2103739,2105335,2106192,2106662,2116021,2116360,	2076023,2077547,2080363,2082417,2087531,2101043,2103629,2103827,2105455,2106272,2106752,2116137,2116834,
PRKCZ	ENST00000503672.1	chr1	+	2076795	2088167	2088167	2088167	5	2076795,2077465,2080310,2082228,2087433,	2076950,2077547,2080363,2082417,2088167,
PRKCZ	ENST00000478770.2	chr1	+	2076825	2116555	2077474	2113300	14	2076825,2077465,2080310,2082228,2087433,2100956,2103493,2103739,2105335,2106192,2106662,2113270,2116021,2116360,	2076950,2077547,2080363,2082417,2087531,2101043,2103629,2103827,2105455,2106272,2106752,2113353,2116137,2116555,
PRKCZ	ENST00000505322.1	chr1	+	2100286	2116832	2116832	2116832	8	2100286,2103493,2103739,2105335,2106192,2106662,2116021,2116360,	2101043,2103629,2103827,2105455,2106272,2106752,2116137,2116832,
PRKCZ	ENST00000472017.1	chr1	+	2100413	2105390	2105390	2105390	6	2100413,2100956,2102991,2103493,2103739,2105335,	2100556,2101043,2103084,2103629,2103827,2105390,
RP5-892K4.1	ENST00000606533.1	chr1	-	2072522	2076718	2076718	2076718	1	2072522,	2076718,
RP11-181G12.2	ENST00000333854.2	chr1	-	2113232	2115314	2115314	2115314	2	2113232,2115009,	2114180,2115314,
RP11-181G12.2	ENST00000536678.1	chr1	-	2113232	2115492	2115492	2115492	1	2113232,	2115492,
RP11-181G12.2	ENST00000444529.1	chr1	-	2114173	2115828	2115828	2115828	3	2114173,2115009,2115429,	2114262,2115143,2115828,
C1orf86	ENST00000469733.1	chr1	-	2115902	2139172	2139172	2139172	8	2115902,2125077,2129445,2132488,2134874,2137743,2137953,2138994,	2116952,2125349,2129581,2132664,2135069,2137863,2138106,2139172,
C1orf86	ENST00000428120.1	chr1	-	2115916	2126180	2124296	2126180	8	2115916,2117442,2118276,2121151,2124283,2125077,2125436,2126126,	2116952,2117688,2118645,2121220,2124414,2125349,2125572,2126180,
C1orf86	ENST00000414253.1	chr1	-	2115916	2126214	2118596	2126188	7	2115916,2117442,2118276,2121151,2125077,2125436,2126126,	2116952,2117688,2118645,2121220,2125349,2125572,2126214,
C1orf86	ENST00000400919.3	chr1	-	2115916	2126180	2116716	2117650	8	2115916,2117442,2118276,2121151,2124283,2125077,2125436,2126126,	2116952,2117688,2118645,2121220,2124414,2125349,2125572,2126180,
C1orf86	ENST00000400918.3	chr1	-	2116613	2126190	2116909	2126188	4	2116613,2125077,2125436,2126126,	2116952,2125349,2125572,2126190,
C1orf86	ENST00000497675.2	chr1	-	2120982	2125547	2125547	2125547	2	2120982,2125436,	2125349,2125547,
C1orf86	ENST00000378543.2	chr1	-	2120986	2126189	2121215	2126188	3	2120986,2125077,2126126,	2121220,2125349,2126189,
C1orf86	ENST00000378546.4	chr1	-	2120986	2126213	2121147	2126188	4	2120986,2125077,2125436,2126126,	2121220,2125349,2125572,2126213,
C1orf86	ENST00000401813.3	chr1	-	2120986	2131346	2131346	2131346	4	2120986,2125077,2125436,2129445,	2121220,2125349,2125572,2131346,
C1orf86	ENST00000487186.1	chr1	-	2120986	2144159	2144159	2144159	8	2120986,2125077,2125436,2129445,2130192,2135002,2143810,2143987,	2121220,2125349,2125572,2129581,2132664,2135069,2143897,2144159,
C1orf86	ENST00000378545.3	chr1	-	2120989	2130427	2121147	2130427	5	2120989,2125077,2125436,2129445,2130192,	2121220,2125349,2125572,2129581,2130427,
C1orf86	ENST00000476803.1	chr1	-	2121007	2125652	2125652	2125652	3	2121007,2125077,2125436,	2121220,2125349,2125652,
C1orf86	ENST00000440825.2	chr1	-	2121018	2126178	2124296	2126178	4	2121018,2124085,2125077,2126126,	2121220,2124414,2125349,2126178,
C1orf86	ENST00000420515.1	chr1	-	2123339	2126187	2124296	2126187	4	2123339,2125077,2125436,2126126,	2124414,2125349,2125572,2126187,
C1orf86	ENST00000514625.1	chr1	-	2129501	2135321	2135321	2135321	3	2129501,2132488,2134874,	2129581,2132664,2135321,
AL590822.2	ENST00000597060.1	chr1	+	2121236	2123179	2121489	2122032	1	2121236,	2123179,
AL590822.1	ENST00000545087.1	chr1	-	2143359	2145620	2144365	2145019	1	2143359,	2145620,
RP11-181G12.5	ENST00000420964.1	chr1	-	2143609	2144013	2144013	2144013	2	2143609,2143987,	2143897,2144013,
RP11-181G12.4	ENST00000442483.2	chr1	+	2143961	2152177	2152177	2152177	2	2143961,2151973,	2144083,2152177,
SKI	ENST00000378536.4	chr1	+	2160133	2241558	2160205	2238204	7	2160133,2234416,2234723,2235278,2235731,2237458,2238015,	2161174,2234542,2234839,2235541,2236024,2237689,2241558,
SKI	ENST00000508416.1	chr1	+	2163917	2234477	2234477	2234477	2	2163917,2234416,	2164108,2234477,
SKI	ENST00000478223.2	chr1	+	2179434	2234815	2234815	2234815	3	2179434,2234416,2234723,	2179510,2234542,2234815,
SKI	ENST00000507179.1	chr1	+	2235084	2235807	2235807	2235807	2	2235084,2235731,	2235547,2235807,
MORN1	ENST00000378531.3	chr1	-	2252691	2323146	2252821	2322972	14	2252691,2255535,2267907,2268155,2288870,2290030,2303919,2305899,2316416,2317245,2318857,2319677,2321363,2322896,	2253018,2255582,2267987,2268289,2289037,2290154,2304030,2305996,2316504,2317336,2318968,2319776,2321435,2323146,
MORN1	ENST00000606372.1	chr1	-	2263564	2323126	2323126	2323126	12	2263564,2267907,2268155,2288870,2290030,2303919,2305899,2316416,2317245,2318857,2319677,2322896,	2264192,2267987,2268289,2289037,2290154,2304030,2305996,2316504,2317336,2318968,2319776,2323126,
MORN1	ENST00000378529.3	chr1	-	2286615	2323146	2286886	2322972	11	2286615,2288870,2290030,2303919,2305899,2316416,2317245,2318857,2319677,2321363,2322896,	2286903,2289037,2290154,2304030,2305996,2316504,2317336,2318968,2319776,2321435,2323146,
MORN1	ENST00000607342.1	chr1	-	2290076	2307317	2307317	2307317	4	2290076,2303919,2305899,2307037,	2290154,2304030,2305996,2307317,
MORN1	ENST00000469374.1	chr1	-	2302603	2318968	2318968	2318968	5	2302603,2305899,2316416,2317245,2318857,	2304030,2305996,2316597,2317336,2318968,
MORN1	ENST00000419785.1	chr1	-	2303114	2316560	2316560	2316560	4	2303114,2303919,2305899,2316416,	2303344,2304030,2305996,2316560,
MORN1	ENST00000378525.2	chr1	-	2309493	2323110	2310660	2322972	7	2309493,2310547,2316416,2317245,2318857,2319677,2322896,	2310419,2310666,2316504,2317336,2318968,2319776,2323110,
MORN1	ENST00000449373.1	chr1	-	2310429	2319776	2310497	2319776	5	2310429,2316416,2317245,2318857,2319677,	2310666,2316504,2317336,2318968,2319776,
MORN1	ENST00000607031.1	chr1	-	2316810	2319948	2319948	2319948	1	2316810,	2319948,
MORN1	ENST00000475812.1	chr1	-	2318494	2319755	2319755	2319755	2	2318494,2319677,	2318968,2319755,
MORN1	ENST00000494279.2	chr1	-	2319442	2321435	2319666	2321435	2	2319442,2321363,	2319776,2321435,
RP4-713A8.1	ENST00000607720.1	chr1	-	2257639	2258132	2258132	2258132	1	2257639,	2258132,
AL589739.1	ENST00000600779.1	chr1	+	2258580	2259042	2258580	2259042	1	2258580,	2259042,
