source	target	weight	p_value
Hypoxia	Psme3	-4.263097722997203	1.8212830366315594e-20
Hypoxia	Bend5	4.452218839088689	1.836850369691376e-20
Hypoxia	Rab11fip5	2.431085998290808	1.8938003170542255e-20
Hypoxia	Taco1	-1.9277233113497232	2.0190960058821703e-20
Hypoxia	Map2k1	3.8312003496746487	2.6419290153707667e-20
Hypoxia	Xpnpep1	2.413297540603689	2.8024520478700713e-20
Hypoxia	Riox1	-3.7212280372094946	3.1171399959405845e-20
Hypoxia	Golga8a	3.9893889282707047	4.7090687987709524e-20
Hypoxia	Ddx41	3.919973581998626	1.3346607250959269e-19
Hypoxia	Fem1c	3.6995214592841497	1.9986658658527498e-19
Hypoxia	Ciapin1	-1.997054790021791	2.123190636943821e-19
Hypoxia	Bckdha	4.121359980172041	3.0553187114839753e-19
Hypoxia	Ppp1r13l	3.811961943625612	3.325999369189653e-19
Hypoxia	Itpr1	4.201790560351644	4.2293427733203237e-19
Hypoxia	Sh3d21	2.323480441832554	4.6808270997463815e-19
Hypoxia	Syde1	2.277060110705822	6.882737766542078e-19
Hypoxia	Mif	5.763746698650383	6.917974554827407e-19
Hypoxia	Rragd	4.925637897337701	8.190680839391598e-19
Hypoxia	Rnaset2	2.268411673717594	8.504167999121528e-19
Hypoxia	Pop1	-3.926371250049013	9.419512112201818e-19
Hypoxia	Gpr146	5.564575203716415	9.705211927347143e-19
Hypoxia	Jmjd6	3.0778257687078856	1.0858813004962698e-18
Hypoxia	Dync2i1	1.708956447242948	1.132420508264932e-18
Hypoxia	Cxcr4	6.9244228080635555	1.2945177870951796e-18
Hypoxia	Ppp1r3b	3.789845539604198	2.00730195963634e-18
Hypoxia	Ang	6.907375817945045	2.221275989165677e-18
Hypoxia	Mrps7	-3.1635204857436303	2.6443580828239217e-18
Hypoxia	Tmem126b	-2.51512965808422	3.5681093896106324e-18
Hypoxia	Guk1	1.9582609396719317	4.104730945854896e-18
Hypoxia	Psmc2	-2.6401887378199422	6.5687372281680135e-18
Hypoxia	Ddx28	-1.7447613331592873	7.008940880114175e-18
Hypoxia	Slc5a6	-3.699105935385571	9.518842600753824e-18
Hypoxia	Aptx	-1.6051450458934955	1.2136689525887407e-17
Hypoxia	Alkbh5	2.132992366514574	1.4467321523722266e-17
Hypoxia	Mrpl15	-3.925583394839652	1.5108923252382942e-17
Hypoxia	Adat1	-3.3416240847082683	1.808235238589324e-17
Hypoxia	Mrpl46	-2.9199662372984965	3.0513726651163704e-17
Hypoxia	Rnase4	8.333771635891582	3.302746454983781e-17
Hypoxia	Ldhc	1.6989254737237045	3.706710340749571e-17
Hypoxia	S100a10	4.5518038726093675	3.709461441258276e-17
Hypoxia	Arfgef3	3.325418110673637	4.1457931293509207e-17
Hypoxia	Tor3a	-3.492564940862361	4.7069669629253467e-17
Hypoxia	Arid3a	2.1957344440242492	4.745386084319292e-17
Hypoxia	Piga	4.0804877847004875	5.938954857397927e-17
Hypoxia	Cdc123	-3.063701567814056	6.135287261407061e-17
Hypoxia	Sfxn3	4.002252432346166	6.372945941100795e-17
Hypoxia	Rassf7	2.0563732972246256	6.645607329815448e-17
Hypoxia	Rpl26l1	-2.678821844088281	6.654550106100246e-17
Hypoxia	Kdm5b	3.034506413293081	6.830191445707741e-17
Hypoxia	Slc2a3	8.079128643754643	8.682845274842828e-17
Hypoxia	Dpcd	3.428145198695349	9.934785224427291e-17
Hypoxia	Ube2o	1.661543342311757	1.148399051934445e-16
Hypoxia	Lars2	-2.4732525047864735	1.1543335151775664e-16
Hypoxia	Thtpa	-2.3627081698886023	1.200721867577673e-16
Hypoxia	Cep250	1.5638110582507698	1.2031811000500724e-16
Hypoxia	Nfil3	7.829555004710245	1.2614351435278955e-16
Hypoxia	Pop5	-3.909960840580192	1.3399187081633522e-16
Hypoxia	Ppp1r3c	5.752782526476846	1.5080224382392114e-16
Hypoxia	Psmc5	-2.802349847737233	1.5563765676438492e-16
Hypoxia	Slc25a20	-2.6183589372167275	1.7336806015939763e-16
Hypoxia	Polr3b	-2.0689375817905096	1.7563001748136203e-16
Hypoxia	Coa7	-4.1498036669391505	1.9238027522760487e-16
Hypoxia	Smap1	2.8399143458015685	2.197768687270575e-16
Hypoxia	Lnpk	4.213431985278306	2.800537602607943e-16
Hypoxia	Got2	-2.864969182180058	2.847805179545275e-16
Hypoxia	Exog	-1.4894322165485376	3.05226705183823e-16
Hypoxia	Tor1a	-1.7719123280270863	3.347686595988523e-16
Hypoxia	Ndufs1	-2.040840158918007	4.0054956492270953e-16
Hypoxia	Dpysl4	2.540699555765737	4.0694914439041557e-16
Hypoxia	Kctd11	6.439870969426728	4.1937005478556334e-16
Hypoxia	Bhlhe41	4.444408189543169	4.681062688105389e-16
Hypoxia	Gpatch4	-2.1523315367630587	4.750458145036027e-16
Hypoxia	Lyrm2	-1.8867177006315925	4.882971724605004e-16
Hypoxia	Sertad2	3.877243216066145	5.56301776172867e-16
Hypoxia	Mrpl4	-2.970650757772649	6.856449904578646e-16
Hypoxia	Tsn	-2.3288829887831546	1.1157703290058086e-15
Hypoxia	Clk1	5.260154557836777	1.2483161940642909e-15
Hypoxia	Mrps16	-2.4805293932879233	1.3640290256623357e-15
Hypoxia	Abhd11	-2.071009882639509	1.4400886832835408e-15
Hypoxia	Zmym2	1.9414276413084277	1.5961638856674785e-15
Hypoxia	Ndufaf1	-2.8000379049835584	1.6048895209410405e-15
Hypoxia	Noc4l	-2.2396695052142386	1.788101273042541e-15
Hypoxia	Smyd2	1.9441799265277495	2.221382081186173e-15
Hypoxia	Efemp2	3.834507845938647	2.319148323303257e-15
Hypoxia	Rnmt	2.9871826463336317	2.481969136660236e-15
Hypoxia	Ftsj3	-2.4768043331799476	3.379430805417658e-15
Hypoxia	Trmt12	-2.4931726786634165	3.604361465841209e-15
Hypoxia	Maip1	-2.431306660479223	3.823549832532773e-15
Hypoxia	Nol9	-2.308923385846327	4.304651734403838e-15
Hypoxia	Dpagt1	-2.693696442277505	4.4908965545577025e-15
Hypoxia	Anapc13	-1.9608116353813896	4.614575485582865e-15
Hypoxia	Tmsb10	3.680074286451887	6.160595883533469e-15
Hypoxia	Plxna3	1.9083216031599344	7.216347116522918e-15
Hypoxia	Dffa	-2.0385178132432973	7.557447157611175e-15
Hypoxia	Eif2b1	-2.238971978843252	7.9825904504737e-15
Hypoxia	Hk2	5.517048642809716	1.0209676502300848e-14
Hypoxia	Rnaseh1	-2.7207934002370866	1.0404464854226732e-14
Hypoxia	Dctn5	-1.5969795717367083	1.1871618425444172e-14
Hypoxia	Ogfod1	-2.6289298034814967	1.2217684211067055e-14
Hypoxia	Itga5	5.854338040863591	1.2930282985547135e-14
Hypoxia	Dhx35	-1.629234830470426	1.3207669960203431e-14
Hypoxia	Ppme1	2.756421675881129	1.4776435032736266e-14
Hypoxia	Wdr73	-2.4685273892023134	1.7260841497437906e-14
Hypoxia	Idh3a	-3.0477569435637504	1.8196564436195476e-14
Hypoxia	Wdr77	-3.786545357338094	1.8524456090137537e-14
Hypoxia	Ddx19a	-1.8047223919098747	1.880897865322911e-14
Hypoxia	Fgf11	2.3894888440073667	1.997971922015342e-14
Hypoxia	Prmt3	-4.056321457105439	2.054423750653659e-14
Hypoxia	Slc6a8	4.523491487859129	2.273346029773736e-14
Hypoxia	Fh	-2.5277603936625948	2.278173132281183e-14
Hypoxia	Mrps28	-2.7890624647647804	2.9111521777606434e-14
Hypoxia	Aimp2	-2.607437088187768	3.3011653605831255e-14
Hypoxia	Mrpl58	-2.8790933214685044	3.383313533210913e-14
Hypoxia	Coa3	-1.799909293524038	3.4478479276527786e-14
Hypoxia	Csrp2	4.270685112250237	3.4827813493542234e-14
Hypoxia	Plin2	2.87610350682493	3.5298361158672016e-14
Hypoxia	Trappc13	-2.0144349053418105	4.7144225788158994e-14
Hypoxia	Sprtn	-3.3443045025858416	5.0275273676983794e-14
Hypoxia	Cyren	-2.2534382338355634	5.79914035890856e-14
Hypoxia	Bcs1l	-2.5699599423741386	5.881602379133107e-14
Hypoxia	Fkbp15	1.3459697315477603	6.154121490397038e-14
Hypoxia	Mrpl20	-1.7756746213234014	6.298833724754822e-14
Hypoxia	Snrpc	-2.1640100646643914	6.480085682508702e-14
Hypoxia	Lrp1	2.5998654023519223	6.531273053551503e-14
Hypoxia	Trappc3	-1.6255273429093722	7.10805710946493e-14
Hypoxia	Tmem33	-2.7560336015582507	7.541030821610602e-14
Hypoxia	Poldip2	-1.9059672524755575	7.861467687874813e-14
Hypoxia	Snx19	-1.279834135825225	7.89231469789059e-14
Hypoxia	Obsl1	1.786313035112926	8.24315347041238e-14
Hypoxia	Timm22	-1.9842647264105595	8.776384245769451e-14
Hypoxia	Ndufa4l2	3.0483323572637553	8.825798097067792e-14
Hypoxia	Ndnf	2.937456980643922	8.941955318404069e-14
Hypoxia	Ttc1	-1.6760756102254006	9.762284284514725e-14
Hypoxia	Rae1	-1.4168194716999487	9.906929876402568e-14
Hypoxia	Tmem138	-4.443861193512545	9.93299550980629e-14
Hypoxia	Fam210a	4.0181036830511845	1.0050738220125193e-13
Hypoxia	Dimt1	-2.4355583989067497	1.0709767758376043e-13
Hypoxia	Rpusd2	-2.2173523315467683	1.09611330385944e-13
Hypoxia	Hdhd5	3.2421730493559044	1.1048830206845993e-13
Hypoxia	Pnrc1	7.818550433819991	1.1308868787694469e-13
Hypoxia	Tent4a	3.775411873655348	1.1764919675921546e-13
Hypoxia	Kiss1r	5.306138062675028	1.2351416191527166e-13
Hypoxia	Arrdc3	7.5122485545009585	1.276202174049988e-13
Hypoxia	Inha	2.4376749285466093	1.2787649742016236e-13
Hypoxia	Anapc7	-2.988949018755282	1.3285409517779737e-13
Hypoxia	Eef1akmt3	3.1224130940351276	1.4169955472464153e-13
Hypoxia	Wdr5b	-3.1129043907881067	1.4197697744009477e-13
Hypoxia	Lgals1	4.121362019588343	1.4296188069782993e-13
Hypoxia	Psmd1	-3.2245351502119255	1.484706799217552e-13
Hypoxia	Ipmk	2.345320538177582	1.534519665016079e-13
Hypoxia	Custos	-2.3206345241300363	1.626853759190498e-13
Hypoxia	Jam2	2.4794256963485313	1.8178810713563172e-13
Hypoxia	Apeh	-2.163653476905907	1.8246571853989866e-13
Hypoxia	Sema4b	6.046855671061403	1.8342234692149708e-13
Hypoxia	Cops5	-1.875468066774451	1.8435994122109826e-13
Hypoxia	Mettl13	-2.3594897734028573	2.1631185972909462e-13
Hypoxia	Rrs1	-5.2120889556279	2.49783874875303e-13
Hypoxia	Lrp2bp	1.4709958149585411	2.5654519328171314e-13
Hypoxia	Ciart	3.430514707279541	2.722773289564898e-13
Hypoxia	Nipa2	-2.4509153757416375	3.1579585421594254e-13
Hypoxia	Mrpl18	-2.729690488708861	3.16525480958801e-13
Hypoxia	Col6a2	2.001529477547076	3.210083872191059e-13
Hypoxia	Igfbp3	11.260280794102004	3.310264609888596e-13
Hypoxia	Mapkap1	-1.9357903824225584	3.3340610764356105e-13
Hypoxia	Cstf2t	-2.529696060549991	3.975065192535291e-13
Hypoxia	Pnpo	-2.912503130173246	3.985178605277391e-13
Hypoxia	Slc25a12	-2.4174660156089063	4.054209748157541e-13
Hypoxia	Pias2	2.082003524881038	4.253509415088425e-13
Hypoxia	Polr2g	-2.3594695464305073	4.352131127437416e-13
Hypoxia	Ide	-2.376930450085442	4.484055827701305e-13
Hypoxia	Fdx1	-1.8850707624954215	4.775782551972423e-13
Hypoxia	Polr3k	-3.586193722342555	5.241271981698183e-13
Hypoxia	Mrpl35	-2.3992842256836235	5.30487920478195e-13
Hypoxia	Cct3	-3.307084049738656	5.48898542991316e-13
Hypoxia	C1orf131	-3.0661893609861584	5.804357507945208e-13
Hypoxia	Gcdh	-1.957268957032948	5.940542870839334e-13
Hypoxia	Fastkd3	-3.12530730464573	5.978387832759318e-13
Hypoxia	Znf174	-1.420945820535216	6.161397260870982e-13
Hypoxia	Sergef	1.4386305464612388	6.210686180084646e-13
Hypoxia	C8orf33	-2.5680798624727115	6.221804648905575e-13
Hypoxia	Tex261	-1.7038981503975332	6.324699346544759e-13
Hypoxia	Rybp	3.010853760438994	7.093958933548795e-13
Hypoxia	Gyg1	-3.0563547106481925	7.214482135965204e-13
Hypoxia	Aurkaip1	-1.5306230613072307	7.4595104395676e-13
Hypoxia	Timm8b	-2.544298685904183	7.63642629231225e-13
Hypoxia	Tnip1	4.579503709844057	7.755271871833375e-13
Hypoxia	Znf689	-2.397997972500394	8.12860234938372e-13
Hypoxia	Ppp2r1b	-1.499356624826879	8.18973923631985e-13
Hypoxia	Atp5mc3	-2.0302708799396165	8.447225472231378e-13
Hypoxia	C9orf78	-1.7121433933156125	8.79861054958258e-13
Hypoxia	Ndufb2	-1.79975024704844	9.589856570012864e-13
Hypoxia	Upk1a	2.6672403722780915	9.879300257580626e-13
Hypoxia	Scand2p	1.151965885519148	1.083782246064629e-12
Hypoxia	Uqcr10	-2.053162470999233	1.1090612230461697e-12
Hypoxia	Qsox1	3.0160220487604787	1.1299810788733177e-12
Hypoxia	Orc5	-2.3440890108227292	1.1317421275759666e-12
Hypoxia	Itpa	-2.1863925756397435	1.1973835767492393e-12
Hypoxia	Tmem74b	1.8588395984299633	1.2204745724132153e-12
Hypoxia	Bbx	2.4835177588592514	1.2438839533148102e-12
Hypoxia	Slc25a44	-2.3423421574456875	1.3476195161321806e-12
Hypoxia	Toe1	-2.806949501117773	1.4039340791732548e-12
Hypoxia	Pitpna	-1.9209656571584677	1.417094740361877e-12
Hypoxia	Emc8	-2.601193065182723	1.4333531675680316e-12
Hypoxia	Oga	2.30164648512524	1.4890140496519557e-12
Hypoxia	Hmbs	-2.791350240682097	1.5017219347878174e-12
Hypoxia	Riox2	-2.6833579038408004	1.5025160166534116e-12
Hypoxia	Gemin6	-2.148982863102636	1.5670258729463794e-12
Hypoxia	Flnb	3.805881689616592	1.5741399290511737e-12
Hypoxia	Dipk2a	2.395454988284792	1.6151746849700309e-12
Hypoxia	Gpn1	-1.6400501131113006	1.6203800358550684e-12
Hypoxia	Txndc9	-2.301007005612991	1.6600596948383733e-12
Hypoxia	Thap7	-1.8291829237524664	1.6837680049234429e-12
Hypoxia	Cbx6	-2.5507208109163164	1.7206096124615246e-12
Hypoxia	Tpd52	2.5604894727918244	1.7244022937077424e-12
Hypoxia	Prkaa2	2.3551937224484565	1.7399095697707148e-12
Hypoxia	Snapc3	1.848938159871364	1.7613253456949717e-12
Hypoxia	Eif2b3	-3.0562961336889645	1.834905566658014e-12
Hypoxia	Atr	-2.209611990831505	1.8426156434680047e-12
Hypoxia	Ing1	2.041129032957113	1.975307045375368e-12
Hypoxia	Trnt1	-2.66569178912644	2.011046785855663e-12
Hypoxia	Slc35b1	-2.607280220854836	2.0732763776839347e-12
Hypoxia	Spryd4	-2.172289886424798	2.1822816841733377e-12
Hypoxia	Crabp2	3.859450242426783	2.3020605632218317e-12
Hypoxia	Mrpl40	-2.097246382822692	2.3191967949929916e-12
Hypoxia	Unc119	2.053691862778733	2.486802946521279e-12
Hypoxia	Mkks	-2.636212091274454	2.500843942945924e-12
Hypoxia	Mob3a	2.586841675025232	2.6978691478742807e-12
Hypoxia	Lsm1	-1.6744420634555506	2.8422208585568188e-12
Hypoxia	Lrrc8d	-2.869106972988778	2.8690820324435238e-12
Hypoxia	Psma5	-2.891400363627801	2.9629458887834794e-12
Hypoxia	Atp5f1b	-2.377573886535455	3.1770131618718393e-12
Hypoxia	Hgh1	-1.930688904201363	3.2212684920685205e-12
Hypoxia	Polr2k	-2.2645544387090704	3.265803723455147e-12
Hypoxia	Mrps11	-1.6914417546479843	3.3440999341939697e-12
Hypoxia	Hspa4	-2.7150618973555427	3.3632752920311305e-12
Hypoxia	Fosl2	3.852106800418631	3.426476579723817e-12
Hypoxia	Prelid2	2.792070665695089	3.5575101189851557e-12
Hypoxia	Dhx29	-2.061205684709994	3.658108570367166e-12
Hypoxia	Npepps	2.9677996571521743	3.6795018784121246e-12
Hypoxia	Ythdf2	-2.147222137073613	3.6950012038718755e-12
Hypoxia	Psmg1	-3.9099054158244377	3.725886898041221e-12
Hypoxia	Kdm7a	5.319220483888896	3.779097108393266e-12
Hypoxia	Umps	-2.1471559169156413	3.997085399044215e-12
Hypoxia	Btg1	5.257514199567409	4.591731116800748e-12
Hypoxia	Dus1l	-2.15438755021264	4.733475133726229e-12
Hypoxia	Cdk19	2.4356317987158267	4.743124544119364e-12
Hypoxia	Arfgap2	-1.476651886021558	4.965282333955337e-12
Hypoxia	Stc1	8.288736897781126	5.0288317831601476e-12
Hypoxia	Commd8	-2.46525168743617	5.2524157738904656e-12
Hypoxia	Blmh	-2.405266681930843	5.4760300226940225e-12
Hypoxia	Plagl1	3.255836366768596	5.7167429371990595e-12
Hypoxia	Fastkd2	-1.7473924316468077	5.731954787968801e-12
Hypoxia	Dtd2	-3.4718862917259607	5.796091693001033e-12
Hypoxia	Mpv17l2	-2.944230239451056	5.9645934215590184e-12
Hypoxia	Psmd5	-1.2110326101524664	6.193601890831209e-12
Hypoxia	Wdr46	-2.388550309497335	6.22728190436266e-12
Hypoxia	Pomgnt1	-1.3074608365015237	6.369737814931971e-12
Hypoxia	Atg3	-1.7156726699492797	6.753465586726239e-12
Hypoxia	Klf7	3.7322433835951863	6.817335849313177e-12
Hypoxia	Htatsf1	-1.8513366417101451	6.963089140394791e-12
Hypoxia	Mfsd10	2.1612230409288897	6.966006715479698e-12
Hypoxia	Phf21a	2.7901076867350314	7.005188682463133e-12
Hypoxia	Foxred2	-1.7644811000978478	7.1326516902917435e-12
Hypoxia	Mrpl13	-2.145988444903863	7.253091936348562e-12
Hypoxia	Cdk12	-1.2653368640675269	7.498123225272666e-12
Hypoxia	Sco1	-2.8063674938507868	7.667174658269053e-12
Hypoxia	Tet1	3.7186589917614663	8.807034299817605e-12
Hypoxia	Hsph1	-4.376255868098495	9.617124207391549e-12
Hypoxia	Mrpl12	-2.485212015345377	9.8099723201458e-12
Hypoxia	Mettl8	-2.062859451900336	9.866082645327836e-12
Hypoxia	Tyw1	-1.8066939399561217	1.0113437158528183e-11
Hypoxia	Znf142	-1.2410446404777586	1.055722908644764e-11
Hypoxia	Cabin1	1.327402344367126	1.0597791000810162e-11
Hypoxia	Gps1	-2.0302091989726416	1.1304740286934736e-11
Hypoxia	Mfsd5	-2.548076380508991	1.1943153525682128e-11
Hypoxia	Gfm1	-1.7599226389228886	1.2103520919331976e-11
Hypoxia	Urod	-1.6479466642640273	1.2232841142792749e-11
Hypoxia	Nudt9	-1.7274062987712997	1.2762742155327367e-11
Hypoxia	Snta1	1.72346420037044	1.2913218618887009e-11
Hypoxia	Nol11	-3.409769393777165	1.3663131462425598e-11
Hypoxia	Cstf2	-2.5477856962668444	1.4152364073814711e-11
Hypoxia	Ercc8	-1.4103510355206694	1.4631548968266875e-11
Hypoxia	Api5	-1.8432132732384048	1.4664225579452576e-11
Hypoxia	Usp14	-1.834644059340095	1.5515719568012903e-11
Hypoxia	Atp5mc1	-3.296001619534112	1.577699264529344e-11
Hypoxia	Pycr3	-2.5627367067425624	1.6049971067824262e-11
Hypoxia	Eif2b4	-1.6480489396361455	1.6306532517999603e-11
Hypoxia	Rbm45	-1.4027164280996085	1.6808353456156818e-11
Hypoxia	Utp20	-3.168896975591616	1.8061254036778e-11
Hypoxia	Exosc4	-2.606448926753976	1.826047607033475e-11
Hypoxia	Preb	-2.014908569001984	1.8409999059400396e-11
Hypoxia	Dld	-2.2066630591149012	1.868527421754036e-11
Hypoxia	Sdad1	-2.3857617749215567	1.9109866198053097e-11
Hypoxia	P4hb	2.3578268203021264	1.9622619108446295e-11
Hypoxia	Tmem70	-1.953321760228807	2.0344571565639625e-11
Hypoxia	Lgals8	2.054093622275958	2.04649334305704e-11
Hypoxia	Mzf1	1.1974902243886212	2.0902707264454963e-11
Hypoxia	Prkab1	-1.903793910096004	2.1028167638485023e-11
Hypoxia	Alg6	-2.63560203293256	2.1893766959550495e-11
Hypoxia	Ddx1	-2.121987033757792	2.223581809275349e-11
Hypoxia	Trim26	-2.3797831974278303	2.260415264328767e-11
Hypoxia	Asnsd1	-2.333526346966398	2.3493118828808328e-11
Hypoxia	Park7	-2.075588988586228	2.352853288182474e-11
Hypoxia	Ddx56	-1.979132902956779	2.362033008149263e-11
Hypoxia	Lsg1	-2.650718476815219	2.3748473968645014e-11
Hypoxia	Hsd17b10	-2.661159694634142	2.406289829288395e-11
Hypoxia	Hdac3	1.6147928977958466	2.416378926042897e-11
Hypoxia	Specc1l	-1.7650790017954754	2.478929042009153e-11
Hypoxia	Rnf113a	3.244010208399172	2.5012853967804995e-11
Hypoxia	Hikeshi	-1.829264326270807	2.5198303830442176e-11
Hypoxia	Nsmce4a	-2.0193312694321905	2.587944180401621e-11
Hypoxia	Ddx52	-1.5824599892072038	2.5942406696505698e-11
Hypoxia	Ubiad1	-1.775711508426482	2.6657887085803994e-11
Hypoxia	Etf1	-2.924199263852389	2.6826481246276652e-11
Hypoxia	Trim44	-1.399824905612769	2.6883826420979133e-11
Hypoxia	Atp5f1a	-1.4554917286668778	2.6917608706164533e-11
Hypoxia	Trmt5	-2.104869428500952	2.9022209045244488e-11
Hypoxia	Bmt2	4.57748539821363	2.954771163849889e-11
Hypoxia	Sigmar1	-3.006936473825775	2.9758612531269204e-11
Hypoxia	Sephs2	-2.520447483904346	3.08459994172858e-11
Hypoxia	Nbas	1.3386734152968307	3.3100061494655645e-11
Hypoxia	Slc25a17	-1.5329396913592856	3.3689994917827935e-11
Hypoxia	Srp19	-2.4921839245778252	3.4195930166653337e-11
Hypoxia	Emg1	-3.720016485419851	3.4592596666219375e-11
Hypoxia	Erh	-2.4842743017265443	3.647316966350278e-11
Hypoxia	Pnma2	1.753068652119861	3.7885754278697346e-11
Hypoxia	Nup58	2.969456299495972	3.8058198518350736e-11
Hypoxia	Oxld1	-1.936950229686737	3.9003549247711495e-11
Hypoxia	Utp3	-2.642263043789878	3.901930846152972e-11
Hypoxia	Coasy	-1.7515436788482193	4.046452315574295e-11
Hypoxia	Cct6a	-2.999597739382424	4.087865640722092e-11
Hypoxia	Suox	-2.5779959269067843	4.1411912775584887e-11
Hypoxia	Timm10	-3.187004645803452	4.2415479390443894e-11
Hypoxia	Scly	-2.0205454516242334	4.261450914872646e-11
Hypoxia	Psmc1	-2.1031064858527007	4.344767908616166e-11
Hypoxia	Dhx57	-1.224562100104471	4.427892635670254e-11
Hypoxia	Setmar	-1.3778778953979598	4.4744790265492456e-11
Hypoxia	Ube2l3	-1.4832368934967557	4.528713397527644e-11
Hypoxia	Larp4	-2.6300490738059747	4.6091285141751006e-11
Hypoxia	Rraga	2.5608289647649736	4.6611270809592547e-11
Hypoxia	Mterf1	-1.8428588976219007	4.683523424208624e-11
Hypoxia	Sar1b	-2.217745304917667	4.7286234324412336e-11
Hypoxia	Mtfp1	3.7274741711784856	4.805454555152264e-11
Hypoxia	B3gnt4	1.4286916137671304	4.844211660037173e-11
Hypoxia	Pdcd2	-1.3463319901187596	4.874732137198728e-11
Hypoxia	Tmem177	-2.2193264347760393	5.1415277318567794e-11
Hypoxia	Mrm2	-2.74796609185056	5.465079528014601e-11
Hypoxia	Tmem9b	-1.837816819562811	5.472925881844647e-11
Hypoxia	Akip1	-1.6752712456251877	5.5265802606809325e-11
Hypoxia	Mrpl57	-1.4335160331411605	5.5751769446137215e-11
Hypoxia	Mknk2	3.53880909997319	5.7445564197171964e-11
Hypoxia	Oxsr1	2.045557491261818	5.866488047386181e-11
Hypoxia	Rmdn3	-1.5846260957344511	6.21081873398883e-11
Hypoxia	Psmb6	-2.5081497227326675	6.21738917652861e-11
Hypoxia	Arel1	-1.2651485298434362	6.245083469346687e-11
Hypoxia	Tsen2	-2.129186693061285	6.612657199611893e-11
Hypoxia	Gon7	-3.1179769375459516	6.788546183891466e-11
Hypoxia	Timm8a	-1.9003592509786569	7.066173072351213e-11
Hypoxia	Larp1	-1.7452036519965786	7.17183152620639e-11
Hypoxia	Ccdc137	-2.5916183765008016	7.600195616016696e-11
Hypoxia	Usp39	-1.8997940754686948	7.8500221652584e-11
Hypoxia	Vcp	-2.2493936797457863	7.879183282995003e-11
Hypoxia	Ruvbl1	-3.551232173222375	7.883184051560612e-11
Hypoxia	Psmd12	-2.822074750799161	7.937156180306425e-11
Hypoxia	Slc35f6	-1.4175295473381957	7.959074403228672e-11
Hypoxia	Mrpl9	-1.9337992332756069	8.185712152885033e-11
Hypoxia	Lonp1	2.9505982881464816	8.302904554249262e-11
Hypoxia	Zcchc10	-1.9040911018562103	8.308787475496451e-11
Hypoxia	Abcf2	-1.7756517897871806	8.332598785722349e-11
Hypoxia	Hddc2	-1.680216740409753	8.347752536929276e-11
Hypoxia	Jmjd4	-1.3379080363813836	8.519416947236892e-11
Hypoxia	Mrpl24	-2.4803688741417083	8.748411370292735e-11
Hypoxia	Mgat2	-1.8578295094610864	8.895084431904536e-11
Hypoxia	Ehd2	1.9911696443124784	8.968613038320589e-11
Hypoxia	Cep41	-1.0148456490348066	9.2915736467297394e-11
Hypoxia	Anxa7	-2.130982967178883	9.30062493359132e-11
Hypoxia	Cct5	-3.1517331709635643	9.466947297083875e-11
Hypoxia	Poglut1	-2.6446286305106703	9.527758340898451e-11
Hypoxia	Ndufs3	-2.0396677690227123	9.692667226064187e-11
Hypoxia	Slc6a6	2.537868489108946	9.780222593242566e-11
Hypoxia	Arhgap45	1.5770311542488606	1.01137532257064e-10
Hypoxia	Ndufaf4	-3.5849553296710095	1.0308677919474701e-10
Hypoxia	Xrcc5	-1.7270656416275405	1.0375178126891304e-10
Hypoxia	Chac2	-5.418572878588047	1.10189032633924e-10
Hypoxia	Kiaa2013	1.4346646279044784	1.1814836642631943e-10
Hypoxia	Camkmt	-1.394978803099698	1.215737925258278e-10
Hypoxia	Enox2	-0.9692818268232752	1.2188130575062328e-10
Hypoxia	Sec24a	2.7733112042353696	1.2683620483416063e-10
Hypoxia	Dhrs11	-2.45998504044829	1.2977680533186975e-10
Hypoxia	Guf1	-2.2231150560019115	1.306420395570127e-10
Hypoxia	Snx17	-1.794663513541061	1.3247098949050658e-10
Hypoxia	Rfk	-2.7551272376498672	1.3352768362018786e-10
JAK-STAT	Oas1	15.02871458808529	1.0579835555034049e-41
JAK-STAT	Herc6	8.7696758787049	1.345040627868453e-38
JAK-STAT	Oas3	10.618841819069107	1.214358134072169e-37
JAK-STAT	Plscr1	8.481603172606215	8.95520557924246e-37
JAK-STAT	Ddx60	12.198233209424696	9.150970900895239e-36
JAK-STAT	Trim21	6.674188117175322	1.2992653366683274e-35
JAK-STAT	Sp110	8.678712721003516	2.1482557837725535e-35
JAK-STAT	Rigi	12.96537824941593	2.6504061576152213e-35
JAK-STAT	Rsad2	22.898727433412805	2.8011334084290547e-35
JAK-STAT	Stat1	9.083936566082984	3.529055698468323e-35
JAK-STAT	Ifi44	12.450862527212522	3.5348532952910007e-35
JAK-STAT	Ifit1	27.85136308886104	4.355448524666526e-34
JAK-STAT	Ifi44l	18.867155888745373	7.46305141774397e-34
JAK-STAT	Oas2	9.624826433910476	1.010957211604815e-33
JAK-STAT	Sp100	4.476509316100021	1.0687980919787662e-33
JAK-STAT	Ifi35	10.598535682064476	6.155418497801277e-33
JAK-STAT	Mx2	11.818703102625824	3.850784102179919e-32
JAK-STAT	Samhd1	7.133444858969064	7.63041603659263e-32
JAK-STAT	Isg15	20.039033525061807	1.1613551915738114e-31
JAK-STAT	Ddx60l	7.202283033122158	1.555885111077709e-31
JAK-STAT	Ifi6	12.5796945047128	8.686598483311274e-30
JAK-STAT	Nmi	7.432654587630982	1.7514344530823464e-29
JAK-STAT	Usp18	12.17801175279867	5.0193360047489437e-29
